,category,company,details,experience,industry,location,salary,title
78,Health Care,The Henry M. Jackson Foundation,"
Join the HJF Team!  HJF is seeking a SAS Data Analyst/Statistician for the Center for the Study of Traumatic Stress (CSTS) located in Bethesda, MD (Rockledge). HJF provides administrative and management support to CSTS. The Center's work addresses a wide scope of trauma exposure from the consequences of combat, operations other than war, terrorism, natural and human-made disasters, and public health threats. CSTS is a part of our nation's federal medical school, Uniformed Services University (USU), and its Department of Psychiatry, as well as a partnering center of the newly established Defense Centers of Excellence (DCoE) for Psychological Health and Traumatic Brain Injury.Responsibilities:  Work with the Project PI(s) to achieve the goals of the projects. Provide guidance in appropriate statistical methods as well as input into future design and methodology of studies.  Maintain and manipulate databases; including establishing, testing, and modifying data sets.  Performs statistical analyses, design surveys, work with different means of survey delivery including on-line.  Provide relevant statistical and project status reports.  Perform literature searches and write scientific reports/papers.  
Required Knowledge, Skills, and Abilities: Knowledge of statistics and study design; proficiency in SAS or SPSS including programming and use of statistical procedures; knowledge of databases and other software such as Microsoft Word, PowerPoint, Excel and Access 2003 and 2007; experience in data management, statistical analysis of longitudinal or repeated measurement data; ability to communicate effectively; excellent writing skills; knowledge of qualitative data analytic procedures preferred but not required.Minimum Education/Training Requirements: Master's or Doctoral degree in Biostatistics, Measurement, or related field.Minimum Experience: 2 to 4 years of academic or clinical research-related experience.Physical Capabilities: Long periods of sittingWork Environment: Office environmentBackground: US Citizenship required.HJF is an equal opportunity and affirmative action employer.  All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or protected veteran status.Any qualifications to be considered as equivalents, in lieu of stated minimums, require the prior approval of the Director of Human Resources.
",2 to 4 years,Other Great Industries,"Bethesda, MD",NA,Statistician
79,"Research, Strategy - Planning, Information Technology",The Henry M. Jackson Foundation,"
Join the HJF Team!  HJF is seeking a SAS Data Analyst/Statistician for the Center for the Study of Traumatic Stress (CSTS) located in Bethesda, MD (Rockledge). HJF provides administrative and management support to CSTS. The Center's work addresses a wide scope of trauma exposure from the consequences of combat, operations other than war, terrorism, natural and human-made disasters, and public health threats. CSTS is a part of our nation's federal medical school, Uniformed Services University (USU), and its Department of Psychiatry, as well as a partnering center of the newly established Defense Centers of Excellence (DCoE) for Psychological Health and Traumatic Brain Injury. Responsibilities:   Work with the Project PI(s) to achieve the goals of the projects. Provide guidance in appropriate statistical methods as well as input into future design and methodology of studies.  Maintain and manipulate databases; including establishing, testing, and modifying data sets.  Performs statistical analyses, design surveys, work with different means of survey delivery including on-line.  Provide relevant statistical and project status reports.  Perform literature searches and write scientific reports/papers.    Required Knowledge, Skills, and Abilities: Knowledge of statistics and study design; proficiency in SAS or SPSS including programming and use of statistical procedures; knowledge of databases and other software such as Microsoft Word, PowerPoint, Excel and Access 2003 and 2007; experience in data management, statistical analysis of longitudinal or repeated measurement data; ability to communicate effectively; excellent writing skills; knowledge of qualitative data analytic procedures preferred but not required.Minimum Education/Training Requirements: Master's or Doctoral degree in Biostatistics, Measurement, or related field.Minimum Experience: 2 to 4 years of academic or clinical research-related experience.Physical Capabilities: Long periods of sittingWork Environment: Office environment Background: US Citizenship required. HJF is an equal opportunity and affirmative action employer.  All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or protected veteran status. Any qualifications to be considered as equivalents, in lieu of stated minimums, require the prior approval of the Director of Human Resources.
",2 to 4 years,"Healthcare - Health Services, Accounting - Finance","Bethesda, MD",NA,Statistician
80,"Strategy - Planning, Research",Townsend & Associates,"
Statistician II

Responsibilities: 

Provides statistical support for protocol development, statistical analysis plan (SAP), statistical analysis, study reporting and publications as needed.
Ensures that the study design is appropriate, and that appropriate statistical methodologies are used.
Supports consumer behavior studies, submission related statistical activities, or periodic safety update as needed.
Provides statistical expertise to develop and champion techniques intended to increase understanding of drug development problems and seeks creative solutions by pursuing active research through collaborations and interactions with other colleagues.
In partnership with statistical leadership, establishes sound statistical bases for the design and analysis of studies and provides clear guidance to project or program teams for execution.
Independently delivers outputs to agreed quality and milestones.
Able to identify appropriate statistical methods for common scenarios that arise.

 



MS or PhD in Statistics or Biostatistics but open to all levels that meet the educational requirements.
Statistical Analysis and SAS experience required.
At least 1 year of Pharmaceutical experience.
Excellent knowledge of statistical methodology and a working knowledge of computer systems.
Strong knowledge in the SAS statistical analysis system is required.
Ability to explain statistical information to non-statisticians.
Knowledge of regulatory requirements governing clinical research.
Knowledge of other statistical analysis systems is a plus.
Ref No.:  18-00591
",1 year,Other Great Industries,"Madison, NJ 07940",NA,Statistician
81,"Education, Research, Strategy - Planning",Stratford University,"
Passion…Inspiration…Innovation…Do you live by those? If yes, read on...

Passion…Inspiration…Innovation… Do you live by those?  if Yes, read on... At Stratford University employees take enormous pride in their work and the work of the University. Stratford is not just your next job -- it is a career where employees find their true calling and feel tremendous joy in making a difference in the lives of others. Every employee is empowered and encouraged to contribute innovative ideas to enhance the student experience and learning outcomes. This is made evident by our motto, “Changing lives, one student at a time.”   Visit our University blog at http://www.stratford.edu/blog Overview:   Do you have true passion for making a difference in the lives of others, through the delivery of competency-based educational programs?  Are you a hard-charger, able to inspire your students to achieve beyond expectations? Do you spend time thinking of new ways to excite and enthrall students?

Functions

Your contributions will include:
Participate in an environment where people love to come to work.
Inspire students from diverse backgrounds to achieve their highest potential. 
Engage students with your amazing communication skills 
Create and deliver quality, competency-based educational programs that meet the needs of employers in high demand professions. 
Promote student success by inspiring them to engage in the learning process.
Guide students to master competencies required for life-long learning and career success 
Uphold our most important goal – teaching, mentoring, embracing and enabling our students to achieve their education and career goals. 
Essential Criteria for Success:   
Truly enjoys interacting with students; Smiles on a regular basis 
Is intuitive and has a proactive approach to serving others 
Is poised, positive, outgoing and has a professional demeanor 
Demonstrates integrity, honesty, teamwork and genuine commitment to education
Captivate students by utilizing your amazing communications skills.


Qualifications

Qualifications:
Doctorate Degree in related field will put you ahead of others. A Master’s degree will also be considered. 
Record of successful working relationships with internal and external constituencies.
Teaching, research, and community service experience
The above statements are intended to describe the general nature and level of work being performed.  They are not intended to be construed as an exhaustive list of all responsibilities, duties, and skills required of personnel so classifiedStratford University is an Equal Opportunity Employer“Changing Lives, One Student at a Time”
",NA,Other Great Industries,"Woodbridge, VA 22191",NA,Statistician
82,Banking,Pacific Western Bank,"
The Quantitative Associate position works within the FP&A Quantitative Analytics team and will develop Dodd-Frank Act Stress Testing (DFAST) stress testing models for a bank wide portfolio.  RESPONSIBILITIES: 
Obtain and conduct data analysis required for stress testing model development. 
Developing and executing primary and benchmark DFAST stress test models for credit risk and PPNR. 
Perform all required tests and measures of developed models (e.g., sensitivity, accuracy, volatility). 
Perform routine analysis for model performance monitoring and model review, maintaining current model inventory for validation and audit compliance. 
Deliver comprehensive model documentation (e.g., Model Development Documents, Model Approval Packages, Technical Review Documents). 
Utilize quantitative skills to analyze and summarize data, formulate findings, and provide recommendations. 
Assist others with conducting business research by gathering data, identifying options, and creating non-routine reports with detailed analyses. 
Perform additional duties as required.
 POSITION REQUIREMENTS: 
Advanced degree in a quant discipline like Mathematics, Statistics, Economics, Operations Research, or related field. 
Work or project experience using quantitative analysis to solve problems 
Proficiency in analytical software such as R, Slidify, ShinyApp and Tableau. 
Proficiency in Excel and PowerPoint or equivalent substitution. 
Proficiency in SQL, being able to handle and perform large scale data manipulation using SQL or R 
Proficiency in multilinear regression modeling, logistic regression modeling, time series modeling, decision tree as well as other programing and data analysis using R 
Excellent verbal and written communication skills. Must be able to explain complex and technical matters clearly, accurately and concisely. 
Strong organizational skills.
#LI-DD1#CB#DD 
",NA,"Banking - Financial Services, Retail, Accounting - Finance","Brea, CA",NA,Statistician
83,"Research, Strategy - Planning, Information Technology","Pyramid, Inc","
Immediate need for a Data / Statistics Analyst with experience in the Manufacturing Industry. This is a 12 month’s contract opportunity with long-term potential located in Richmond, VA. Please review the job description below:

Job ID: 17 - 04027

Key Responsibilities / Key Requirements and Technology Experience: 
 

Demonstrated intermediate MS Excel and MS Access skills / expertise. 
Basic statistical analysis expertise.
Advanced MS Excel and Access skills / expertise. Intermediate statistical analysis expertise.
Use MS Excel to review data in MS Access database.  
Use statistical software (JMP, etc.) to analyze data.


Our client is a leading Manufacturing Industry and we are currently interviewing to fill this and other similar contract positions. Qualified candidates should apply online for immediate consideration.
",NA,Other Great Industries,"Richmond, VA",NA,Statistician
84,"QA - Quality Control, Research, Strategy - Planning, Health Care","MacAulay-Brown, Inc.","
The growing demand for statistically based test and evaluation (T&E) in the Department of Defense (DOD) has increased the demand for skilled applied statisticians. DOD leadership requires the integration of more scientific and statistical methods and processes (known as Scientific Test and Analysis Techniques [STAT] in the DOD) to develop efficient, rigorous test strategies that yield defensible results and assist the decision maker in understanding and quantifying technical risk. The DOD employs T&E teams across the United States to evaluate performance for new, developing systems as well as fielded systems. Every system is required to efficiently and effectively demonstrate performance against specific technical and operational requirements. This position resides in the DOD Scientific Test and Analysis Techniques Center of Excellence (STAT COE) and provides program leadership with technical test design support for major DOD systems across all services. The STAT COE has provided invaluable support to T&E programs since its inception in 2012 and is seeking applied statisticians to employ statistical methods to develop test strategies, create technical test designs, and conduct post-test analysis. As a member of the STAT COE you will support multiple programs as a statistical expert and consultant. This position requires a self-starter capable of mentoring test teams on statistical test design processes and delivering designs and test strategy products. You will be challenged to adapt methods and guidelines to specific program requirements, especially in instances where no closely related precedent exists. The STAT COE is looking for candidates across various degree fields and with diverse backgrounds. Both degree level and experience will be considered for placement (the three levels are explicitly listed in the requirements section below). There are tremendous professional growth opportunities to improve your technical knowledge, practical skills, and broaden your experience. The COE is a collaborative and supportive environment where members solicit advice, discuss program challenges, leverage diverse experiences, and work together to provide practical and insightful products to programs. Vision, imagination, creativity, and sound judgment are encouraged. The STAT COE is a high performing team that enables you to deliver high quality products to the programs we support.The STAT COE is headquartered at the Air Force Institute of Technology in Dayton, Ohio at Wright Patterson Air Force Base.STAT COE members perform the following activities: Provide statistical/T&E subject matter expertise to DOD programs over five warfare domains (land, sea, air, space, and cyberspace). Assist with and potentially lead the development of test strategies, technical test designs, and post-test analysis.      Employ various techniques and methods such as design of experiments, Bayesian techniques, regression modeling, reliability planning and modeling, sampling methodologies, data mining, and covering arrays. Employ statistical software (e.g. JMP, DesignExpert, R, Matlab or equivalent) to create designs, analyze results, and create tools for practitioners. Engage and mentor program T&E practitioners in STAT processes and technical test design and execution.      Communicate solutions to leadership both orally and in writing; clearly, concisely, and with technical accuracy. Provide specific recommendations, best practices, case studies, and lessons learned regarding test planning, execution, and analysis focused on optimizing return from test resources. Potential to present at technical conferences (Military Operations Research Society, Fall Technical Conference, NASA/Institute for Defense Analyses spring conference, International Test and Evaluation Association, Joint Statistical Meeting). Potential to teach one to five day short courses on rigorous T&E methods.

Requirements:
For more than 37 years, MacAulay-Brown, Inc. (MacB) has been solving some of the Nation’s most complex National Security challenges. Defense, Intelligence Community, Special Operations Forces, Homeland Security and Federal agencies rely on our advanced engineering services, cyber security, and product solutions to meet the challenges of an ever-changing world.  Join MacB where you will work with a team of highly experienced professionals in the areas of Intelligence, Cybersecurity, Research Development Test and Evaluation, Information Operations, fabrication, IT solutions, Logistics and Acquisition Management.  MacB has won multiple workplace awards, offers generous salaries and benefits, and has outstanding growth opportunities.#CJ
",37 years,Other Great Industries,"Dayton, OH",NA,Statistician
85,Other,T-Mobile,"
As America's Un-carrier, T-Mobile US, Inc. (NASDAQ: TMUS) is redefining the way consumers and businesses buy wireless services through leading product and service innovation. The company's advanced nationwide 4G and 4G LTE network delivers outstanding wireless experiences for customers who are unwilling to compromise on quality and value. Based in Bellevue, Washington, T-Mobile US provides services through its subsidiaries and operates its flagship brands, T-Mobile and MetroPCS. For more information, please visit http://www.t-mobile.comDescriptionApplies advanced analytical and statistical knowledge to solve complex business problems. Frequently contributes to the development of new ideas and methods and exercises significant independent judgment to determine best method for accomplishing objectives. Provides expertise to functional project teams and may lead or participate in cross functional initiatives. Frequently represents the organization to customers and often provides mentoring and guidance to teammates and peers. QualificationsMinimum Required
5+ years experience in field in industry (relevant experience in academia may apply)
Demonstrated ability to apply a wide variety of statistical algorithms to effectively solve business problems. May proactively identify new areas of opportunity for analytics at T-Mobile.
Broad experience in applying exploratory data analysis, data mining techniques, and/or statistics to real-world data. Competent in predictive modeling, survival analysis, time series, forecasting, categorical data analysis, pattern recognition techniques, and other advanced methodologies. Solid statistical programming skills in at least one statistical language (SAS, R, Python) and demonstrated ability to learn new ones. Able to independently extract data using SQL, Hive from Teradata, SQL Server and Hadoop and prepare data for analysis. Consistently produces results accurately and efficiently. Ability to develop new algorithms or apply existing algorithms in innovative ways.
Develops solid working relationships with both technical counterparts and business partners. Good written and verbal communication and strong presentation skills.
Demonstrated ability to effectively communicate with management (including VP level).
Proactively shares knowledge and experience with others. Trains less experienced statisticians. Asserts ideas and effectively persuades others. Decisions and recommendations have substantial impact on the business.
Understands the needs and drivers of the business and is able to identify impactful analytical strategies. Ability to develop solutions to highly complex problems which require the use of creativity and innovative thinking. Work involves things new to the organization, but not necessarily new to the industry.
Ensures that client needs are met and results in customer satisfaction.
DesiredEducationMinimum Required
Masters/Advanced Degree (Ph.D. preferred) in Statistics, Economics, Mathematics, Computer Science or related field.
Relevant experience in academia may apply.
Enterprise Core CompetenciesRequires competency in customer focus, change & innovation, strategic thinking, relationship building & influencing, talent management, results focus and inspirational leadership.Essential Functions
Provide thought-leadership and creativity to identify opportunities to apply statistics, modeling, or analytics to bring value to the business.
Consult with business units and conduct analysis to provide actionable results.
Utilize advanced statistical techniques to support business needs; may include call categorization, frequent creditors model, call complexity models, forecasting customer effort and influence of customer effort on churn & customer payments, design and evaluation of experiments, etc.
Structure project plans, set expectations, and communicate with business partners.
Present and communicate results in manner appropriate for target audience.
Mentor and teach analysts in partner departments. Provide guidance and tools to enable other teams to self-service where appropriate. 
 At least 18 years of age. Legally authorized to work in the United States. High School Diploma or GED. Pre-employment background screen.*LI-CS-JF1 We Take Equal Opportunity Seriously - By Choice T-Mobile USA, Inc. is an Equal Opportunity Employer. All decisions concerning the employment relationship will be made without regard to age, race, color, religion, creed, sex, sexual orientation, gender identity or expression, national origin, marital status, veteran status, the presence of any physical or mental disability, or any other status or characteristic protected by federal, state, or local law. Discrimination or harassment based upon any of these factors is wholly inconsistent with our Company values and will not be tolerated. Furthermore, such discrimination or harassment may violate federal, state, or local law.
",5+ years,Other Great Industries,"Bellevue, WA",NA,Statistician
86,Other,Aetna,"
POSITION SUMMARYJoin this dynamic and growing team! Healthagen Outcomes offers analytical and advisory services that meet the market and clinical challenges faced by pharmaceutical, biotech, and device companies. Our services use real world data, advanced technologies, and professional know-how to illuminate therapeutic and economic value. We offer collaborative resources across Aetna to enable forward looking research into real-world outcomes and the realities of therapeutic use in genuine clinical settings.  The Sr. Health Care Statistician / Informatics Lead provides strategic leadership for research design and statistical methodology used in modeling and outcomes studies. Makes evidence based recommendations and presentations to clients, as well as domain experts and other Senior Management within Aetna.Fundamental Components:Applied research, statistical analysis, data modeling and integration and protocol refinement: Directs development of statistical/analytical procedures, processes, policies, data reports and final deliverables that support client requirements and internal constituents. Directs the application of appropriate research design and statistical procedures utilized in external and internal studies. Presents analysis based recommendations to external clients and domain experts and others Aetna's Senior Management. Project and department management: Manages budgets, plans and expenses; may have cost center responsibilities.Manages projects, people (in department or matrix environment), customer expectations and business priorities to achieve constituent satisfaction.Oversees day-to-day activities of the department Manages and builds a strong team through formal training, diverse assignments, coaching, mentoring and other development techniques. Responsible for team commitments to quality and on-time deliverables. Motivates and is willing to understand and probe into technical details and mentors others to do the same. Contributes to a motivated work environment by working effectively to achieve common goals. Solutions consulting and decision support: Develops and participates in presentations and consultations to existing and prospective clients on services, capabilities and performance results. Actively contributes to proposals in response to business requests from external and internal clients. Turns analysis into business/customer solutions Develops tactical and strategic solutions that satisfy information needs across products, segments and clients.BACKGROUND/EXPERIENCE:* 7+ years of health care analytics and statistical analysis experience; Strong analytical background in statistics and survival analysis, multivariate analysis, time series analysis, predictive modeling, Pharma- Economics and outcomes research using retrospective and predictive study design ideally for pharmaceutical industry clients.* Senior level experience with data mining tools.* Proficient level of experience with Hadoop, Python, R and SQL for data modeling and predictive analysis.* Advanced skills level with MS Excel, MS PowerPoint for reporting, Tableau is preferred. * Must have previous Healthcare work experience related to this position. * Managerial and project management experienceEDUCATIONThe highest level of education desired for candidates in this position is a Master's degree.FUNCTIONAL EXPERIENCES - Information Management/Informatics/7-10 Years - Information Management/predictive modeling/7-10 Years - Information Management/Statistical and data model designs/7-10 Years- Management/Leadership- Multifunctional management: < 25 employees/4-6 Years- Project Management/Project Management Consulting/4-6 YearsADDITIONAL JOB INFORMATION* This is an office based job and the locations are: Chicago,IL and New York City, NYAetna is about more than just doing a job. This is our opportunity to re-shape healthcare for America and across the globe. We are developing solutions to improve the quality and affordability of healthcare. What we do will benefit generations to come.We care about each other, our customers and our communities. We are inspired to make a difference, and we are committed to integrity and excellence.Together we will empower people to live healthier lives.Aetna is an equal opportunity & affirmative action employer. All qualified applicants will receive consideration for employment regardless of personal characteristics or status. We take affirmative action to recruit, select and develop women, people of color, veterans and individuals with disabilities.We are a company built on excellence. We have a culture that values growth, achievement and diversity and a workplace where your voice can be heard.Benefit eligibility may vary by position. Click here to review the benefits associated with this position. Aetna takes our candidate's data privacy seriously. At no time will any Aetna recruiter or employee request any financial or personal information (Social Security Number, Credit card information for direct deposit, etc.) from you via e-mail. Any requests for information will be discussed prior and will be conducted through a secure website provided by the recruiter. Should you be asked for such information, please notify us immediately.#LI-DT1
",7+ years,Other Great Industries,"Chicago, IL",NA,Statistician
87,"Research, Strategy - Planning",Townsend & Associates,"

Statistician
 
Responsibilities:

Provide statistical support including statistical design and data analysis of clinical trials, and to perform secondary data analysis to support opt trials & publications. 
Ability to navigate databases.
Contribute to data presentation plans.
Interacting with global biometrics science team.
Connected with data management protocol operations.

 



Must have at least a M.S. degree in Statistics and 2- 3 years of experience in clinical trials/pharmaceutical industry.
Prior statistical experience in phase 1-2a oncology trials. 
Strong statistical experience.
Proficiency in SAS programming.
Tech savvy. 
Early phase experience is highly preferred.
Early oncology stats experience is highly desired.
AIRS experience is desirable.

 Ref No.:  18-00581
",3 years,Other Great Industries,"Lawrence Township, NJ 08648",NA,Statistician
88,"Research, Strategy - Planning, Management",GlaxoSmithKline,"
Why You?Basic qualifications:

•PhD (or equivalent) in statistics/biostatistics or related quantitative discipline -       Clinical Development knowledge •Demonstrable evidence of statistical innovation and technical statistical strength, including publication in major scientific journals •Experience of using Bayesian methods•Competent user of modern biostatistical methods relevant to drug development, such as mixed modelling, longitudinal/time series modelling, survival analysis, clinical trial simulation•Thorough working knowledge of current statistical software packages (at least one of SAS, R, Stata)•Experience of statistical programming (e.g. in R, SAS, Python, Java)•Demonstrated ability to effectively communicate complex statistical ideas to non-statisticians •Self-motivated, independent worker•Record of building and maintaining effective working relationships


Preferred qualifications:

•Experience in one or more areas of statistical research activity relevant to pharmaceutical industry (e.g. use of historical data / informative priors, adaptive designs, missing data, benefit-risk modelling, evidence synthesis). Evidence of deeper expertise in at least one of these areas would be beneficial but not essential.•Experience of using MCMC software packages (e.g. BUGS, JAGS, Stan, INLA, SAS Proc MCMC)•Experience of parallel/distributed computing•Experience with machine learning algorithms, multivariate statistical analysis techniques and/or biomarker modelling in drug development   •Proven ability to apply innovative statistical thinking to meet project and/or business objectives. Demonstrable evidence of using innovative statistical thinking to influence practice would be beneficial but not essential. •A good understanding of drug development processes and strategies would be beneficial, but not essential-      Other training (data science, Physics, math, computational biology)



Why GSK?:

Within GSK, the Statistical Innovation Group (SIG) is part of Quantitative Sciences, a group which includes clinical statistics, clinical pharmacology modelling and simulation, epidemiology and non-clinical statistics. The primary focus of the SIG is Pharma Research and Development, with particular attention on clinical trial design, analysis and interpretation. However, the group also has a wide-ranging remit to work with all parts of the GSK business, providing the opportunity to influence statistical thinking across the spectrum of drug development, from early discovery, to registration and marketed product support.We offer competitive salaries, benefits, training and development, and are committed to the continuous development of your technical skills and competencies. Opportunities are available at our site in Upper Providence (suburban Philadelphia) in the US.



Contact information:

You may apply for this position online by selecting the Apply now button.



If you require an accommodation or other assistance to apply for a job at GSK, please contact the GSK HR Service Centre at 1-877-694-7547 (US Toll Free) or +1 801 567 5155 (outside US).GSK is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive equal consideration for employment without regard to race, color, national origin, religion, sex, pregnancy, marital status, sexual orientation, gender identity/expression, age, disability, genetic information, military service, covered/protected veteran status or any other federal, state or local protected class.



Important notice to Employment businesses/ Agencies
GSK does not accept referrals from employment businesses and/or employment agencies in respect of the vacancies posted on this site. All employment businesses/agencies are required to contact GSK's commercial and general procurement/human resources department to obtain prior written authorization before referring any candidates to GSK. The obtaining of prior written authorization is a condition precedent to any agreement (verbal or written) between the employment business/ agency and GSK. In the absence of such written authorization being obtained any actions undertaken by the employment business/agency shall be deemed to have been performed without the consent or contractual agreement of GSK. GSK shall therefore not be liable for any fees arising from such actions or any fees arising from any referrals by employment businesses/agencies in respect of the vacancies posted on this site.


Please note that if you are a US Licensed Healthcare Professional or Healthcare Professional as defined by the laws of the state issuing your license, GSK may be required to capture and report expenses GSK incurs, on your behalf, in the event you are afforded an interview for employment. This capture of applicable transfers of value is necessary to ensure GSK’s compliance to all federal and state US Transparency requirements. For more information, please visit GSK’s Transparency Reporting For the Record site.

",NA,Other Great Industries,"Upper Providence Township, PA",NA,Statistician
89,Information Technology,Rang Technologies,"
Roles and Responsibilities:
The client is in need of a Lead Data Scientist to work both on site in Moline, Illinois as well as possibly being a role eligible for telework and/or a compressed on site work week.
 
The (4) initiatives you will support will be:  

EID (Emerging Issue Detection)
MAI (Manufacturing Analytics & Insights)
Parts Pricing Optimization and 
Inventory Optimization 

 
These current projects impact all divisions and hit many business functions to include Parts/Customer Support/Product Support/Quality/Manufacturing/Supply Chain/Engineering/Information Technology.

 
Qualifications:
 

(5) or more years of experience in the conducting of Statistical Analysis along with the building of Models utilizing advanced Scripting Languages like R and/or Python.
(5) or more years of experience in solving business problems  as well as the realization of optimizations/savings with advanced analytical solutions.
Must be able to demonstrate one’s transformational consulting experience in garnering alignment by advocating the potential benefits of Advanced Analytics & Operational Research along with the ability to present highly technical information to Business Units not versed in such technicalities.
(5) or more years of experience in classical/modern operations research methods as well as tools such as LINDO, GUROBI and CPLEX.
Ability and willingness to travel when required.
(5) or more years of very applicable work experience, a minimum BS Degree in Comp Sci, Math, Stats, Business Analytics, Data Science or related Engineering discipline and a demonstrated love for the field of Data & Analytics.
Relocation assistance available
Bonus eligible position
Interview Travel Expenses  Fully Covered
No Management Experience required

",NA,Computer Software,"Moline, IL",NA,Statistician
90,Other,Baptist Health South Florida,"
Serve as resource for Baptist Health South Florida as statistician analyzing performance improvement data.  Primary functions include the application of statistical methods of assessments.  Interpret results of analysis and write statistical sections of reports and documents as required. This role will involve exploring data and hypothesis generation. Prepare tables, models, figures and other items as necessary to be able to communicate regarding statistical analysis issues. Develop and select appropriate statistical methods for design and analysis of studies and projects.Proficient with statistical software (SPSS or SAS). Experience and training in the design, development and statistical analysis of large health databases. Demonstrated ability to develop collaborative working relationships. Masters degree required. 3 years experience required. 

#CBJoin our Talent Community and stay up-to-date on our career opportunities. We’ll send you alerts of new jobs matching your interests as well as exciting news and events happening at Baptist Health South Florida.
Baptist Health South Florida is once again one of the 2018 Fortune 100 Best Companies to Work For! This is the 18th time Baptist Health has been named to the prestigious list and is the only healthcare provider in the state to be ranked. We have also been recognized for being among the best healthcare providers in the nation by U.S. News & World Reports in its 2017-2018 Best Hospitals report.Baptist Health South Florida is the region’s largest not-for-profit healthcare organization with more than 19,000 employees working across ten hospital campuses and more than 50 outpatient facilities throughout Miami-Dade, Monroe, Broward, and Palm Beach counties. In 2016 we welcome the newest weapon in the fight against cancer, the world-class Miami Cancer Institute and proton therapy center. Everything we do at Baptist Health, we do to the best of our ability. That includes supporting our team with extensive training programs, millions of dollars in tuition assistance, comprehensive benefits and more. Working within our award-winning culture means getting the respect and support you need to do your best work ever. Find out why this is the best place to be your best!
",3 years,Other Great Industries,"Miami, FL",NA,Statistician
91,"Strategy - Planning, Research",The Judge Group,"
Our client is currently seeking a APPLIED STATISTICIAN - SENIOR Analyzes and interprets data from various sources. Compiles reports, charts, and tables based on established statistical methods. Job responsibilities include the ability to work with senior scientists and engineers in existing and newly developed processes for the sole purpose of using statistics to accurately determine the quality, accuracy, and precision of data in our measurements and processes. The person should have a solid knowledge base in applied statistics, data interrogation and modeling data for research and production use. In this position the candidate will also provide insight into data trends and correlations with processes. Candidate must be extremely self-motivated and possess excellent people interaction and communication skills. Requires a PhD or a graduate degree with 3 - 5 years of experience in the field or in a related area.Day to Day Responsibility: Predictive modeling. Meetings with key stakeholders. Presentation creation. 
highest level of education: Need at least a Master's Degree
interview process: Video conference through Google Hangout
",3 - 5 years,Other Great Industries,"Ladue, MO",NA,Statistician
