,category,company,details,experience,industry,location,salary,title
68,Information Technology,"Pinnacle Partners, Inc","
Data Scientist
Up to $130K


Pinnacle Partners is assisting their client in their search for a Data Scientist.  The successful resource can be someone who has many years’ experience with Data Science or a person who has their Masters and 1-2 years’ experience. The resource will join the machine learning team which has formed into an official unit, Advanced Data Science, which is responsible for all machine learning and artificial intelligence throughout the organization. Projects are being worked within every business unit and industry vertical. The company offers strong benefits and PTO and the resource can join the team in Indianapolis or Chicago.
 

Responsibilities 



Capable of levering large sets of structured and unstructured data to develop tactical and strategic insights.


Collaborate with analytic and data teams to set objectives, approaches, and work plans.


Research and evaluate new analytical methodologies, approaches, and solutions.


Develop and validate statistical forecasting models and tools.


Interpret and communicate analytic results to analytical and non-analytical business partners and executive decision makers.



 

 


Required Skills 



Advanced degree (Masters at a minimum) in a quantitative field in one or more of the following: Statistics (preferred), Computer Science, or Data Science


4+ years’ experience in advanced analytics and machine learning model development and validation.


2+ years’ experience working in industry, leading analytic-based projects, and delivering results within scope, funding, and duration. 


2+ years’ experience leading projects and interacting with non-technical users to explain modeling results and meaning.


Modeling Experience:  Forecasting (ARIMA, ARCH, GARCH), Anomaly Detection, Dimension Reduction, Clustering Techniques, Hypothesis Testing


Should have excellent communication skills.


Expert level programming skills in R.


Experience with a statistical package and various programming languages such as R, Python, Java, C++, SAS, Matlab, etc.


Business Intelligence experience (Microsoft Power BI / Tableau)


Experience writing SQL queries and linking to enable read/write to the database.


The capacity for a high degree of autonomy and out-of-the-box thinking


Terms

This is a direct hire role with a salary up to $130K.

",1-2 years,Other Great Industries,"Indianapolis, IN","$0.00 - $130,000.00 /Year",ML_Scientist
69,Marketing,Nesco Resource,"
 Job Description  As a IT Marketing Data Scientist (F/M) you will:  ""Get into the details , using machine learning algorithms, data visualization best practices, and analytic engines to release business building insights and build proprietary algorithms on our data, and combining with business and marketing knowledge:  "" Design and implement analytical frameworks in the context of overall performance marketing objectives such as media effectiveness, RnF / conversion rate optimization, consumer engagement, content optimization, and personalization.  "" Deliver high performance data science, including data sources identification, processing, model/algorithm development, and turning insights into actionable recommendation and systems.  "" Adept at demonstrating analytic technologies solving ad hoc business problems, innovating on potential future solutions, and working with technology partners to translate your innovations into robust, scaled, analytic solutions.  "" Work actively and effectively with other functions partners and senior management to accomplish project objectives.  "" Participate in and lead analytic capability building program at various levels of skill and seniority  Qualifications - to qualify for this role you possess the following:  "" 5+ years' experience in online and offline media and CRM  "" 5+ years' of shown leadership in applying and scaling Analytic techniques to deliver actionable insights from data.  "" Master Degree+ in a quantitative field (Operation Research, Computer Science, Engineering, Applied Math, Statistics, Analytics, etc.)  "" Experience in disrupting current business practices in Client or related industries to help crafting a new go-to-market models.  "" Domain familiarity with media (online/offline/paid/owned/earned)  "" Good interpersonal skills, self-motivated, dynamic and can-do attitude  "" Excellence in English (written and oral)  ...and it would be good having as well knowledge of:  "" Business Intelligence Tools such as KNIME, Tableau, Spotfire  "" deep learning and tensorflow  "" Business start-up/Direct-To-Consumer experience  "" Practical experience with Linear TV planning, Programmatic buying, & CRM orchestration  "" Artificial Intelligence / Big Data Ecosystem: Hadoop, Spark, MapReduce, SQL, Hive  "" Scientific Computing: R, Python, C++, Java, Scala  "" Advanced Analytical models (Bayesian, Optimization (global, local, stochastic methods), Uncertainty Quantification, etc.)  We offer:  "" Meaningful position in a Dynamic, Diverse, Multi-cultural and Flexible working environment  "" 'Vibrant Living' offering on-site: Gym / Yoga / Sports-teams, Hair-Salon, Canteen, Agile workspace design, Flex-work arrangements possible  P&G is one of the world's leading consumer goods company improving lives of millions of people with brands like Pampers, Gillette, Pantene, Ariel, Lenor etc. IT (Information Technology) in P&G is where business, innovation and technology comes together to help improving consumers life.    Qualifications:      Demonstrated leadership in applying techniques to deliver actionable insights from data      Strong written and verbal communication skills to influence others to take action      Candidates must have at least a Bachelor's degree       Strong analysis skill; and a degree in Statistics, Operations Research, or similar field with emphasis on quantitative methods is preferred      Demonstrated ability to handle multiple priorities      Related full-time or internship experience with syndicated point of sale, ( ""scanner "") household panel data, or Operations Research modeling is helpful but not required       
    
",5+ years,Other Great Industries,"Cincinnati, OH",NA,ML_Scientist
70,"Engineering, Science",Vencore,"
Overview
Vencore is a proven provider of information solutions, engineering and analytics for the U.S. Government. With more than 40 years of experience working in the defense, civilian and intelligence communities, Vencore designs, develops and delivers high impact, mission-critical services and solutions to overcome its customers most complex problems. Headquartered in Chantilly, Virginia, Vencore employs 3,800 engineers, analysts, IT specialists and other professionals who strive to be the best at everything they do. Vencore is an AA/EEO Employer - Minorities/Women/Veterans/Disabled

Responsibilities

This position calls for a SME to investigate and document the causes, risks, and impacts of sensor data and algorithm anomalies for PIR systems.The investigations shall include in-depth research into the following areas: 
(a) radiometric performance
(b) spatial performance
(c) temporal performance
(d) software and algorithm validation
(e) network/data flow
(f) data/report dissemination
The SME will recommend courses-of-action (COAs) to the Government that address the anomalous behavior, and shall include modifications to current sensor PCPAD tools, validate the capabilities, and implement or transition them into the NASIC architecture.

Qualifications

Requires 5 to 8 years with BS/BA or 3 to 5 years with MS/MA or 0 to 2 years with PhD.Required


Bachelor/Master degree in computer science or data science related area with applicable experience
Strong background in multiple data science areas, such as math/statistics, machine/deep learning, data mining, data management, web technologies, or databases.
At least 5 years’ experience in engineering and machine learning.
Extensive experience with PIR systems
Demonstrated knowledge of ISR data processing, exploitation, and dissemination (PED)
Ability to work independently and in a team environment
Strong technical writing and briefing skills

",5 to 8 years,Other Great Industries,"Dayton, OH 45435",NA,ML_Scientist
71,Entry Level,Atos,"
Atos SE (Societas Europaea) is a leader in digital services with pro forma annual revenue of circa € 12 billion and circa 100,000 employees in 72 countries. Serving a global client base, the Group provides Consulting & Systems Integration services, Managed Services & BPO, Cloud operations, Big Data & Cyber-security solutions, as well as transactional services through Worldline, the European leader in the payments and transactional services industry. With its deep technology expertise and industry knowledge, the Group works with clients across different business sectors: Defense, Financial Services, Health, Manufacturing, Media, Utilities, Public sector, Retail, Telecommunications, and Transportation. Atos is focused on business technology that powers progress and helps organizations to create their firm of the future. The Group is the Worldwide Information Technology Partner for the Olympic & Paralympic Games and is listed on the Euronext Paris market. Atos operates under the brands Atos, Atos Consulting, Atos Worldgrid, Bull, Canopy, Unify and Worldline. Job Description We are looking for a Data Scientist that will help us discover the information hidden in vast amounts of data, and help us make smarter decisions to deliver even better solutions. Your primary focus will be in applying data mining techniques, doing statistical analysis, and building high quality prediction systems integrated with our processes.  You will be able to grow in competences on both the technical side of by working with Senior level members of the team participating in development and implementation of Big Data projects. You will be in charge of pure Data Scientist tasks with a focus on OCR and Computer vision by building a smart solution of document processing to generate analytics.   • Selecting features, building and optimizing classifiers using machine learning techniques (R, Python). • Data mining using state-of-the-art methods. • Extending company’s data with third party sources of information when needed. • Enhancing data collection procedures to include information that is relevant for building analytic systems. • Processing, cleansing, and verifying the integrity of data used for analysis. • Doing ad-hoc analysis and presenting results in a clear manner. • Creating automated anomaly detection systems and constant tracking of its performance.    Job Requirements    • Experience in Spark and Spark Streaming. • Experience with DataViz tools (Tableau, SpotFire) and Data Science tools (R, Python). • Excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, etc. • Experience in Hadoop (Cloudera, HortonWorks and/or MapR) Architecture, Deployment and Development. • Experience with common data science toolkits, such as R and Python. Excellence in at least one of these is highly desirable • Great communication skills • Experience in Data Engineering tools and techniques -Map Reduce, pig, Hive, Hbase, Oozie, Spark, solr. • Good applied statistics skills, such as distributions, statistical testing, regression, etc. • Experience in OCR technics and Computer vision.    Your Application If you wish to apply for this position, please click below to complete our online application form and attach your CV in either Word, rtf or text format. Atos does not discriminate on the basis of race, religion, colour, sex, age, disability or sexual orientation. All recruitment decisions are based solely on qualifications, skills, knowledge and experience and relevant business requirements. We are committed to making reasonable adjustments to the applications process for people with disabilities.
",NA,Other Great Industries,"Harrison, NY",NA,ML_Scientist
72,Information Technology,HireNexus,"
Trade Mark Researcher
 
I am working with a global technology and research organization that is growing in the Dallas market. This is a fast-paced company that offers growth opportunity in an evolving field.
 
Job Summary: 
 
Intellectual property is an extremely valuable asset and must be vigorously protected. When creating a new brand, logo or advertising, companies have professionals help them do research to see if this future IP is viable for use and possibly to protect and register in the U.S. or maybe around the world. In this job, you would work with law firms and Fortune 500 companies and learn how to conduct research to identify any potentially confusing and conflicting marks that are owned by others. You would learn how to become an expert in research focused on intellectual property clearance. This is an extremely valued skill set and a skill set that could be the basis for a great, long-term career.
 
Position:
 
A day in the life of a Trademark Research analyst consists of analyzing brand and company data to compile trademark clearance reports for Corsearch clients. Daily tasks involve searching public and proprietary databases to identify similar trademarks and organizing the trademarks according to relevancy.
Previous knowledge of trademarks or intellectual property is not required. We will provide training, including trademark law theory and use of proprietary online systems.
Candidates should be computer savvy with strong internet research, analytical and language skills and should have proven ability to work independently and efficiently in a fast-paced environment.
Some customer interaction may be required.
Monday – Friday, regular business hours + overtime
Base Salary
PTO
Benefits
 


Requirements:
 

Associates degree required, BA preferred.
Second language preferred but not required.
Must have unrestricted authorization to work in US
Analytical
Good understanding of technology

WHAT CANDIDATES SAY ABOUT THIS RECRUITER:
I was very impressed with Nate’s attention to detail and making sure I had as much information and guidance as possble prior to my phone interview. His comments helped understand the employer’s perspective better.Bruce, Chief Operating Officer in Kentucky



",NA,Manufacturing,"Dallas, TX",NA,ML_Scientist
73,Other,TSI,"
TSI, is a leading supplier of specialized business process outsourcing (BPO) services that are delivered in our call centers through a diverse workforce across North America supporting clients in multiple vertical markets comprised of banks, energy and utility companies, health care providers, universities, and government organizations. We support the entire customer lifecycle that includes customer acquisition, full loan servicing, delinquency management, and collections utilizing a combination of voice, chat, email, SMS, and interactive voice messaging channels. As a result, employees enjoy the opportunity to grow, develop and build long-term careers in exciting industries, supporting the best brands in business, all while earning tenure with a specialty BPO leader. TSI represents a new company name, but one with over 40 years of experience and success serving these markets. About The Role TSI has a open position on its analytics team to better leverage our vast sets of first party and third party data to improve the efficiency and effectiveness of our global operations teams. This will be a key role with significant visibility to senior leadership and potential for positive impact on the business. Responsibilities:  Build and execute dynamic models to estimate liquidations on prospective portfolios Work with senior leadership to create explanatory material showcasing TSI’s models Review and assess existing collections strategies including account prioritization, contact strategies, performance/productivity Build new scoring and segmentation models that predict the likelihood of a consumer to pay an outstanding balance Customize treatment approaches by asset type and industry vertical: what accounts to call when and with what intensity, cure vs. payment plan Evaluate ways to optimize overall spend with third party data vendors Develop and maintain machine learning infrastructure that powers our scoring and segmentation models and contact strategies  Qualifications:  Strong analysis and modeling with SAS and SAS JMP. Must be able to write production quality code. Knowledge of Bayesian probability. Previous experience with, or research in, experimental design Strong SQL experience. Data will be sourced from our Data Warehouse using MS SQL Server. Must be able to handle complex joins and subqueries to quickly analyze and export datasets Ability to clearly communicate insights and learnings to the business. Experience with presenting to groups and senior leadership is a plus Record of delivering high quality products on time Practical self-starter; motivated to learn and improve Ability and willingness to roll up your sleeves and get things done   Work Environment:   Office environment.   Ability to lift and/or move 20 pounds with or without accommodation.    We provide Equal Employment Opportunity for all individuals regardless of race, color, religion, gender, age, national origin, marital status, sexual orientation, status as a protected veteran, genetic information, status as a qualified individual with a disability and any other basis protected by federal, state or local laws. 
",NA,Other Great Industries,"Lake Forest, IL",NA,ML_Scientist
74,Biotech,SVS Group,"
SVS Group is in search of a Data Scientist for an up-and-coming biotech company.
Seeking only San Francisco Bay Area-based Data Scientists at this time.
Responsibilities:

Statistical analysis of experimental and user trial data - starting with ETL (extract, transform and load), including computation of confidence intervals, p-values, t-tests, etc.
Fit data to chemical and physical models and analyze results
Create analysis procedures that scale easily with both the amount of data being generated in the R&D group as well as during sensor production
Analyze historical database of in vitro and in vivo data
Present data and insights to the R&D and Engineering teams

Salary: DOE



Strong background in classical statistics (random processes, probability, point/interval estimation, hypothesis testing) and time series analysis
Excellent software development skills in Python and using numpy, scipy, pandas and other scientific computation libraries
Strong background in data mining, data analysis, and clear, readable report generation
Strong SQL skills
Experience with chemistry and experimental analysis
Ph.D. or Masters in Applied Mathematics, Statistics, Bio-statistics, Physics, Chemistry, Engineering or related field is preferred with +1 years of industry experience

",1 years,Healthcare - Health Services,"Burlingame, CA",NA,ML_Scientist
75,Information Technology,UnitedHealth Group,"

The Senior NLP Scientist / Engineer is a key technical contributor in the design and development of state-of-the-art NLP for medical applications.  The Senior NLP Scientist\Engineer works closely with other NLP specialists, software engineers and subject matter experts on current company technologies, and serves in a technical lead capacity on forward looking projects.  

The successful candidate will have a strong background in Natural Language Processing, Artificial Intelligence with an emphasis on text, Information Extraction / Retrieval, and/or associated principles of knowledge representation and ontological design. The successful candidate will be a forward-thinker comfortable with research and design, but also demonstrate a willingness to support team members with existing systems in customer production environments. Technical aptitude is required, as the successful candidate will be a core contributor on teams responsible for taking ideas from vision through design to implementation.

While the Senior NLP Scientist / Engineer role spans responsibilities in both research and development, position emphasis may be tailored to the skill sets of the successful candidate.

Primary Responsibilities:

Identification, research and development of new technologies to enhance existing company NLP solutions and extend those solutions to new applications and markets 

Analysis and refactoring of existing system architectures, with focus on functionality and performance


Required Qualifications:

Advanced degree in Computational Linguistics, Computer Science, or other Computational discipline 

4+ years of related professional work experience for applicants holding an MS - OR - 2+ years related professional work experience for applicants holding a PhD (significant academic NLP experience will be considered for strong applicants) 

Knowledge of the algorithms and techniques of a computational domain with emphasis on text processing, performance and scalability 

Demonstrated technical aptitude 

Strength and experience with at least one of the following 
C++ 

Java 

C# 

Python



Preferred Qualifications:

Experience with data science or machine learning 

Experience with Drools 

Experience with SQL 

Understanding of morphology, syntax, semantics, discourse and/or pragmatics 

Experience applying NLP in a medical domain 

Language skills in Portuguese or Spanish 

Careers with Optum. Here's the idea. We built an entire organization around one giant objective; make health care work better for everyone. So when it comes to how we use the world's large accumulation of health-related information, or guide health and lifestyle choices or manage pharmacy benefits for millions, our first goal is to leap beyond the status quo and uncover new ways to serve. Optum, part of the UnitedHealth Group family of businesses, brings together some of the greatest minds and most advanced ideas on where health care has to go in order to reach its fullest potential. For you, that means working on high performance teams against sophisticated challenges that matter. Optum, incredible ideas in one incredible company and a singular opportunity to do your life's best work.(sm)


Diversity creates a healthier atmosphere: UnitedHealth Group is an Equal Employment Opportunity/Affirmative Action employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, protected veteran status, disability status, sexual orientation, gender identity or expression, marital status, genetic information, or any other characteristic protected by law.

UnitedHealth Group is a drug-free workplace. Candidates are required to pass a drug test before beginning employment.


Job Keywords: Computational Linguistics, Computer Science, C++, Java, C#, Python, San Diego, CA

",4+ years,Healthcare - Health Services,"San Diego, CA",NA,ML_Scientist
76,Other,BAE Systems,"
Job Description Leverage technical and analytical expertise to explore and examine data from multiple disparate sources with the goal of discovering patterns and previously hidden insights, which in turn can provide a competitive advantage or address a pressing business problem. Leverage knowledge of advanced mathematical and statistical concepts and computer science expertise to bridge the gap between technologists and mathematicians and ensure that software solutions meet analytic requirements. Contribute as part of the software product development team with responsibility across the entire life cycle, including requirements gathering and analysis, process and systems definition, data analysis, presentation of analysis to peers, leadership, and customers in a format that is understandable and supports decision making.Typical Education & Experience Bachelor's Degree and 12 years work experience or equivalent experienceRequired Skills and Education - Strong statistical data analysis background and a good understanding of a variety of algorithms and techniques- Experience in designing and implementing optimized strategies for data acquisition, ingest (batch and streaming), storage, and processing of structured and unstructured data-Experience with designing and implementing machine learning, data mining, statistics, or graph algorithms- Experience with at least one statistical programming language such as Matlab, R and Python-Experience with Big Data, Cloud computing technologies, NoSQL systems, or Lambda architectures-Experience with general purpose object–oriented programming, including Java, Python, Scala, or JavaScript and ability to build working prototype solutions- Excellent verbal and written communication skills-Experience with source control and dependency management software, including Git or Maven-Experience in developing solutions with and integrating and extending free and open–source software (FOSS) or COTS products-Ability to obtain a security clearance-BS degree required Preferred Skills and Education -Experience with Department of Defense (Army/Navy/Air force/etc.) and Intelligence Agencies-Experience with Amazon Web Services (AWS) or Microsoft Azure Cloud services-Experience with the Big Data ecosystem, including HDFS, Hive, HBase, Accumulo, or Spark-Experience with Storm, Kafka, NiFi, or similar ETL frameworks-Experience with writing analytics using MapReduce, Pig, SQL, or SparkSQL-MS degree in CS or Software Engineering About BAE Systems Electronic Systems BAE Systems is a premier global defense and security company with approximately 90,000 employees delivering a full range of products and services for air, land and naval forces, as well as advanced electronics, security, information technology solutions and customer support and services.The Electronic Systems (ES) sector spans the commercial and defense electronics markets with a broad portfolio of mission-critical electronic systems, including flight and engine controls; electronic warfare and night vision systems; surveillance and reconnaissance sensors; secure networked communications equipment; geospatial imagery intelligence products and systems; mission management; and power-and energy-management systems. Headquartered in Nashua, New Hampshire, ES employs approximately 13,000 people globally, with engineering and manufacturing functions primarily in the United States, United Kingdom, and Israel. Equal Opportunity Employer/Females/Minorities/Veterans/Disabled/Sexual Orientation/Gender Identity/Gender Expression
",12 years,Other Great Industries,"San Diego, CA 92127",NA,ML_Scientist
77,"Construction, Engineering",Aerotek,"
Robotics Perception Software EngineerJob Duties/Responsibilities may include, but are not limited to:Research and develop new technology in computer vision, perception for semi-autonomous and autonomous machinesDevelop perception algorithms for personnel detect, object detection, tracking, classification, terrain mapping, localization and othersSolving analytically problems and debugging softwareCommunicate results to customers, suppliers, team members, and other business unitsParticipate in R&D programs through entire life cycle, from initial inception through production and maintenance phasesRequired Qualifications:* Bachelors or Masters degree or PhD in Electrical or Computer Engineering, Computer Science, Mechatronics, Computer vision, Robotics, Mathematics or related field* Bachelors degree with 5 years or Masters degree with 2 years or PhD with experience in design, development, or programming of Computer vision, perception Systems software that integrates with perception sensors such as Cameras, Lidar, Radar* Strong hands-on programming skills in Matlab, C, C++* Experience in using these matlab tool boxes - image processing/computer vision* Proficiency with Linux operating systemTop Candidates will also have:* GPU programming (CUDA) skill* Experience in field robotics, image processing, and implementing perception algorithms on hardware platforms* Experience with Computer vision and Machine Learning algorithms* Experience in developing embedded computational platforms including hardware accelerated platforms such as FPGAs, GPUs, and real-time CPUs* GIT version control experience* ROS, OpenCV, Tensorflow experience is a plus* Must have strong mathematics skills* Demonstrated working experience on a team* Experience mentoring engineersAbout Aerotek:We know that a company's success starts with its employees. We also know that an individual's success starts with the right career opportunity. As a Best of Staffing® Client and Talent leader, Aerotek's people-focused approach yields competitive advantage for our clients and rewarding careers for our contract employees. Since 1983, Aerotek has grown to become a leader in recruiting and staffing services. With more than 250 non-franchised offices, Aerotek's 8,000 internal employees serve more than 300,000 contract employees and 18,000 clients every year. Aerotek is an Allegis Group company, the global leader in talent solutions. Learn more at Aerotek.com.The company is an equal opportunity employer and will consider all applications without regards to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.If you would like to request a reasonable accommodation, such as the modification or adjustment of the job application process or interviewing process due to a disability, please call 888-237-6835 or email accommodation@aerotek .com for other accommodation options. However, if you have questions about this position, please contact the Recruiter located at the bottom of the job posting. The Recruiter is the sole point of contact for questions about this position.
",5 years,"Computer Hardware, Computer Software, Construction","PITTSBURGH, PA",$30.00 - $55.00 /Hour,ML_Scientist
78,Information Technology,eXcell,"
Did you know that Gartner positioned eXcell as a Leader in its Magic Quadrant for End User Outsourcing? Come work for the leader today!   Our client is the world’s leading software brand seeking a capable Usability Researcher to integrate Azure services that come from a variety of different teams. Task Breakdown: 

Collaborations with UX team, 30%
Working and creating research plans, data analysis, and creating reports, 70%
Will interact with Research Lead and Main Manager

General Description:

Conduct user and market research to understand the needs and desires of your target audience
Research, document and deliver detailed reviews of competitive products including analysis of product features, design, perceived strengths and weaknesses
Research, document, and deliver detailed reviews of client products, including comparisons to past, current and future competitive offerings
Document and present recommendations based on research and analysis
Work with the supervising Usability Engineer or Manager in identifying and addressing critical usability issues


Qualifications:

7+ years of user research experience required
Visual Studio experience
Ability to work well with a team and respond to feedback and plan studies efficiently
Testing tools knowledge; should be familiar with the lab setups and remote testing
Degrees or experience in Human Interface, Design, Engineering, or Psychology preferred
PHD / Master’s degrees from greater institutions a plus
Machine learning or any AI / Cloud work a plus


* * * Local Candidates Only * * * Relocation assistance is not on offer.

W2 only, no Corp to Corp. We are unable to sponsor H1B visas at this time. **eXcell™ Supports Equal Employment Opportunity** eXcell™, a division of CompuCom® Systems, Inc., a global company headquartered in Bellevue, Washington, provides IT staffing services and solutions to Fortune 1000 companies as well as small and medium business. For more information, visit www.excell.com.
",7+ years,Computer Software,"Bellevue, WA 98004",NA,ML_Scientist
79,"Marketing, Finance, Information Technology",Cottonwood Financial,"
Reporting to our Director of Marketing Analytics, this position’s charter is to increase the company’s profits through advanced analytics applied to business problems in Marketing, focusing on Direct Mail and also including TV, Paid Search, Online Display, Paid Social, and Email. This individual will be a key analyst in an exciting, fast-paced, and growing team that is making an immediate impact across the entire company. This is a great opportunity for a talented person to take his/her next career step to take on greater responsibility in managing projects to help solve a wide variety of business problems.    Senior Data Scientists - Marketing Analytics (a.k.a. Senior Analysts - Marketing Analytics) are based at our Administrative Office (HQ) in Irving (Las Colinas), Texas.

KEY RESPONSIBILITIES

Work closely with the Marketing team to profitably manage Direct Mail campaigns by monitoring trends, extracting and analyzing data, identifying opportunities, developing and presenting recommendations, implementing the strategies and measuring the impact
Design, read, and report on marketing optimization tests for channels including Direct Mail, TV, Paid Search, Online Display, Paid Social, Email, and Radio
Identify, support, and implement new projects related to the overall improvement of Marketing business processes, serving as a key stakeholder for all aspects of the Marketing Analytics project life cycle (design, development, testing, implementation, monitoring)
Work closely with the Marketing team to devise, test, and analyze Marketing programs related to loyalty, lead-buying, referral incentives, personalization of messaging
Successfully manage and complete multiple concurrent projects without getting bogged down
Provide timely and quantified recommendations in response to ad hoc analysis requests by the Director of Marketing Analytics and Head of Risk Management and Decision Science
Act as an internal resource for SAS best practices
Develop actionable reports for use by the senior leadership team


COMPENSATION

Annual salary of $90,000


BENEFITS 

Medical, dental, and vision
Voluntary life/ AD&D
Short-term & long-term disability
401K with company match
Paid vacation, holidays, and sick time
Paid maternity, paternity, extended medical leave, and jury duty
Corporate discount program on personal cell phone accounts with select providers
Business casual work environment



Bachelor of Science degree in an analytical field such as Statistics, Econometrics, Applied Mathematics or a highly quantitative engineering (e.g. Chemical Engineering)
Master’s degree in an analytical field, MS Statistics is a major plus
2-5 years of work experience as a Data Scientist, Statistician, Risk Analyst, Quantitative Analyst, Marketing Analyst, or other analytics roles in a consumer credit environment
Advanced user of SAS/STAT procedures and Excel
Advanced user of SAS to merge and mold data sets into a useful format
Results-oriented self-starter who is confident in defending his/her critical thinking abilities 
Proven track record of developing successful predictive analytics and decisioning strategies
Experience developing and implementing predictive scores
Capitalistic mindset supported by a strong business acumen and work ethic
Demonstrated ability to communicate ideas and analysis results effectively both verbally and in writing to a non-technical audience
Local (Dallas/Fort Worth area) candidates only – no relocation
Must be currently authorized to work in the United States without sponsorship and not require sponsorship in the future


PREFERRED QUALIFICATIONS

Work experience leading custom score development and implementation projects



ABOUT COTTONWOOD
Founded in 1996, Cottonwood Financial is one of the largest privately held retail consumer finance companies in the United States.  We have zero debt, have been profitable every year since inception, and our growth is funded entirely through internally generated capital.  Headquartered in Irving (Las Colinas), Texas, we have company-owned locations, under our Cash Store brand, across the country.  Through this national brick-and-mortar footprint, we provide best-in-class customer service and offer an innovative mix of financial products and services to our customers.

We have been named multiple times to the Inc. 5000 list of America’s fastest-growing private companies, as well as to the Dallas 100 list of the fastest-growing private companies in North Texas.


",2-5 years,"Banking - Financial Services, Retail, Credit - Loan - Collections","1901 Gateway DriveIrving 75038, TX 75038","$90,000.00 /Year",ML_Scientist
80,Other,AppleOne,"
High end construction company in Brea is looking for new graduates interested in the construction industry. Client does not require construction experience, Must have formal education, driven, intermediate computer skills, and personality that can be considered for leadership. Job Duties will include assisting the project manager and superintendent in coordinating the activities of a project to ensure cost, schedule, and quality standards are met. Company offers great benefits and paid vacation! Call and apply for this position today. We are an equal employment opportunity employer and will consider all qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status or disability.
",NA,Other Great Industries,"Culver City, CA 90230","$48,000.00 /Year",ML_Scientist
