,category,company,details,experience,industry,location,salary,title
47,Engineering,Crowe Horwath LLP,"
Job SummaryGiven substantial growth and impact at Crowe, the machine learning team has formed into an official unit, Advanced Data Science (ADS), which is responsible for all machine learning and artificial intelligence throughout the firm. This team works on a wide variety of projects utilizing numerous areas of machine learning, including: supervised regression/classification, unsupervised learning, anomaly detection, NLP, reinforcement learning, deep learning, forecasting, etc.Leverage large sets of structured and unstructured data to develop tactical and strategic insights. Collaborate with analytic and data teams to set objectives, approaches, and work plans. Research and evaluate new analytical methodologies, approaches, and solutions. Develop and validate statistical forecasting models and tools. Interpret and communicate analytic results to analytical and non-analytical business partners and executive decision makers.There is also a separate Machine Learning Engineer position that is posted, which is a different from a data scientist, and more of the HPC dev-ops work.QualificationsEducationAdvanced degree (Masters at a minimum) in a quantitative field in one or more of the following:
Statistics 
Computer Science
Data Science
Engineering
Physics
Mathematics
Computational Social Science
[or similar academic pedigree]

Experience2+ years of experience in advanced analytics and machine learning model development and validation2+ years of experience working on analytic-based projects and delivering results within scope, funding, and duration Required Skills
Experience with a statistical package and various programming languages such as R, Python, Java, C++, SAS, Matlab, etc.
Experience with standard classification and regression techniques, including dimension reduction, feature selection and hypothesis testing
Strong communication skills with ability to explain modeling results to non-technical users
Capacity for a high degree of autonomy and out-of-the-box thinking
Preferred Skills
Experience with forecasting, anomaly detection, and clustering techniques
Neural networks (Feed-forward, CNN, RNN)
Experience writing SQL queries and linking to enable read/write to the database
Parallel Processing (CPU & GPU)
Cluster and cloud computing: Spark, Mesos, Azure ML, Kubernetes, etc.
API Implementation (Flask, plumber)
About the Team: Applied Technology professionals at Crowe lead the software development efforts for the firm and build technology solutions in a consistent and reliable way.  Applied Technology owns the software development competency for the firm, which is tied to standardized processes, practices, policies and controls for client-facing products and projects.  Team members share expertise across various industries, targeting manufacturing and distribution, government, healthcare, financial services, and private equity groups based on demand from other Business Units.  You will learn and build on a wide range of technologies in an environment where innovation and new ideas are highly encouraged.  Hop on board to join one of the fastest growing technology consulting practices in the industry!Our Benefits:At Crowe, we know that great people is what makes a great firm.  We value our people and offer employees a comprehensive benefits package.  Learn more about what working at Crowe can mean for you!How You Can Grow:We will nurture your talent in an inclusive culture that values diversity.  You will have the chance to meet on a consistent basis with your Career Coach that will guide you in your career goals and aspirations. Learn more about where talent can prosper!Visit Crowe Careers to find out how you can grow your career and make an impact every day!    More about Crowe Horwath:Crowe Horwath LLP (www.crowehorwath.com) is one of the largest public accounting, consulting and technology firms in the United States. Crowe uses its deep industry expertise to provide audit services to public and private entities while also helping clients reach their goals with tax, advisory, risk and performance services. Crowe is recognized by many organizations as one of the country's best places to work. Crowe serves clients worldwide as an independent member of Crowe Horwath International, one of the largest global accounting networks in the world. The network consists of more than 200 independent accounting and advisory services firms in more than 130 countries around the world.Company OverviewYour Journey at Crowe Starts Here:At Crowe Horwath LLP, you have the opportunity to deliver innovative solutions to today’s complex business issues.   Crowe’s accounting, consulting, and technology personnel are widely recognized for their in-depth expertise and understanding of sophisticated process frameworks and enabling technologies, along with their commitment to delivering measurable results that help clients build business value.  Our focus on emerging technology solutions along with our commitment to internal career growth and exceptional client value has resulted in a firm that is routinely recognized as a “Best Place to Work.”  We are 75 years strong and still growing.  Come grow with us!
",75 years,Accounting - Finance,"Chicago, IL 60601",NA,AI_scientist
48,Information Technology,Frank Recruitment Group,"
Senior Data Scientist - NYC - $150k   One of FRG's top startups in NYC that has a focus on Big Data is looking to hire a Senior Data Engineer. This company has rapid growth potential and is looking to double in size by the end of the year.The company is looking for individuals that have a strong Python, Scala, or Java coding background, as well as experience working with Data sets or Data warehousing tools like AWS Redshift. Senior Data Scientist - NYC - $150k   Required Experience & Qualifications:
Experience working with Big data/Hadoop technologies (Spark, Pig, Hive, etc.).
Proven experience having worked on Azure and/or AWS Cloud Platform in production.
Experience with AWS Redshift, EMR, EC2, S3, is a plus.
Experience with Java, Scala, and Python
Understanding of Machine Learning
Experience with Data Science
 Benefits & Bonus
Competitive base and bonus
Full medical/health insurance
Opportunity to work with the newest technology in the industry
Remote capabilities
Free lunches everyday
Metro pass
  If you or someone you know is interested in this position, please send your resume directly to [Click Here to Email Your Resumé] or call 212-731-8282. My client is looking to start the interview process as soon as possible.  FRG Consulting is a leader in Niche IT Recruitment with a focus on cloud technologies including Azure & AWS, as well as Big Data, Data Science and BI. We deal with both Microsoft Partners, AWS partners & End Users throughout North America. We have open positions and relationships with some of the top partners and end users throughout the US and offer some excellent opportunities in the BI, Big data space.  I understand the need for discretion and would welcome the opportunity to speak to any Big Data and cloud analytics candidates that are considering a new career or job either now or in the future. Confidentiality is of the upmost importance. For more information on available BI jobs, as well as the Business Intelligence, Big data and cloud market, I can be contacted at 212-731-8282. Please see www.frgconsulting.com for more information.   Big Data / Data Science / Hadoop / Microsoft Business Intelligence / BI / Business Intelligence / SSRS / SSAS / SSIS / SQL / T-SQL / MDX / Azure / Cloud / AWS / Data Warehouse / ETL / Power BI / Architect / Big Data / Hadoop / Scala / Python / Apache / Hive / Spark / MS Azure / Amazon Web Services / AWS / EMR / RDS/ Redshift / S3 / EC2 / Lambda / Glue / Data Pipeline / Kafka / Power BI / Data Lake / Data Lake Analytics / Azure IoT Hubs / BLOB Storage / HDInsight / Data Factory / Machine Learning / SQL Data Warehouse / Steam Analytics / Ruby / DynamoDB / Kinesis

Big Data / Data Science / Hadoop / Microsoft Business Intelligence / BI / Business Intelligence / SSRS / SSAS / SSIS / SQL / T-SQL / MDX / Azure / Cloud / AWS / Data Warehouse / ETL / Power BI / Architect / Big Data / Hadoop / Scala / Python / Apache / Hive / Spark / MS Azure / Amazon Web Services / AWS / EMR / RDS/ Redshift / S3 / EC2 / Lambda / Glue / Data Pipeline / Kafka / Power BI / Data Lake / Data Lake Analytics / Azure IoT Hubs / BLOB Storage / HDInsight / Data Factory / Machine Learning / SQL Data Warehouse / Steam Analytics / Ruby / DynamoDB / Kinesis
",NA,Computer Software,"New York, NY","$120,000.00 - $150,000.00 /Year",AI_scientist
49,Skilled Labor - Trades,Infinity Consulting Solutions,"
Job Description - Machine Learning Specialist
MACHINE LEARNING SCIENTIST
Seeking an experienced Machine Learning Scientist to join an established and growing data-centric organization downtown.  The Machine Learning Scientist will be responsible for machine learning and statistical techniques to address business goals and assess future enhancements for the company's platform. Ideal candidates will have strong fundamentals in statistical methods, machine learning as well as experience in product-focused software development.  The Machine Learning Specialist will be integral in evaluating the possibilities for future product enhancements, developing proof-of-concepts, and creating documentation to guide the development of market-ready tools by other developers on the team.  
 
Responsibilities:
Contribute to the development of new products through analysis, sound engineering, and the application of machine learning.
Create such things as visualizations, metrics, algorithms, statistical tests, classifiers/regressors, and data structures.
Locate and vet new libraries, data stores, algorithms, and other new technologies to support the various data products.
Build tools to make your work, the work of the analytics team, and analysis efforts in the entire company easier, more repeatable, and higher quality.
Participate in research to keep our products competitive and intelligent through machine learning and artificial intelligence. 
Provide consultation to all areas of the business about what is impossible, maybe possible, or possible as it relates to machine learning.
Promulgate analysis techniques and technologies through the organization.
Manage workflow using JIRA, participate in discovery and sprint planning.
Collaborate with product management and engineering groups to commercialize data products.
 
Requirements:
Graduate degree in an analytical field (computer science, applied statistics, etc.)
Solid experience with or demonstrated knowledge of Machine Learning techniques.  
Natural Language Processing, is a plus.
Some intriguing stories about how you've employed clustering, regression, classification, anomaly detection to solve business problems.
Experience with tools for preprocessing, automated model selection and hyper-parameter optimization.  Experience with TensorFlow and Keras is a plus.
Strong programming skills, preferably using some combination of Python, R, Java, and Groovy.  Experience developing scalable algorithms using Spark, Beam or other big data tools.
SQL
Ability to match the appropriate analytical technique to sometimes ambiguous problems and large, messy & unstructured data sets.
High energy and drive, coupled with resourcefulness, required to succeed in a start-up environment
Passion for problem solving and knowledge sharing
Ability to shift priorities quickly and efficiently, and easily adapt to change
Exceptional written and verbal communication skills


 
",NA,Other Great Industries,"Chicago, IL",NA,AI_scientist
50,Engineering,NA,"
This position is located in Seattle, WA.  Relocation assistance is provided.

We’re all in at DoubleDown.  Are you?
In this high-visibility Data Scientist role, you will be part of our 10-person team of Data Scientists, Analysts and Engineers.  Reporting to the Manager, Data Science and Analytics, you will build and analyze data sets to derive business insights and communicate those results to users in marketing, production andengineering having the opportunity to make a BIG impact on business decisions.  Our data sets are large and deep and you will get the opportunity to work with the most advance cloud-based tools available.
 
Roll the dice
We're DoubleDown Interactive, a talented team of approximately 170 Software Engineers, Game Designers, Artists, Producers, Marketers, Analytical Experts, and more.  Located in Seattle’s International District, we create fun, authentic casino-style entertainment via free-to-play social and mobile games, enjoyed by millions of players worldwide. As a leader in the social casino space, we continue to revolutionize through constant innovation. Known for our fun and collaborative culture, we move quickly to deliver exciting online game experiences to casino enthusiasts and social gamers alike!

Winning the jackpot
The Business Intelligence team is responsible for the design and maintenance of our rapidly growing multi-Terabyte sized data warehouse and the reporting and analysis of data contained within it.  During your first year, you’ll be making major contributions to the growth of the business by understanding andpresenting business insights to key decision makers at DoubleDown by identifying and quantifying key growth drivers.  Also, you will be able to demonstrate expertise in one or more key company performance areas such as monetization, new accounts, engagement, retention, etc.  .
 
Placing your best bet - the responsibilities

Partner with internal teams to define and prioritize reporting and analysis requirements
Leverage your data analysis and statistical modeling prowess to deliver actionable recommendations

Create custom reports using SQL and analyze and present the results to internal customers so the best business decisions are made



What you should bring to the table


2+ years data analytics experience 


Bachelor's degree in Business, Statistics, related discipline or equivalent experience


Intellectual curiosity and strong problem-solving skills 


Experience working with large data sets and loves to work with data


Keen ability to communicate, including experience communicating technical concepts to a non-technical audience


Experience using SQL and Excel for data analysis and presentation. 


Coursework in statistics, machine learning or data mining


Experience in statistical data analysis and data mining packages (R, Python, SPSS, Matlab)

Ability to think creatively and to work well both as part of a team and as an individual contributor

Master’s degree in Business, Statistics, related discipline or equivalent experience is a plus!



Cashing in on the comps



Getting to the office is a breeze with one of our two company-sponsored transportation options:

ORCA pass, renewed annually
$100 monthly transportation credit



Stow your ride safely in the secured parking garage or bike locker available onsite.


It’s a gaming company, so take a gaming break and get to know your coworkers with a little competitive fun! Square off over ping pong, foosball, or pinball in our arcade.  Like console games?  Challenge your coworkers to a Nintendo Wii U or Xbox 360 gaming break.  You’ll find plenty of takers for a tabletop gaming session, too!


Stay in tip-top shape by taking advantage of our onsite fitness center.  Just head down to the first floor of our building, and you’ll have access to state of the art equipment, lockers, and showers. 


Need to relax? Get a massage or enjoy a yoga session right here in the studio! After all, who wants to work without a massage?


Enjoy occasional afternoons off for private viewings of first-run movies and team outings to see the Mariners play.


Hungry? Head to one of our two kitchens fully stocked with snacks and beverages.


You’ll never want to take the day off on Wednesdays, when we even provide a gourmet breakfast.


Want to go out to lunch sometimes, too? Our International District location is perfectly situated near a variety of excellent restaurants.


As if all of this isn't cool enough, you'll love our benefit package.


We offer medical, dental, vision, prescription coverage, maternity/paternity leave, and disability protection (short- and long-term).


Every team member receives 15 days of vacation, 40 hours of sick time, 2 personal floating holidays, and 11 paid calendar holidays per year.


Combine all of this with our amazing work/life balance and company-matched retirement options, and you have the dream job!




",NA,Electronics,"San Francisco, CA",NA,AI_scientist
51,Information Technology,Eliassen Group,"
Data Scientist 

Our well-known, non-banking client in Charlotte, NC is hiring immediately for a Data Scientist. In this role, you will serve as an expert in translating complex data into strategy insights within the Customer Experience Strategy and Analytics Team.


The Consultant will be creating and running models, business intelligence, dashboards, and visualizations.


Degree in a related field (Data Science, Statistics, Mathematics, Business Analytics)
Expert in creating models, dashboards, visualizations
Experience performing data exploration and data mining


For immediate consideration, please forward your resume to [Click Here to Email Your Resumé].
Key Terms: Data Science, Statistics, Machine Learning, Visualizations, Mathematics
",NA,Computer Software,"Frisco, TX",NA,AI_scientist
52,Other,AppleOne,"
High end construction company in Brea is looking for new graduates interested in the construction industry. Client does not require construction experience, Must have formal education, driven, intermediate computer skills, and personality that can be considered for leadership. Job Duties will include assisting the project manager and superintendent in coordinating the activities of a project to ensure cost, schedule, and quality standards are met. Company offers great benefits and paid vacation! Call and apply for this position today. We are an equal employment opportunity employer and will consider all qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status or disability.
",NA,Other Great Industries,"Culver City, CA 90230","$48,000.00 /Year",AI_scientist
53,Information Technology,NA,"
Candidate should be an experienced Senior Data Scientist (8 years minimum) and 10 years in IT with expert knowledge in applying data mining techniques, performing data and statistical analysis, building high quality analytics and prediction platforms to support our business processes. Good leadership skills required. Should have experience from project initiation to implementation. The Data Scientist is responsible for applying innovative analytical and research approaches to help Client tackle complex and strategically important problems.

Candidate must have a minimum seven years of relevant work experience in applied quantitative and qualitative analysis. Utility industry experience preferred. Candidate must have a proven track record leading the development and delivery of creative, advanced, actionable analytic products and services. Must have experience managing vendor engagements to understand business problems/opportunities, translating needs into analytic projects and applying results. The applicant must have a command of analytic methods, tools and data wrangling techniques.
The candidate must demonstrate the ability to quickly acquire in-depth knowledge of new IT technologies. Must have the ability to present technical topics to non-technical audience and have demonstrated ability to handle multiple assignments and changing priorities.

Technical Skills Needed:

* Strong ability to code in Python(5+ years).

* Have full stack experience in data cleaning, collection, aggregation, analysis and visualization

* Experience on real-time and streaming data process and machine learning model

* Strong understanding and experience on Neural Network/Deep Leaning/XGboost and other machine learning methods.
 * Knowledge and hands on experience on GPU calculation like CUDA.
 * Experience with R, Spark, Hadoop/MapReduce and machine learning frameworks preferred.

* Experience on NoSQL database and Big data processing

* Experience on data visualization, like Tableau/PowerBI





Technical Skills Needed:

* Strong ability to code in Python(5+ years).

* Have full stack experience in data cleaning, collection, aggregation, analysis and visualization

* Experience on real-time and streaming data process and machine learning model

* Strong understanding and experience on Neural Network/Deep Leaning/XGboost and other machine learning methods.

* Knowledge and hands on experience on GPU calculation like CUDA.

* Experience with R, Spark, Hadoop/MapReduce and machine learning frameworks preferred.

* Experience on NoSQL database and Big data processing

* Experience on data visualization, like Tableau/PowerBI 
",8 years,Energy - Utilities - Gas - Electric,"New York, NY",NA,AI_scientist
54,Information Technology,NA,"
Data Scientist, Chantilly, VA OR Annapolis Junction, MD 

Our client is seeking a Data Scientist for a Contract to Hire opportunity in Chantilly, VA OR Annapolis Junction, MD.
Note:  Any non-US citizen to work on the contract must be able to prove US residency for a period of three (3) years prior to the commencement of work on this contract.

Description

The Data Scientist performs a pivotal and critical position supporting the development and implementation of complex solutions for the Affordability Care Act (ACA) and its many provisions.
This position works closely with Senior Management and Customers to conceptualize and define solutions that meet and exceed customer expectations.
The project involves supporting the complex data analytics, business intelligence, and reporting necessary to provide decision support services for business areas operating under the purview of the ACA.
Our client's solution leverages leading edge technology to support and analyze modern health care policy, providing an incredible opportunity to apply and grow your skills.
This position is a combination of a technical Data analyst (60%) and the more traditional technical developer (40%) role. 
It is a hands-on role in terms of running queries against XML and Hive databases in support of analysis, QA, data profiling and report reconciliation.

Responsibilities 

Opening and mining data from a relational database in Hive and xml files for the purpose creating reports.
Analyze large IT systems and identify metrics to measure and improve business efficiency.
Writing HiveQL / SQL queries to populate databases or creating recon reports.
Review data diagrams to understand entity relationships and data values that define uniqueness.
Analyze data to confirm relationships and identify potential data quality issues.
Capability to lead discussions and meetings.
Work closely with Customers to assess complex business needs.  Identify and define client business requirements based on evolving policy directives. This includes proposing processes for business analysis and workflow, identifying key performance indicators, and developing the system requirements to support the business
Work closely with the delivery teams to ensure solutions are developed to meet/exceed our customer expectations
Define the scope of the effort, the key resources and critical activities to contribute to LOE discussions.
Apply a solid understanding of the business needs and available data to propose and document design requirements.  Documentation includes the Requirements Traceability Matrix, report layouts, reporting dimensions, and data mapping data from CVS file elements.





3+ years of hands on SQL / XML experience in Unix environment, preferably using Hadoop
5+ years in a Data analyst role on software implementation projects
Experience developing and documenting business requirements, Interface Control documents, and business intelligence reporting requirements for business intelligence, master data management and functional-data projects.


Please Note

Only those individuals selected for an interview will be contacted.
No calls, inquiries, or Third Party Vendors please.
We are an equal opportunity employer (Unable to sponsor H1B Visas).

Since 1988, The ACI Group, a Baltimore-based IT staffing firm, has been committed to hiring the industry’s leading professionals, and presenting exciting career opportunities. We have access to varied types of contract, permanent and contract-to-perm positions and offer a choice of employment options including a full benefits package.
",NA,"Government - Civil Service, Healthcare - Health Services","Chantilly, VA OR Annapolis Junction, MD",NA,AI_scientist
55,Information Technology,Procom,"
Python Developer- On behalf of our client, Procom is looking for a Python Developer (Data Science background) to join their team for a 12-month contract in downtown Raleigh, NC.Python Developer Job Details
Our client is seeking a Python Developer to join a team of analytical solution builders who are currently in the process of developing a critical data science/ intelligence platform for delivering timely insights in a variety of ways to internal users.
Your primary focus will be: 1. Development of critical analytics capabilities in Python in collaboration with data scientists and ensuring that the codebase is robust,
2. Work with front-end engineers to ensure that the output of the analytics code can be displayed in a responsive fashion, and
3. Implementing database connections logic for improving the automation of the solutions and platforms.
Design and implement algorithms and solutions to help enhance analytics solutions and platforms being developed. 
Help develop and maintain production-level worthiness of codebase. This would include taking the lead in managing/maintaining the Git repository. 
Work with data scientists and analysts to help integrate their exploration efforts into the analytics solutions in the form of robust code. 
Develop database connection logic to improve data integration and automation. 
Work with front-end engineers to help improve responsiveness and performance of the code.
Python Developer Mandatory Skills
Bachelor’s degree in Computer Science, Software Engineering, Math, Statistics or equivalent.
Minimum of 3 years experience programming in Python. 
Strong grasp of object oriented programming. 
Experience in writing high quality code in Python 
High Familiarity with testing frameworks. 
Experience with Git
Experience with Python Data Science Stack including Pandas, NumPy, SciPy, Matplotlib, plotly, scikit-learn 
Experienced in working with MongoDB, writing SQL queries and implementing database connection logic. 
Familiarity with front-end development.  
Python Developer Start Date  April 30th, 2018 or ASAPPython Developer Assignment Length12-month contract (extensions/ flip to permanent likely)Please note we are unable to work with candidates on H1B Visas or candidates represented by third parties.
",3 years,Other Great Industries,"Raleigh, NC",NA,AI_scientist
56,Information Technology,eXcell,"
Take your career to the next level with eXcell. We offer jobs with Fortune 1000 companies nationwide, AND invest in your career development through our generous, annual training contribution.  Our hugely popular client is looking for a highly motivated and passionate Data Scientist to apply scientific methodology to improve products. Top candidates have a demonstrable record of problem solving through data driven methods, which drive increased product engagement and retention.Overview of Position: 

Gather business and functional requirements and translate them into goals, KPIs and targets
Define a framework for growing product usage (acquisition, conversion, engagement and retention)
Gather, consume and analyze data to infer, predict and recommend actionable insights that contribute to better experiences and business growth
Present data and insights in a format that is easily consumable by the team and stakeholders
Empower the team and stakeholders with metrics and business intelligence that help drive data-based decisions for client products


* * * Local Candidates Only * * * Relocation assistance is not on offer.

Required Qualifications:

Degree in Computer Science or a related technical field
3+ years of experience in analytic data science roles
Experience defining KPIs and targets based on product and business goals
Ability to use Azure Application Insights to gather analytics and insights
Strong quantitative and analytical skills
Ability to use SQL to write queries with scripts and manage data in Power BI
Experience creating dashboards and scorecards in Power BI, to share data visualizations and insights
Strong verbal and written communication skills
Experience presenting and explaining data and insights to stakeholders

Highly preferred qualifications and experiences:

Ability to operate effectively and independently in a dynamic environment
Experience working on an engineering team
Project management experience

W2 only, no Corp to Corp. We are unable to sponsor H1B visas at this time. **eXcell™ Supports Equal Employment Opportunity** eXcell™, a division of CompuCom® Systems, Inc., a global company headquartered in Bellevue, Washington, provides IT staffing services and solutions to Fortune 1000 companies as well as small and medium business. For more information, visit www.excell.com.
",NA,Computer Software,"Redmond, WA 98052",NA,AI_scientist
57,Engineering,Glocomms,"
Job Overview/Company Summary:An emerging Advertising-Technology startup backed by Fox is seeking a Senior Data Scientist to drive the organization to new heights.Are you passionate about working with a next-generation digital ad-tech frim that powers engagement advertising for some of the world's top brands? Do you want to work with a company that is creating the commercial for the on-demand and interactive age, and a market that properly values true consumer attention? Then this may be the opportunity for you!What you'll be doing - Build machine learning and statistical models to address business needs such a campaign optimization, inventory forecasting, and risk analysis - Perform data mining and feature engineering - Participates as part of the data science team in ad hoc data science, research, and modeling The Senior Data Scientist should have the qualifications below to be successful... - Computer Science, Electrical Engineering, or Optimization major. - Masters degree, Ph.D. preferred - Proficient with Python or Scala. - Algorithms wise, GBN is a huge plus. Preferred experience includes Recommendation System Algorithms, such as Netflix type recommendation algorithm, Reinforcement Learning, Recursive Neural Networks for time series modeling (but not NN for image/video processing or NLP).  - Experience with a variety of Machine Learning techniques (Boosting trees, neural networks, or support vector machines, scikit-learn, spark MLlib, tensorflow) - Must have experience with Scikit-learnApply now if you like: - A Thriving start-up environment with over $20,000,000 worth of funding - Unlimited PTO - Exceptional Health/Vision/Dental Coverage - Free Lunch & Snacks - Gym Membership Interviews are ongoing and this is an urgent hire. Submit your application today to have the best chances of being considered for this exciting new opportunity!

Computer Science, Electrical Engineering, or Optimization major.Masters degree, Ph.D. preferredProficient with Python or Scala.Algorithms wise, GBN is a huge plus. Preferred experience includes Recommendation System Algorithms, such as Netflix type recommendation algorithm, Reinforcement Learning, Recursive Neural Networks for time series modeling (but not NN for image/video processing or NLP). Experience with a variety of Machine Learning techniques (Boosting trees, neural networks, or support vector machines, scikit-learn, spark MLlib, tensorflow)Must have experience with Scikit-learn
",NA,Telecommunications,"Los Angeles, CA","$180,000.00 - $200,000.00 /Year",AI_scientist
58,Information Technology,Cook Systems,"
COOK SYSTEMS INTERNATIONAL has an IMMEDIATE need for a Data Scientist
Location: Loveland, CO



Responsibilities:


Data Scientist that has a deep understanding of Big Data and Advanced Analytics, and will conduct detailed analysis of data to identify trends and relations.  The Data Scientist will perform descriptive and prescriptive statistics to develop insights and will build analytical models to address the needs of employees and customers 

Designs, develops, and implements end-to-end cloud based machine learning production pipelines (data exploration, sampling, training data generation, feature engineering, model building, and performance evaluation)
Enables big data and batch/real-time analytical solutions that leverage emerging technologies
Translates complex functional and technical requirements into detailed architecture, design, and high performing software

Requirements:


Minimum of 5 years of experience in data science
Master’s or PhD Degree in Information Technology, Computer Science, or a related discipline preferred
Understanding of high performance algorithms and R statistical software 
Experience in agricultural industry data science (e.g. machine learning, predictive maintenance) preferred
Experience working with geospatial data or global data
Capability to architect highly scalable distributed systems, using different open source tools
Excellent problem solving and critical thinking skills
Demonstrated experience with agile or other rapid development methods
Expert knowledge of data modeling and understanding of different data structures 
Experience using big data batch and streaming tools
Able to build a sense of trust and rapport that creates a comfortable & effective workplace
Passion for innovation and “can do” attitude
Required technical skills: R or Python, Postgres/ SQL 
Nice to have technical skills: Jira, Python notebooks, RedShift



E/o/e
",5 years,Agriculture,"Loveland, CO",NA,AI_scientist
59,"Construction, Engineering, Skilled Labor - Trades",The Bell Company.,"
Job Description 


THIS PROJECT IS LOCATED IN BALTIMORE, MD THE RATE OF PAY IS $50-$65k YEAR.



The Bell Company is a large Mechanical Contractor that takes on some of the most complex projects in our East Coast Market. This is your chance to become a part of this dynamic team.


THE OPPORTUNITY: Project Engineer

As a Project Engineer with The Bell Company you will have the opportunity to use your skills to work on hospitals, laboratories and large industrial and institutional projects. Additional information on our past and current projects can be found on our website: www.thebellcompany.com 


PAY RANGE: 
 
$50-$65k / YEAR FOR PROJECT ENGINEER


THE BENEFITS:

At the Bell Company we believe in rewarding members of our employees with more than just a competitive rate. We also offer:
 

Ongoing professional training and development
Opportunities for advancement
Employer paid $50,000 life insurance
Elective medical, dental and supplemental benefits are available immediately
Immediate 401 (k) program with up to 4% employer match (vested immediately)
Paid vacation
Paid holidays

 
Relevant job titles include: Application Engineer, Design Engineer, Design Maintenance Engineer, Equipment Engineer, Mechanical Design Engineer, Mechanical Engineer, Process Engineer, Product Engineer, Project Engineer, Test Engineer, Field Engineer, Field Service Engineer, Engineer, Construction Engineer, Building Code Administrator, Building Inspection Engineer, Building Inspector, Building Official, Combination Building Inspector, Construction Inspector, Construction Materials Testing Technician, Elevator Inspector, Inspector, Plumbing Inspector 


Job Requirements
 
This is a position for a contractor that is in the self-perform mechanical and plumbing trades on complex industrial, institutional and health care projects.

 
Candidates must have the following credentials to be preferred:
 

Candidates with a 4-year degree in Mechanical Engineering are preferred 
Other engineering curriculum or Construction Management MAY be considered.

  
Experience:
 

Candidates must demonstrate a past work history and their desire for a career in construction.
Entry Level candidates that meet the education requirements will be considered but previous experience in all facets of project controls such as submittal, change orders, purchase orders, material take offs and releases are required skills, is preferred.  

 
This is an excellent opportunity to be part of an industry leading team and must maintain a willingness to relocate for project needs to take advantage of ample opportunities for advancement in our growing market. 
 
 
 Additional Requirements:  
  

Maintain the ethics and professionalism of The Bell Company in the execution of the duties and responsibilities of the position.
Dedicated, self-motivated with good verbal and people skills. 
Demonstrate a stable work history. 
Able to prioritize and work independently. 
Pass a pre-employment drug screening.
Willing to work all hours and schedules assigned.  

 
Certifications:
 

OSHA 30 hour required prior to start date (company will provide the online course at no cost to employee).

 
The Bell Company is an Equal Employment Opportunity Employer. Minorities, Women, Disabled and Veterans are encouraged to apply.
 
Our focus market place is the Heavy Construction Industry (Mechanical Piping) and PLUMBING


 
Application Engineer, Design Engineer, Design Maintenance Engineer, Equipment Engineer, Mechanical Design Engineer, Mechanical Engineer, Process Engineer, Product Engineer, Project Engineer, Test Engineer, Field Engineer, Field Service Engineer, Engineer, Construction Engineer, Building Code Administrator, Building Inspection Engineer, Building Inspector, Building Official, Combination Building Inspector, Construction Inspector, Construction Materials Testing Technician, Elevator Inspector, Inspector, Plumbing Inspector 


",NA,"Building Materials, Construction, HVAC","Baltimore, MD","$50,000.00 - $65,000.00 /Year",AI_scientist
60,NA,JFC Global,"
JFC Global is currently working on a couple of Project Engineer positions for clients in the York, PA area. These are exciting opportunities to join small companies that will give you the opportunity to apply your knowledge and experience in a variety of settings. These are very hands-on roles that involve client interaction, engineering, design and overall project management.

Great opportunities for Mechanical and/or Chemical Engineers with 3+ years of experience in engineering or manufacturing environments!!


Responsibilities:
1. Understand technical customer requirements which will include reading technical documentation, and proposals.
2. Help to create proposals, estimates and establish project timelines. 
3. Assist in doing P&ID's, designs and generating bills of material for related designs and requirements.
4. Review drawings and designs for compliance to customer standards. 
5. Assist in purchasing of materials needed for projects. 
6. Facilitate projects as they go through design, fabrication and installation/commissioning
7. Speak with and interact in-person with customers on a daily basis. 
8. Help with all engineering calculations including selections of equipment, sizing and applications. 


No relocation assistance is being offered. 


* Process Engineer * Project Manager * Mechanical Engineer * Chemical Engineer *

BS Degree in Mechanical or Chemical Engineering
3+ years of experience in project engineering role
Proficiency with AutoCAD, SolidWorks or Inventor is strongly preferred
3+ years working with industrial applications
Ability to handle multiple projects at once 
Good communication skills
",NA,Manufacturing,"York, PA","$50,000.00 - $90,000.00 /Year",AI_scientist
61,Information Technology,Access Staffing LLC,"

Data Scientist- Texas- Contract only!!!
Duration- 6 months with possible extension
Essential

Master’s Degree in Computer Science, Statistics, Applied Math or related field (Engineering or Science background)
Experience of coding in Python or R
Extensive background in data mining and statistical analysis
Ability to understand various data structures and common methods in data transformation
Machine Learning and algorithm development experience
Passionate about data visualisation and insight.
Experience in the implementation and customisation of visualisation tools (PowerBI, Tableau, Spotfire)
Experience of data science application within Finance departments/businesses

If interested, please contact Jasmyn at 646 307 8973.
Job Type: Contract



",NA,Consulting,"Houston, TX","$0.00 - $75,000.00 /Year",AI_scientist
62,"Engineering, Manufacturing",Hunter International,"
Engineer I
Lincoln, IL
Pay Rate- $27/hour

Engineer Overview-
Performs conventional, less complex engineering assignments that may involve equipment or product design, testing of materials, preparation of specifications, process studies, or research investigations.  

Duties include analysis of designs, cost reductions, implementing quality/reliability improvements and making recommendations for product applications along with testing and evaluating products and accessories and parts, etc.  


Engineer Requirements-
·         Position requires a B.S. degree in engineering.
·         Candidate must have 1-3 years of experience in a similar role.

",1-3 years,"Automotive - Motor Vehicles - Parts, Manufacturing","Lincoln, IL 62656",$27.00 /Hour,AI_scientist
