,category,company,details,experience,industry,location,salary,title
47,Information Technology,Kelly IT Resources,"
For a quicker response, please apply and also email all inquiries directly to: [Click Here to Email Your Resumé].Position title: Data ArchitectPURPOSEWe are currently seeking an experienced Data Systems Architect who will be responsible for building enterprise solutions that optimizes and analyzes large-scale data to create business value.  After architecting the environment in the project this role will transition into the lead database administrator and analyst post- production. As a member of the team, you will collaborate with data engineers, analysts, software engineers and product owners to design and implement data architecture and a framework required for personalized meal planning. This role is analytical and creative and will be responsible for taking the experience from concept to launch.  Within the Kraft Heinz corporate umbrella is our new department is focused on Online and Digital Growth. We are a big company but our group will operate as a startup. The team is focused on creating software application that personalizes meal planning experience for consumers.  The role will work with a team of technology developers, culinary experts, and nutritionist to creating a revolutionary new user platform.    Location/Duration
 Work location(s) – Based out of downtown Chicago (AON Center)
 Duration of assignment – 4/2 to 1/09/19
 Typical anticipated hours per week/schedule - 40

 PRINCIPAL ACCOUNTABILITIES - List the activities the role requires on a regular basis. Identify the major end result the position is expected to achieve for each of these activities. 
 Architect robust data solutions to ingest, catalog and analyze high-volume, high-frequency data in real time to generate business insights.
 Design and build optimal data engineering processes and frameworks considering best practices around efficiency, data integrity, scalability and maintainability. ?
 Create optimized workflows and design specification documents to help define data platform features and SLAs. ?
 Develop rapid prototypes and proofs of concept to help assess strategic opportunities and future data product capabilities. ?
 Experience working with API and ingestion of external data.
 Using sound scientific guiding principles in analysis, model training, testing and validation of the data models to create precise, high performing and reliable models to be used in product
 Using software principles to write functional, scalable, tested and clean deployable code, during the implementation stage of algorithms
 Help solve challenging problems with problem formulation, prioritization, exploration and implementation
 Collaborate and work closely with Engineering, Product and Design to create high quality reliable products
 Responsible for the management and maintenance of databases, reports, and portals
 Create/develop/establish standardized best practice reporting, and take on responsibility for report updates, both weekly and monthly
 Develop and deploy tracking and measuring tools to allow for identification of areas of opportunity

   KNOWLEDGE/EXPERIENCE/COMPETENCIES -What skills and knowledge are required for this job? What type of and how much prior experience is required to do this job? Experience and Knowledge:
 5+ years of full-time experience in IT related fields
 Minimum of Bachelor degree preferably in MIS or equivalent IT field experience required.
 3+ years data engineering experience supporting high-volume, high-velocity data streams.
 Strong background in architecting relational databases like Postgres and NoSQL database like Mongo DB or Cassandra (Preferred)
 Ability to write SQL queries and use tools such as Hadoop, Tableau (nice to have), and other data reporting tools. Experience in transactional and data warehouse environments using MySQL, Hive, or other database systems. Must deeply understand joins, subqueries, window functions, etc.
 Ability to use containers like dockers or kubernettes  (nice to have)
 Experience working in a team of programmers as data scientists
 Experience designing and architecting data solution in AWS, Azure or Google Cloud (Preferred)
 Ability to architect a data lake is a plus
 Awareness of automated testing and continuous integration processes related to data engineering
 Hands-on knowledge of scripting languages ( Shell scripts) on Linux Platforms to perform basic tasks?
 Strong Machine Learning and Statistics track record and expertise on Regression Methods, Classification Methods, Clustering, Neural Networks, Unsupervised Learning Methods, Etc. (nice to have)
 Published apps, websites or other examples of solutions built

Skills needed:
 Excellent verbal and visual communicator
 Effective team player with minimal supervision and effectively meet project deadlines in an agile environment
 Able to effectively navigate white space ambiguity and possess creative problem solving
 A desire to be accountable for owning problems from design to implementation
 An ability to evangelize data models to developers and analysts
 Flexibility to adapt to multiple standards based on the use case and technology
 A bias for action and pragmatic solutions
 A low ego and humility; an ability to gain trust through communication and doing what you say you will do


Why Kelly®?
With Kelly, you’ll have direct connections to leading IT organizations in the best companies around
the globe—offering you the chance to work on some of today’s most intriguing, innovative and high-
visibility projects. In a field where change is the only constant, our connections and opportunities
will help you take your career exactly where you want to go. We work with 95 of the Fortune 100™
companies, and more than 3,000 IT hiring managers turn to us each year to access the best talent:
people like you. 
Last year we found 8,000 opportunities for IT professionals. Let us help advance your career
today.
About
Kelly Services®
As a workforce advocate for over 70 years, we are proud to directly employ nearly 500,000 people around the world and have a role in connecting thousands more with work through our global network of talent suppliers and partners. Revenue in 2017 was $5.4 billion. Visit kellyservices.com and connect with us on Facebook, LinkedIn and Twitter. 
Kelly Services is an equal opportunity employer including, but not limited to, Minorities, Females,
Individuals with Disabilities, Protected Veterans, Sexual Orientation, Gender Identity and is
committed to employing a diverse workforce. Equal Employment Opportunity
is The Law.
",5+ years,Other Great Industries,"Chicago, IL 60601",NA,Data Architect
48,Information Technology,GM Financial,"
The Data Architect III is responsible for designing and documenting logical and physical Enterprise Application (OLTP) and Data Warehouse (OLAP) databases and creating the related ETL Design Specifications and supporting documentation. This team member actively leads and participates in Data Governance Initiatives to support the GM Financial Enterprise Data Strategy across operational and analytical database environments. The Data Architect III leads and coordinates cross functional teams on a project basis to effectively communicate database design related activities with a wide range of technical, non-technical, and third party team members. This team member is also responsible for the publication and distribution of Enterprise and Data Warehouse data models and related documentation throughout the company. The Data Architect III searches for, identifies, and exploits opportunities to enhance Enterprise analytical databases using knowledge gained from experience and from an understanding of emerging methodologies.JOB DUTIES:
Create and document logical data integration (ETL) strategies for data flows between disparate source/target systems and the Enterprise Data Warehouse.
Perform a variety of in-depth data analysis, data modeling, and data administration tasks on complicated datasets with potentially complex data integration scenarios with limited supervision.
Provide senior level guidance in the interaction with business users to plan, develop, improve, and maintain complex components of the logical/physical Enterprise Data Warehouse and related models. 
Establish, maintain, adhere to, and enforce Enterprise Data Modeling and Data Integration standards. 
Communicate with and/or interview users to plan, develop, improve, and maintain moderately complex components of the logical/physical corporate model.
Work closely with BSA, business, and IT team members to clarify and refine functional data requirement specifications.
Develop and present training materials such as data flow diagrams, conceptual diagrams, UML diagrams, ER flow diagrams as needed in order to clarify data model meaning and usage effectively to a wide range of technical and non-technical consumers.
Work closely with Database Administrators and Data Integration (ETL) developers resulting in effective data driven solutions. 
Participate in the implementation of strategic Enterprise Data Strategies.
Must drive innovations by keeping current on emerging technology and Data Trends which may fit with GMF needs. Must be able to research, present, and accurately articulate benefits and goals of these technologies, such as Big Data, Hadoop, NoSQL, Data Virtualization, Data Services.
Participate in the proliferation of our Corporate Meta-Data Repository. 
Maintain and administer the Corporate Data Model Repository.
Create Reporting as required on Corporate Data Model Repository. 
Provide functional advice or training and serve as a mentor to less experienced Data Warehouse Analysts.
OTHER IMPORTANT DUTIES
Act as liaison for vendor and company communication.
Perform special projects as assigned/required.
REPORTING RELATIONSHIP:Reports to: Assistant Vice President Data ArchitectureDirect Reports: NoneKnowledge
Thorough understanding and working knowledge of data modeling and extensive experience in modeling and fact-finding techniques.
Must have strong knowledge of Relational Database Design, Dimensional Database Design, and Hub and Spoke Database Design. Data Vault Modeling preferred.
Must have strong working knowledge of ERwin Data Modeling Software.
Must have strong working knowledge of ETL and Data integration techniques. Informatica Power Center Preferred. 
Thorough knowledge of SQL.
Hands-on experience in creation and usage of 3rd Normal Form OLTP Databases/ Models. 
Hands-on experience in creation and usage of ETL Design Specifications.
Hands-on experience in creation and usage of Dimensional Models (Star Schema, Kimball, Inmon)
Advanced understanding of Busing Intelligence Tools and both their functional and technical requirements. Cognos preferred.
Must have working knowledge of at least one of the following Data Management disciplines: Data Vault, Master Data Management, Data Virtualization, SOA, XML, Web Services, or Hadoop or similar Big Data methodology.
Must be highly intelligent, conceptual, display excellent judgment, and be capable of analyzing business and management problems. Must possess the ability to arrive at sound and effective business solutions
Position requires proficient business knowledge in the subject areas being modeled.
Skills 
Excellent Oral and Written Communication Skills.
Advanced Analytical Skills. Must be able to recognize and identify Patterns in Data Relationships from Disparate Systems.
Must have the ability to independently identify opportunities for improvement in Enterprise Analytical Databases.
Must possess strong organizational, facilitation and critical thinking abilities, to assess complex problems, analyze options, navigate diverse perspectives and objectives and develop acceptable Data Management solutions
Must have a strong work ethic, positive demeanor, and drive to see projects through to successful completion.
Must have the ability to think logically and design data structures for applications. Must have excellent oral and written communication skills, and the ability to prioritize and handle multiple tasks and a heavy workload. 
Must possess the interpersonal skills necessary to lead and coordinate others to accomplish goals on complex tasks/ projects.
Must be able to present information in a clear and concise manner to all levels of the organization.
Must have the ability to work both autonomously and with appropriate collaboration among other team members and applying Data Management concepts to a variety of ""real-life"" business scenarios.
Must be assertive and proactive and have the ability to bring out the best in others.
Must have strong project management skills.
Experience  
Minimum of Bachelor's Degree or equivalent experience required. 
Minimum of 7 years overall experience in information systems is required. 
Preferred background experience in Application Development, ETL Development, Report Development and/or other Data Warehouse Projects. 
Minimum 5 years data modeling experience.
Minimum of 2 years working with ERwin Data Modeler.
Experience working within an Enterprise Data Management role including transactional Data, Analytical Data, and Data Governance/Administration.
Experience with Oracle is highly desired. 
Strong experience with Data Modeling and Data Integration tools. 
WORKING CONDITIONS: 
Normal office environment, subject to stressful situations.
Will require occasional overtime. 
Must be able to provide routine off-hours support from home. 
May require very limited travel.

",7 years,Banking - Financial Services,"Arlington, TX 76014",NA,Data Architect
49,"Design, Information Technology",Infinity Consulting Solutions,"
Job Description - Data Architect
Data Architect

Collaborate with customers and stakeholders, understand and translates business use cases and/or requirements and provide data analysis and translate into data models.
Collaborate with the Data Integration and BI Development teams to create optimal data models for data ingestion and Analytics reports/dashboards.
Identify data sources, develop and maintain data architectures, construct data catalog and data decomposition diagrams, provide data context/flow diagrams and document the process.
Develop, manage and maintain data models, including physical and logical models of the data warehouse, data marts and publish for internal consumption. 
Document the business definitions of data elements and publish the same for internal and client consumption.
Design, implement and maintain database objects (tables, views, indexes, etc.) and database security.
Establish methods and procedures for tracking data quality, completeness, redundancy and improvement.
Establish processes for governing the identification, collection and use of corporate metadata to assure metadata is accurate and valid in the business intelligence environments.
Create a cadence for regularly cleaning up tables not necessary in Development, Test, Stage and Production environments.
Pursue continuous improvement of data quality, standardization of processes, and quality of service

Requirements

7+ years of experience in functioning as a Data Architect in an environment containing data in the TBs.
8+ years experience in designing, and deploying data solutions. Extensive knowledge of dimensional modeling, logical and physical.
5+ years experience within the Microsoft stack; experience in a MPP environment is a plus.
Strong understanding of SQL tuning,  indexes and space management.
Solid experience with data modeling tools (Power Designer is considered a plus).
Requires strong analytical, conceptual and problem-solving abilities.

Insurance and risk management domain knowledge a plus
Bachelor’s degree   preference in computer/information sciences or business/commerce.


",7+ years,Other Great Industries,"Rolling Meadows, IL",NA,Data Architect
50,"Design, Information Technology",COMPUGAIN LLC,"
Basic Purpose/Function: This role will be responsible for designing, creating, deploying and managing the organization's data architecture by defining how the data will be stored, consumed, integrated and managed by different data entities and IT systems, as well as any applications using or processing that data in some way in support of the organization's strategic initiatives..

JOB REQUIREMENTS
Primary Duties and Responsibilities:

Design and create the physical data model for the data warehouse by analyzing the data from all source system applications 
Create and maintain source to target mappings between the source system applications and the data warehouse, including business logic and data quality rules. This includes working with the source system application development teams to ensure the application databases follow appropriate data architecture principles. 
Provide a standard common business vocabulary, maintain the data lineage documentation and champion the maintenance of the business glossary by the data stewards. 
Own the Enterprise Business Domain Model (BDM) ? the Radian Business Language- and be responsible for the agile evolution of the model to enable the implementation of the intended business architecture. Develop and socialize data architecture principles to ensure their adoption by the application development team 
Build relationships with business stakeholders and partners to understand information needs.

Knowledge: 

10-15 years of relevant industry experience in Data Architecture with 10+ years of consistent record of contribution, leadership and impact to the technology Experience delivering complex software systems through all phases of a software delivery lifecycle. 
Experience working in a complex environment with multiple source systems feeding the data warehouse. 
Experience working with multiple high visibility projects running concurrently. Experience across all phases of data modeling, from conceptualization to database optimization.
Experience providing direction, strategy and value by analyzing current and future states of data, setting and communicating standards, and conception of projects or features to close the gap between current state and future goals. 
Excellent communication skills with significant experience in developing executive level customer relationships, including solid negotiation, influencing, presentation and communication skills at C and executive levels. 
Successful track record in following through on both plans and communication of those plans with business and IT leaders Experience with Guidewire's Policy Center and Billing Center strongly preferred. 
Experience in the financial/insurance industry, preferred. 
Proven ability to influence at multiple levels with an organization. 
Experience with Cloud Computing and Big Data preferred. 
Experience in Information Technology (IT) working on large complex $MM applications development and ITO projects.

Skills & Abilities: 

Create and maintain the physical data model for the Enterprise Data Warehouse to ensure accurate data consumption. 
Own the Enterprise Business Domain Model (BDM) ? the Radian Business Language- and be responsible for the agile evolution of the model to enable the implementation of the intended business architecture. 
Identify and utilize data architectural patterns that are aligned to business enterprise architecture, leverage common solutions and services, and meet financial targets (cost and benefits). 
Participate in the data governance process as a member of the enterprise data council. Build relationships with business stakeholders and partners to understand information needs. 
Define enterprise information strategy and roadmap that aligns with corporate goals Design and implement the process for integrating data design and implementation into the Radian Agile Process Partner with Business Agile Teams to provide early stage domain modeling services, support, and mentoring to leverage business domain modeling practices and incorporate domain language usage in produced Agile artifacts. 
Partner with Implementation Agile Teams to provide support and mentoring to facilitate adherence to the enterprise data strategy and ensure BDM traceability. 
Direct the evolution of the metadata strategy to provide accessibility to the Business Domain Language and traceability to its logical and physical manifestation in enterprise applications and Business Intelligence Partner with Business Agile Teams to establish a process that provides early stage user interface prototyping support and mentoring to consistently capture interaction requirements Partner with Implementation Agile Teams to provide support and mentoring to incorporate information architecture and make sure that the resulting user experience reflects the customer's needs and consistently presents information in the business domain language. 
Provide a Community of Practice for Agile Team members to provide a good understanding of model information structures, data gathering requirements, user needs and behaviors, and labeling techniques.

Prior Work Experience: 

15+ Years of related work experience.

Education: 

Bachelor's Degree or equivalent required.

Location: 

1500 Market Street, Philadelphia, PA 19102

",15 years,"Computer Software, Consulting","Philadelphia, PA",NA,Data Architect
51,Information Technology,Nesco Resource,"
 Job Description   PURPOSE We are currently seeking an experienced Data Systems Architect who will be responsible for building enterprise solutions that optimizes and analyzes large-scale data to create business value. After architecting the environment in the project this role will transition into the lead database administrator and analyst post- production. As a member of the team, you will collaborate with data engineers, analysts, software engineers and product owners to design and implement data architecture and a framework required for personalized meal planning. This role is analytical and creative and will be responsible for taking the experience from concept to launch.  Within the Cleint corporate umbrella is our new department is focused on Online and Digital Growth. We are a big company but our group will operate as a startup. The team is focused on creating software application that personalizes meal planning experience for consumers. The role will work with a team of technology developers, culinary experts, and nutritionist to creating a revolutionary new user platform.  PRINCIPAL ACCOUNTABILITIES     Architect robust data solutions to ingest, catalog and analyze high-volume, high-frequency data in real time to generate business insights.   Design and build optimal data engineering processes and frameworks considering best practices around efficiency, data integrity, scalability and maintainability.    Create optimized workflows and design specification documents to help define data platform features and SLAs.    Develop rapid prototypes and proofs of concept to help assess strategic opportunities and future data product capabilities.   Experience working with API and ingestion of external data.  Using sound scientific guiding principles in analysis, model training, testing and validation of the data models to create precise, high performing and reliable models to be used in product  Using software principles to write functional, scalable, tested and clean deployable code, during the implementation stage of algorithms  Help solve challenging problems with problem formulation, prioritization, exploration and implementation  Collaborate and work closely with Engineering, Product and Design to create high quality reliable products  Responsible for the management and maintenance of databases, reports, and portals  Create/develop/establish standardized best practice reporting, and take on responsibility for report updates, both weekly and monthly  Develop and deploy tracking and measuring tools to allow for identification of areas of opportunity    Experience and Knowledge:    5+ years of full-time experience in IT related fields  Minimum of Bachelor degree preferably in MIS or equivalent IT field experience required.  3+ years data engineering experience supporting high-volume, high-velocity data streams.  Strong background in architecting relational databases like Postgres and NoSQL database like Mongo DB or Cassandra (Preferred)  Ability to write SQL queries and use tools such as Hadoop, Tableau (nice to have), and other data reporting tools. Experience in transactional and data warehouse environments using MySQL, Hive, or other database systems. Must deeply understand joins, subqueries, window functions, etc.  Ability to use containers like dockers or kubernettes (nice to have)  Experience working in a team of programmers as data scientists  Experience designing and architecting data solution in AWS, Azure or Google Cloud (Preferred)  Ability to architect a data lake is a plus   Awareness of automated testing and continuous integration processes related to data engineering   Hands-on knowledge of scripting languages ( Shell scripts) on Linux Platforms to perform basic tasks   Strong Machine Learning and Statistics track record and expertise on Regression Methods, Classification Methods, Clustering, Neural Networks, Unsupervised Learning Methods, Etc. (nice to have)  Published apps, websites or other examples of solutions built    Skills needed:    Excellent verbal and visual communicator  Effective team player with minimal supervision and effectively meet project deadlines in an agile environment  Able to effectively navigate white space ambiguity and possess creative problem solving  A desire to be accountable for owning problems from design to implementation   An ability to evangelize data models to developers and analysts  Flexibility to adapt to multiple standards based on the use case and technology  A bias for action and pragmatic solutions  A low ego and humility; an ability to gain trust through communication and doing what you say you will do     
",5+ years,Other Great Industries,"Chicago, IL",NA,Data Architect
52,Information Technology,NA,"
Job Title: Data Architect Exec Advisor
Job Location: Atlanta, GA. 30308
Job Estimated Duration: 6 Months Contract.

Job Description:
Please Note: If this is not a straight backfill, please consult with your HR Business Partner prior to posting/using this job. Responsible for aligning data solutions to business requirements by planning and managing data architecture work. Coaches others on data architecture matters. Primary duties may include, but are not limited to: Sets direction for the use of industry-accepted data architecture practices and techniques both within the enterprise and among external business partners. Sets direction for the use and periodic review of data architecture principles, standards, guidelines and concepts throughout the enterprise. Aligns enterprise and industry data solutions to achieve competitive advantage and establish the necessary framework to accomplish this. Collaborates with allied disciplines to ensure the integration of modeling tools and work practices across the enterprise. Stays apprised of best practices for physical design for at least two major DBMS platforms on the technology tool stack and ensure that this knowledge is reflected in Data Architecture work practice documentation. Ensures collaborations are in place to support an integrated approach to data quality assurance within the enterprise and with external business partners. Ensures that an enterprise metadata management strategy is in place and that integrated tool support and work practices are in place to support that strategy across the enterprise.Develops white papers addressing common issues, situations and/or misunderstandings that can be used by Data Architects. Maintains awareness of the data volumes expected in the next five years and works proactively to evaluate systems to ensure that they can handle anticipated growth. Knows the existing environment including the important internal databases, the external data that will be integrated, and the data quality characteristics. Maintains awareness of governmental factors including regulations and governmental reporting requirements. Requires a BA/BS degree in related discipline; 8 or more years data management experience; or any combination of education and experience which would provide an equivalent background. MS/MA degree preferred. Data modeling background required. 8 years of health care industry experience preferred. 12 years of information technology experience preferred.

Required Skills:
Expertise with gathering and translating business requirements into technical requirements. Experience using AXON (Informatica) and Confluence (JIRA) and Agile methodology.

Additional details:
Highly desired experience with managing and organizing business requirements; AXON - Informatica tool set; Confluence - JIRA; and Agile methodologies.
",8 years,Healthcare - Health Services,"Atlanta, GA",NA,Data Architect
53,"Consultant, Information Technology",Frank Recruitment Group,"
Big Data Program Manager/Director - Maryland | Consulting Firm This large consulting firm is looking for an Program Director with a Big Data background to help lead the efforts one of their Enterprise level Hospitality projects in Maryland. The company is looking for a Program Manager or Director to oversee the entire project, Roadmap solutions with stakeholders on client site ranging from C-suite to Director level and allocation of up to 100 team resources on the project. This project is an excellent in terms of visibility for the organization and in the Big Data space in general, it requires individuals with experience in highly complex organizations on AWS or Azure Big data projects.Requirements: *Road mapping Solutions with C-level & Management level stakeholders*Allocation of Resources - 60 on project, 20 direct reports*Manage team of Project managers and Architects*Oversee a multi-million dollar project*Strong understanding of Big Data technologies and solutions architect*Previous experience doing architecture or code for Big Data *Technical Background with strong Business acumen*Previous CONSULTING experience working with a cloud/Big Data firm*Prior experience overseeing enterprise level Big Data projects*Understanding of Big Data strategies including: AWS Big Data, Azure Data / Cortana analytics suite, Hadoop, RDBM, DevOps*Experience in the Travel, Transportation or hospitality industry is a MAJOR PLUS*Travel to other client sites   Benefits:  *Base Salary in line with Market rates - Flexible DOE *Full Health, Dental, Vision Coverage  *Gain experience on an enterprise level project *PTO  *Ability to oversee a team of 60 individuals *Gain experience with Fortune 100 to Fortune 500 clients  This client is willing to consider candidates with salary requirements up to $200K base salary and are willing to offer 10% Bonus and is looking to move very quickly on candidates!   The client has already begun the interview process and is in the second round of interviews with some very strong Big Data Director level professionals. If you are interested in applying to this position please apply to the AD or send your resume directly to [Click Here to Email Your Resumé].   FRG Consulting is a leader in Niche IT Recruitment with a focus on cloud technologies including Azure & AWS, as well as Big Data, Data Science and BI. We deal with both Microsoft Partners, AWS partners & End Users throughout North America. We have open positions and relationships with some of the top partners and end users throughout the US and offer some excellent opportunities in the BI, Big data space.   I understand the need for discretion and would welcome the opportunity to speak to any Big Data and cloud analytics candidates that are considering a new career or job either now or in the future. Confidentiality is of the upmost importance. For more information on available BI jobs, as well as the Business Intelligence, Big data and cloud market, I can be contacted at 1-212-731-8282. Please see www.nigelfrank.com for more information.   Big Data / Data Science / Hadoop / Big Data Architect / Scala / Java / Spark / Kafka / Storm / Python / C++ / Linux / Data Lake / Cloud / AWS / Data Warehouse / ETL / Power BI /Architect / Streaming Analytics / Redshift / EMR / EC2 / S3 / Kinesis / Datapipeline / Cortana Analytics / SQL data Warehouse / Azure Data Lake / HDInsight / Azure Analytics
",NA,Computer Software,"Bethesda, MD","$180,000.00 - $210,000.00 /Year",Data Architect
54,Information Technology,DISYS,"
Postgres Database Architect- This is an 8 month contract to hire opportunity Enterprise Document Management System (EDMS): EDSS Migration team - spread across multiple locations. Functional Manager located in Cypress, CA. What are the top 5-10 responsibilities for this position? (Please be detailed as to what the candidate is expected to do or complete on a daily basis)  Actively participate in all phases of project development life cycle including database policies, procedures, standards and supporting documentation, database design, process flow analysis, development, benchmark analysis, performance/tuning, capacity planning, and production implementation Production support responsibilities include maximizing system availability, ensuring swift and complete database recovery, optimizing database and availability through ongoing maintenance, and ensure conformance to audit and operating standards Participate in the evaluation, and recommendation of appropriate hardware and software resources. Develops pioneering approaches to emerging industry trends  Assisting with communication interfaces/integration to associated systems. Status reporting to Senior Leadership.   Design, implement and maintain all functions of database systems, including access, methods and time, device allocations, validation checks, organization, security, documentation, and statistical methodology.  Monitors overall standards and procedures, assists in integrating various systems. Consults with users, determine requirements and recommends database establishment and utilization  What software tools/skills are needed to perform these daily responsibilities? What skills/attributes are a must have?  Undergraduate degree in applicable area of expertise or equivalent experience 7+ years of experience in the Information Technology profession Extension experience with RDBMS and PL/Sql Prior experience with data modeling and performance tuning Prior experience working with PostgreSQL or other Object Oriented databases Experience with designing complex database schemas within postgres  What skills/attributes are nice to have?  Software Development experience Healthcare Industry experience Clinical experience Big Data Experience Database design  Preferred location is Cypress, CA or Eden Prairie, MN. Candidate must be located in one of these areas prior to starting.

Digital Intelligence Systems, LLC. is an Equal Opportunity Employer, M/F/D/V. We do not discriminate against any employee or applicant because they inquired about, discussed, or disclosed compensation. Email recruitinghelp @ disys.com to contact us if you are an individual with a disability and require accommodation in the application process.
",7+ years,Healthcare - Health Services,"Eden Prairie, MN",$60.00 - $65.00 /Hour,Data Architect
55,"Design, Information Technology",One Call,"
e foundation of our products and we are looking for a Data Architect/Engineer.  If you are an engineer who can engage in high level problems right down to challenges at the record level.  You are familiar with SQL Server, Analysis Services and Tableau. You are willing and able to learn new skills and technologies as the task at hand requires, and are adaptable to fluid and evolving project requirements. JOB DESCRIPTION:
•        ETL, SQL Server, OLAP, data marts, SQL Management Studio, SSAS 
•        Develop routines for managing and reporting data for internal departments and clients
•        Develop, test, and implement extraction, transformation and loading (ETL) processes from external and internal sources.
•        Design and architecture the technical database, including ensuring the consistency of: data attributes, naming conventions, element value types (data cleansing)
•        Maintain and expand SQL Analysis Services Cubes and associated data stores
•        Create a warehouse design that enables easy, natural end-user access
•        Direct systems development processes, including planning and monitoring systems development efforts, coordinating activities with other groups, reviewing deliverables, and communicating status with management
•        Optimize performance of the data warehouse data processing system
•        Perform capacity planning, monitoring data warehouse growth and processor usage
•        Restructure processes and extract and summarization routines
•        Index and view scripts and aid in design of indexing schemes
•        Design partitioning strategy
•        Design, code, automate, schedule, and monitor load jobs
•        Maintain quality of data in the warehouse, ensuring: integrity of data in the warehouse, correcting any data problems, data currency, establish design procedures to purge/archive old data
•        Assist in customer issue resolution
•        Performance analysis and optimization of relational data stores  DESIRED SKILLS &EXPERIENCE: 
•        3+ years SQL Server database administration/development
•        Healthcare claim data experience
•        2+ years of Analysis Services, SSAS, administration/development
•        3+ years experience in logical, access and physical data modeling.
•        Expert knowledge of  ETL techniques
•        Solid knowledge of SQLServer architecture and security model.
•        Fluency with appropriate tools including SQL Management Studio, Query Analyzer, Profiler, Performance Monitor and other SQL Server management tools as well as the entire Microsoft Office suite.
•        BSCS or other technical Bachelor's degree  PHYSICAL/EMOTIONAL DEMANDS & WORK ENVIRONMENTS: • For roles located in office or home settings; this job is primarily sedentary and may involve repetitive motions; the employee is regularly required to sit, use hands and fingers, speak, and hear • For roles located in the field; this job is primarily active; the employee is regularly mobile and must be able to utilize transportation (such as driving), sit, use hands and fingers, speak, and hear • The employee is occasionally required to stand, walk, and lift objects (up to 10 lbs. weight; up to 4 ft. height). • Specific vision abilities required by this job include ability to see things from a close distance and ability to adjust focus • The work environment utilizes florescent lighting; noise level is moderate • The emotional demand of the job may cause undue stress from, but not limited to, moderate/heavy workload • Reasonable accommodations will be individually assessed and possibly made to enable individuals with disabilities to perform the essential functions of the position • Please be advised the job description is subject to change at any time IT Architect   Senior level role. Highly skilled with extensive proficiency. Focuses primarily on one of the four architecture disciplines typically within a single business group. Uses best practices and knowledge of technologies and processes that are appropriate for the architecture discipline the incumbent is assigned to improve One Call Care Management products and/or services. Works independently and receives minimal guidance. Serves as a resource for less experienced peers. Wide latitude for independent judgment. Represents a job level at which career may stabilize for many years or potentially until retirement. Typically requires twelve or more years of systems development experience with five or more years as an Engineer or Systems Specialist. 
N/A:
",3+ years,Healthcare - Health Services,"New York NY, NY",NA,Data Architect
56,Information Technology,Kforce Technology,"
RESPONSIBILITIES:Kforce's client, a prestigious investment firm located in Boston, Massachusetts (MA) is seeking an experienced Lead Data Architect (TIBCO Spotfire).Summary:In this highly visible role, you will build and manage information systems supporting investment analytics in a dynamic and collaborative environment.Responsibilities will include:
 Building information architectures for investment data
 Creating analytics solutions
 Contributing to the firm's enterprise data management strategy
 Leading/mentoring a small talented team



REQUIREMENTS:
 Bachelor's degree in Computer Science, Engineering, or related technical field
 Proven experience as a data architect or similar role
 Hands-on expertise in TIBCO Spotfire
 Strong knowledge of BI, Analytics, and Data Warehousing technologies and best practices
 Ability to comprehend and translate technical information and issues, and apply them to business solutions
 Financial services domain knowledge
 Strong technical leadership skills
 Strong communication and collaborations skills

Kforce is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.
",NA,Banking - Financial Services,"Boston, MA 02109",NA,Data Architect
57,Information Technology,Kforce Technology,"
RESPONSIBILITIES:Kforce has a client in search of a Senior Data Architect in New York, New York (NY). We have a need for a Senior Data Architect to help with standardization of data entities such as Trades, Positions, Risk, and Profit and Loss Reporting.Summary:The data standardization effort at the client will span multiple projects. The core data architecture team prescribes standards for all client Data Entities including Trades, Orders, RFQ's, Allocations, and Risk Sensitivities. The Senior Data Architect will be responsible for Risk Profit and Loss (PNL) Vectors, Risk Scenarios and Shocks, Profit and Loss Clean/Dirty, and Market Data etc.Daily Responsibilities Include:
 Research, prescribe, govern data standards for all client Data Entities including Trades, Orders, RFQ's, Allocations, Risk Sensitivities; Risk Profit and Loss (PNL) Vectors, Risk Scenarios and Shocks, Profit and Loss Clean/Dirty, Market Data etc; This effort is part of the client's 2020 Technology Strategy related initiatives
 Responsible for prescribing end-to-end data flows and supporting logical and physical data models for use by Finance, Enterprise Risk and Compliance across all lines of business for Fundamental Review of Trading Book (FRTB) Regulatory program
 Responsible for prescribing and supporting logical and physical data models for use by Finance, Enterprise Risk and Compliance across all lines of business for the Consolidated Audit Trail (CAT) Regulatory program
 Lead Architect/Modeler will be responsible for all deliverables associated with end-to-end data architecture including source to target mappings, data dictionaries with specific focus on client across asset classes and financial products (Cash Equity, Commodities, Fixed Income Cash, Credit, Rates, Derivatives, Mortgages etc.) 
 Participate and design, prescribe standardized of API's for Global Risk, Front Office Risk & Pnl Reporting



REQUIREMENTS:Candidates qualifying for this position will have similar experience along with the skills and abilities to perform the duties mentioned. Any relevant education and/or training will be considered a plus.Kforce is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.
",NA,Banking - Financial Services,"New York, NY 10006",NA,Data Architect
