,category,company,details,experience,industry,location,salary,title
19,Banking,Customers Bank,"


SKILLS ID SUMMARY


Role:      Data Warehouse Administrator 
Location:    Phoenixville, PA

Role Summary:
At Customers Bank, we believe in working hard, working smart, working together to deliver memorable customer experiences, and having fun. Our vision, mission, and values guide us along our path to achieve excellence. Passion, attitude, creativity, integrity, alignment, and execution are cornerstones of our behaviors. They define who we are as an organization and as individuals. Everyone is encouraged to have personal development plans. By doing so, our team members are on their way to achieve their highest potential and be successful in their personal and professional lives.
Customers Bank, recently named by Forbes magazine as the 35th Best Bank in America (there are over 5,700 banks in the United States!), has an immediate opening for a Data Warehouse Administrator within our Business Technology department. As a Data Warehouse Administrator, you will provide intermediate to advanced technical skills and leadership in the design, development, control, and use of business data. This role is accountable for the full cycle of design, coding, testing, data quality, and documentation of the company’s data warehouse. This individual is responsible for the integrity, security, and processing of business data and files, and works with business stakeholders to translate requirements into technical specifications.
We are looking for a highly motivated, analytical thinker, who thrives in a fast-paced environment. 

Responsibilities:

●  Coordinate with business analysts and prepare design for systems
●  Manage all architectural issues and recommend alternatives to same
●  Maintain all required documentation for data warehouse
●  Evaluate efficient working of project team and provide guidance on process methodology
●  Develop and maintain standards for data warehouse and ETL
●  Ensure compliance to all specifications and documentation of all data warehouse administration activities
●  Monitor ETL jobs and databases and ensure optimal performance
●  Manage and collect business metadata
●  Schedule plans for all tasks and maintain an effective database
●  Manage all data integration points
●  Other duties as assigned





Qualifications:

●  Bachelor of Science in Information Systems or related major/work experience
●  5+ years of business technology experience, preferably in banking or financial services industry; or appropriate combination of education and experience
●  Relational and dimensional data modeling
●  Intermediate level Oracle database administration
●  Linux Server
●  Oracle RDBMS 11g or higher
●  Oracle PL/SQL
●  ETL (extract, transform, load) development
●  Microsoft Visual BASIC for Applications (VBA)
●  ANSI SQL
●  Oracle Warehouse Builder or Oracle Data Integrator
●  Oracle SQL Developer
●  Oracle SQL Developer Data Modeler
●  QlikView Server
●  QlikView Desktop
●  Microsoft Excel, Word, PowerPoint, Project, Visio
●  Analytical and problem-solving skills
●  Attention to detail
●  Customer service orientation
●  Attracted to complex technical challenges

Technology Strengths:

●  Database design
●  Software development
●  Database administration
●  Systems integration
●  Networking

Travel Requirements:

Requires 3% travel. Occasional travel within Northeast may be required and potential trips outside the area for training several times a year.


Customers Bank will provide consideration for employment to qualified applicants without regard to their race, color, religion, national origin, sex/ gender, sexual orientation, gender identity, protected veteran status or disability.

VEVRAA Federal Contractor, seeking priority referral of qualified protected veterans.

",5+ years,Banking - Financial Services,"99 Bridge StreetPhoenixville, PA 19460",NA,Database Developer
20,"Government, Information Technology",NA,"

Database Admin Tier 2 – TS/SCI Clearance

 
We are currently hiring for a DBA with an active TS/SCI clearance and at least 1 year as a DBA with SQL Server 2012 Enterprise or higher experience. 
 
Required certifications include: DOD 8570 IAT Level II or higher (Security+ CE) and Oracle Certified Professional (OCP) MySQL 5.6 DBA or MCSA: SQL Server 2012/2014 – or ability to get these within 60 days of hire
 
This is a long-term, 5+ year contract at $35-40 per hour (PTO and comprehensive benefits included). The position is located in Tampa, FL, and we are open to nationwide relocation for the right candidates. 
 
Location:  MacDill AFB, Tampa, FL
Industry:  Defense
Employment Type: Long-term contract (PTO and comprehensive benefits included)
Salary: $35-40/hour depending on experience and certifications
 
Job Description: 
•         Shift work is required to support 24x7 operations.  It is important to be available to work any shift/designated hours required to include nights, weekends and holidays. Shift differential will be paid.
•         Performs operations and maintenance tasks on relational databases and database servers.  These tasks include installing and configuring database application software, troubleshooting and diagnosing problems, and installing security updates and application patches. On-Call support will be required to provide expert recommendations for trouble-shooting issues.
•         Candidates for the Database Administrator - Tier 2 role need a strong technical foundation in database structure, configuration, installation, operation and maintenance. Candidates must have knowledge and experience in major relational database languages and applications, such as Microsoft Structured Query Language (SQL) Server, Oracle and IBM DB2. Database Administrator -Tier 2 candidates must demonstrate the ability to pay keen attention to detail, possess a strong customer service orientation, and have the ability to work as part of a team. This position will provide database administration (DBA) support services, to include Tier 2 level expertise, as well as the planning, implementation, and monitoring of patching services for physical and virtual solutions. Candidate must have advanced knowledge of using Microsoft Office Suite (2013/2016).
•         The Database Administrator - Tier 2 must be able to produce visualization of data for leadership decision-making, have experience with database modeling and implementation, experience with user interface development and user experience, demonstrate strong oral and written communication skills, have knowledge of at least one object-oriented programming languages (such as Java, C++ or .NET) and understand the transactional processes of the ITIL framework.
Qualifications:
· 
Job Duties:

Monitoring and maintaining databases
Performing requested changes, updates and modifications to database structure and data
Ensuring technical modifications do not adversely affect database integrity, stability and system availability
Implementing solutions for database backup and recovery infrastructure 
Build operational Operations and Maintenance (O&M) checklists to maintain the service (daily, weekly, monthly, yearly O&M checklists); build Tactics, Techniques and Processes (TTPs) and Standard Operating Processes (SOPs) associated with service checklists
Adding or modifying system/user permissions to databases or database servers
Ensure proactive engagement in Incident Management process, working with cross-functional teams to minimize the impact of database outages 
Generating various reports by querying from database as needed

 
About Us: SRG Government Services (SRG) is a leading provider of information technology, training, engineering, accounting and intelligence analytical services for agencies in the intelligence, defense, homeland security, cyber security, and federal civilian markets. SRG utilizes an innovative approach to identify and qualify talent that is unique to the federal contracting industry, featuring a cutting-edge platform that allows us to rapidly and precisely match professionals to client requirements. We have a proprietary database of over one million candidates and maintain continuous contact with our qualified talent.
 
Keywords: Database, DBA, Security+ CE, SEC+, GSEC, SSCP, CCNA - Security, CISA, CISSP, CASP, GCIH, GCED, Oracle Certified Professional, OCP, MySQL 5.6 DBA, MCSA: SQL Server 2012/2014
   
EOE/ADA

Database Admin Tier 2 – TS/SCI Clearance

·       Active TS/SCI security clearance
·       At least 1 year of experience as a DBA
·       Experience with SQL Server 2012 Enterprise or higher
·       Required certifications: (Employment is contingent upon obtaining and/or maintaining required certifications)
o   Oracle Certified Professional (OCP) MySQL 5.6 DBA or MCSA: SQL Server 2012/2014
o   DOD 8570 IAT Level II or higher (Security+ CE)
·       Preferred certifications: ITIL V3 Foundations
·       Shift work is required to support 24x7 operations
",1 year,"Defense - Aerospace, Computer Software, Computer Hardware","Tampa, VA 20170",$35.00 - $40.00 /Hour,Database Developer
21,Information Technology,Vaco Technology,"
Bring your IT / Database Administration skills to us and experience the Vaco Advantage! At Vaco, we give you an advantage over your competition through our direct relationships with human resources and information technology hiring managers. We are currently looking to fill our client's SQL Server Database Administrator position, and we want to hear from you! In this stimulating role, you will be engaged in coordinating changes to computer databases.Our recruiting staff gives you an advantage over your competition by promoting your strengths and assets directly to IT hiring managers while helping you to be more prepared for your interviews. Our recruiters will be able to provide great insight about trends in the market - keeping you up to date on compensation expectations, company culture, and growth opportunities. If your background is in Information Technology, and you want to partner with the best, apply today!As a SQL Server Database Administrator, you will be responsible for administering, testing, and implementing computer databases, applying knowledge of database management systems.Additional responsibilities of the SQL Server Database Administrator include:
Testing programs or databases, correcting errors, and making necessary modifications
Modifying existing databases and database management systems or directing programmers and analysts to make changes
Planning, coordinating, and implementing security measures to safeguard information in computer files against accidental or unauthorized damage, modification, or disclosure
Working as part of an IT project team to coordinate database development and determine project scope and limitations
Writing and coding logical and physical database descriptions and specifying identifiers of database to management system, or directing others in coding descriptions


For the SQL Database Administrator position, qualified candidates must have experience with troubleshooting and resolving database problems as well as experience working with computer backups, restores, and recovery models. Successful candidates must have excellent SQL architecture and design skills with proven experience partnering with application development teams designing overall system architecture.Technical requirements of the SQL Database Administrator role include experience with:• Database Administration for MSSQL Server• Troubleshooting and resolving database problems • Performance Tuning and Optimization (PTO) using native monitoring and troubleshooting tools• Web-based applications and relational database environments• Designing and supporting data warehouses and business intelligence platformsAdditional requirements:• Excellent knowledge of database structures, theories, principles, and practices with proven Microsoft SQL Server experience, including reporting services and analysis services• Proven experience in standard database administration responsibilities (replication, backups/restores, SSIS jobs and scheduling, security administration, partitioning, index maintenance, software maintenance)
",NA,Computer Software,"Raleigh, NC","$75,000.00 - $95,000.00 /Year",Database Developer
22,Information Technology,Brooksource,"
Title: ETL Developer    Location: Dayton, OH  Title: ETL Developer    Term of Assignment: 4 month contract with likely extensions    Nature of Work:     SQL Stack ETL Developer; SSRS/SSIS required; Informatica, Teradata, and SAS experience preferred.     Top skillsets:     SSIS/SSRS, Reporting, High Volume/Capacity Preferred, Healthcare Data Experience Preferred    Location:  Dayton, Ohio   REQUIREMENT   
Bachelor's Degree or equivalent years of relevant work experience is required
Minimum of three (3) years of ETL development experience is required
Healthcare experience is preferred
Data management experience is preferred
ETL development
Hadoop and shell scripting experience preferred
SSIS and SQL Server knowledge preferred
Java or Python experience preferred
Metadata solutions or tool experience preferred
Communication skills both written and verbal
Knowledge of managed care preferred
Knowledge of healthcare data coding such as CPT-4, HCPCS, ICD-9, DRG and Revenue Codes a plus
Ability to work independently and within a team environment
Critical listening and thinking skills
Decision making/problem solving skills
Training/teaching skills
      Role/Responsibilities:  • Participate in the development and implementation of data migration using best practices throughout the enterprise through the data migration tool  • Work within the data migration strategy and roadmap to increase the usability, completeness, and accuracy of enterprise data throughout the company systems and applications  • Provide input on the architecture and integration of multiple database and reporting tool products within an Enterprise Data Warehouse  • Ensure HIPPA and regulatory compliance rules are addressed for all data movement  • Utilize ETL standards and practices toward establishing and following a centralized metadata repository  • Work with business areas and IT to ensure integrity and proper integration for all sources of enterprise data  • Coordinate with business areas and IT to support a business rule repository and processes, and support and store in a metadata repository  • Work closely with areas directly connected to the Enterprise Data Warehouse to ensure that reporting, business intelligence, and analytic data needs are met  • Work within an iterative approach methodology  • Perform any other job related instructions, as requested     Education / Experience:  • Bachelor's Degree or equivalent years of relevant work experience is required  • Minimum of three (3) years of ETL development experience is required  • Healthcare experience is preferred  • Data management experience is preferred     Required Competencies / Knowledge / Skills:  • ETL development  • Hadoop and shell scripting experience preferred  • Informatica experience preferred  • SSIS and SQL Server knowledge preferred  • Java or Python experience preferred  • Metadata solutions or tool experience preferred  • Communication skills both written and verbal  • Knowledge of managed care preferred  • Knowledge of healthcare data coding such as CPT-4, HCPCS, ICD-9, DRG and Revenue Codes a plus  • Ability to work independently and within a team environment  • Critical listening and thinking skills  • Decision making/problem solving skills  • Strategic management skills Eight Eleven Group provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, national origin, age, sex, citizenship, disability, genetic information, gender, sexual orientation, gender identity, marital status, amnesty or status as a covered veteran in accordance with applicable federal, state, and local laws.

Title: ETL DeveloperLocation: Dayton, OHTitle: ETL DeveloperTerm of Assignment: 4 month contract with likely extensionsNature of Work:SQL Stack ETL Developer; SSRS/SSIS required; Informatica, Teradata, and SAS experience preferred.Top skillsets:SSIS/SSRS, Reporting, High Volume/Capacity Preferred, Healthcare Data Experience PreferredLocation:Dayton, OhioREQUIREMENTBachelor's Degree or equivalent years of relevant work experience is requiredMinimum of three (3) years of ETL development experience is requiredHealthcare experience is preferredData management experience is preferredETL developmentHadoop and shell scripting experience preferredSSIS and SQL Server knowledge preferredJava or Python experience preferredMetadata solutions or tool experience preferredCommunication skills both written and verbalKnowledge of managed care preferredKnowledge of healthcare data coding such as CPT-4, HCPCS, ICD-9, DRG and Revenue Codes a plusAbility to work independently and within a team environmentCritical listening and thinking skillsDecision making/problem solving skillsTraining/teaching skillsRole/Responsibilities:• Participate in the development and implementation of data migration using best practices throughout the enterprise through the data migration tool• Work within the data migration strategy and roadmap to increase the usability, completeness, and accuracy of enterprise data throughout the company systems and applications• Provide input on the architecture and integration of multiple database and reporting tool products within an Enterprise Data Warehouse• Ensure HIPPA and regulatory compliance rules are addressed for all data movement• Utilize ETL standards and practices toward establishing and following a centralized metadata repository• Work with business areas and IT to ensure integrity and proper integration for all sources of enterprise data• Coordinate with business areas and IT to support a business rule repository and processes, and support and store in a metadata repository• Work closely with areas directly connected to the Enterprise Data Warehouse to ensure that reporting, business intelligence, and analytic data needs are met• Work within an iterative approach methodology• Perform any other job related instructions, as requestedEducation / Experience:• Bachelor's Degree or equivalent years of relevant work experience is required• Minimum of three (3) years of ETL development experience is required• Healthcare experience is preferred• Data management experience is preferredRequired Competencies / Knowledge / Skills:• ETL development• Hadoop and shell scripting experience preferred• Informatica experience preferred• SSIS and SQL Server knowledge preferred• Java or Python experience preferred• Metadata solutions or tool experience preferred• Communication skills both written and verbal• Knowledge of managed care preferred• Knowledge of healthcare data coding such as CPT-4, HCPCS, ICD-9, DRG and Revenue Codes a plus• Ability to work independently and within a team environment• Critical listening and thinking skills• Decision making/problem solving skills• Strategic management skills
",NA,Insurance,"Dayton, OH",$48.00 - $55.00 /Hour,Database Developer
23,Information Technology,Applied Resource Group,"



 


Database Administrator II
Applied Resource Group is searching for a Database Administrator II for one of our enterprise level clients in the North Atlanta area. This person will design, install, monitor, maintain, and performance tune production databases while ensuring high levels of data availability. This individual is also responsible for developing, implementing, and overseeing database policies and procedures to ensure the integrity and availability of databases and their accompanying software.
Job Responsibilities

Define, develop, and implement database instances, including the appropriate security, back-up and recovery solutions, in a variety of hosting environments (colo/hybrid, managed, Azure/AWS) that meet established project or operational requirements.
Administer all SQL database environments (Development, Test, and Production).
Maintain, support and augment transactional replication.
Create models for new database development and/or changes to existing ones.
Install and configure relevant network components to ensure database access as well as database consistency and integrity.
Partner with development teams and 3rd party vendors for application deployments.
Respond to and resolve database access and performance issues.
Monitor database system details within the database, including stored procedures and execution time, and implement efficiency improvements.
Monitor, optimize and allocate physical data storage for database systems.
Create, or support creation of, required reports in response to business user needs.



Qualifications

Bachelor’s Degree in IT/Computer related discipline, or equivalent experience
3+ years of SQL Server Experience (2005, 2008, 2008R2, 2012, and 2014) and working knowledge of SQL Server 2014 and Oracle database environments
Experience with SOX compliance and security requirements
Production experience implementing and managing transactional replication

 
",3+ years,Healthcare - Health Services,"Rome, GA",NA,Database Developer
24,"Engineering, Information Technology, Design",Robert Half Technology,"
Ref ID: 04130-0010395187Classification: Database AdministrationCompensation: $42.75 to $49.50 per hourRobert Half Technology Database Administrator position requires for sharp problem solving skills capable of working out complex, multiple layered challenges for a company in the Legal industry. This position would be a great fit for an efficient problem solver with fine-tuned decision-making skills. The opening for a long term temporary Database Administrator is available in Houston, Texas. How you will make an impact - Verify that SLA objectives for database server topology, configuration, and maintenance are met in design and execution - Improve performance with the most effective solution, such as hardware purchases, server configuration changes, or index/query changes - Configure monitoring utilities for databases to keep false alarms to a minimum - Provide guidance on database design, tuning options, and other possible issues - Establish the baseline for system performance, recognize deviation, and suggest and implement improvements to slow running queries - Fix database service outages when they happen, which can include after hours and weekends - Install, configure, and maintain all relational database instances across development, staging, and production environments If you are a great fit for this opportunity - please email your most updated resume to [Click Here to Email Your Resumé]. If you are not currently interested feel free to forward this to anyone you know that has a similar background as yours, and I would love to help them out. Robert Half pays and I guarantee you will receive a referral fee for anyone you send our way.

- 4+ years of database experience - Aptitude for adjusting queries to improve performance - Solid grasp of relational database management systems - Prior experience in production and on-call environments - Relevant background in building and maintaining documentation - Storage and server hardware knowledge a plus - Experience with database creations - Database monitoring experience - Expertise in data warehousing - Solid understanding of MySQL - Deep understanding of database management If you are a great fit for this opportunity - please email your most updated resume to [Click Here to Email Your Resumé]. If you are not currently interested feel free to forward this to anyone you know that has a similar background as yours, and I would love to help them out. Robert Half pays and I guarantee you will receive a referral fee for anyone you send our way.Technology doesn't change the world. People do.As a technology staffing firm, we can't think of a more fitting mantra. We're extreme believers in technology and the incredible things it can do. But we know that behind every smart piece of software, every powerful processor, and every brilliant line of code is an even more brilliant person. Leader among IT staffing agenciesThe intersection of technology and people  it's where we live. Backed by more than 65 years of experience, Robert Half Technology is a leader among IT staffing agencies. Whether you're looking to hire experienced technology talent or find the best technology jobs, we are your IT expert to call. We understand not only the art of matching people, but also the science of technology. We use a proprietary matching tool that helps our staffing professionals connect just the right person to just the right job. And our network of industry connections and strategic partners remains unmatched.Apply for this job now or contact our branch office at 888.674.2094 to learn more about this position.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Technology. An Equal Opportunity Employer M/F/Disability/Veterans.By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",4+ years,"Computer Hardware, Computer Software","Houston, TX 77058",$42.75 - $49.50 /Hour,Database Developer
25,Information Technology,"WOONGJIN, INC.","
 WOONGJIN, INC. is looking for a talented Database Developer, for a company located in Irvine, CA WOONGJIN, INC. is a rapidly growing team who provides a range of unique, exceptional, and enhanced services to our clients. We have a strong moral code that includes the service of goodness without expectations of reward. We are motivated by the sense of responsibility and servant leadership.    Develop and maintain databases for the company. Ensure high levels of data availability. Evaluate and advise all technology components, such as software, hardware, and networking capabilities for database management systems and applications. Responsible for implementing data dashboards to all levels for the company. Diagnose and resolve Database access and performance issues. Produce ad-hoc queries and develop reports to support business needs.      8+ years in Data migration experience with Oracle SQL. Store procedure and PL SQL. Has Solid experience in developing enterprise applications. Excellent written and verbal communication skills. Must be a team player and a well-organized person. Bilingual (Korean and English)   ***NO C2C***
",8+ years,Computer Software,"Irvine, CA",NA,Database Developer
26,Consultant,FRG Technology Consulting,"
Senior Database Administrator - Winston-Salem, NC- $95k-$100kEnterprise end-user is seeking an energetic Senior Database Administrator (SQL Server only) to work at their Winston-Salem location. The Senior Database Administrator will report to the BI Manager and Database Manager and will be a part of a highly collaborative team, with a laid back work environment.Ideal candidates will have the following:+ 5+ years of SQL Database Administration experience+ Strong T-SQL querying skills/SQL query optimization+ Experience with ETL tools like SSIS development+ Some SSRS reporting experience+ Highly skilled with SQL performance and monitoring tools+ Administration of SQL Server replication+ Administration of SQL Server High Availability (Mirroring, Always On, and Clustering)+ Disaster Recovery+ Database administration and system administration supporting a MS SQL Server 2008-2016 environment+ Excellent communication is a must This is a great opportunity to be a part of an ever growing team!  Benefits:+ Full Health, Vision, Dental Insurance+ 401k+ Casual dressWe are looking to fill this position ASAP so if you have the desired SQL DBA experience, please APPLY NOW by contacting Marion at [Click Here to Email Your Resumé].Again, this is a great opportunity to work with a stable company with a laid-back, employee-focused work environment. FRG Consulting is a leader in Niche IT Recruitment with a focus on cloud technologies including Azure & AWS, as well as Big Data, Data Science and BI. We deal with both Microsoft Partners, AWS partners & End Users throughout North America. We have open positions and relationships with some of the top partners and end users throughout the US and offer some excellent opportunities in the BI, Big data space. I understand the need for discretion and would welcome the opportunity to speak to any Big Data and cloud analytics candidates that are considering a new career or job either now or in the future. Confidentiality is of the upmost importance. For more information on available BI jobs, as well as the Business Intelligence, Big data and cloud market, I can be contacted at 1-212-731-8282. Please see www.frgconsulting.com for more information. Big Data / Data Science / Hadoop / BI / Business Intelligence / SSRS / SSAS / SSIS / SQL / T-SQL / MDX / Azure / Cloud / AWS / Data Warehouse / ETL / Power BI /Architect / Big Data / Hadoop / Scala / Python / Apache / Hive / Spark / AWS Big Data / Analytics / Advanced Analytics / Machine Learning / ML / IoT
",5+ years,Computer Software,"Winston-Salem, NC","$95,000.00 - $100,000.00 /Year",Database Developer
27,Information Technology,"PreCheck, Inc.","


This is an exciting opportunity to work for a growing company that greatly values technology and innovation. PreCheck is investing heavily in their applications to assure their future success. We are looking for talented, driven individuals that want to grow with the company in a top notch, supportive environment.


Business Intelligence Developer (BID) will have a unique opportunity to build a data analytics and business intelligence service for PreCheck from the ground up. This person will manage, design and support the Business Intelligence (BI) environment and technologies. This person will be working with IT and the business to define and create data warehouses for reports. Will be analyzing data and making recommendations for future advancement of BI use.
The BID will also be the Database Administrator (DBA) to manage operation and security for all databases and associated items in Microsoft SQL. Includes maintenance and support for healthy databases. This position works with software developers to design and develop databases, queries, etc. for storing business information such as product information and clients’ information. Create designs, architecture and roadmap for future advancement of database and related database technologies.





Responsibilities and Duties
Additional responsibilities include but are not limited to are listed below:



Works closely with Enterprise Architect and Developers to provide optimum solutions for database and BI.
Carries out regular maintenance work and troubleshooting when problems arise.
Collaborate with business users to define dashboards and reports.
Train users on business intelligence technologies.
Monitors the performance and growth of the database and optimizes performance (manages indexes, reviews stored procedures, etc).
Building ETL processes and packages for data syncing and transmission.
Designs and implements a security plan for databases by specifying appropriate access for users, developing plans/policies to monitor and prevent inappropriate access.
Assists Developers in developing tables, queries, stored procedures, etc.
Provides information on optimizing database performance.
Works with PMO to setup appropriate testing.
Moves database changes into production environment.
Designs organization-wide views and custom reports.
Manages disaster recovery and plans for possible failure modes by developing and monitoring maintenance plans and backups.
Keeps up with current technology and develops solutions for company’s future growth.
Understands industry best practices and how to implement them for PreCheck.
Maintains and creates documentation on database and business intelligence (policies/procedures, backups, access, moving changes to production, specifications / functional, technical documents and ERD diagrams).
Maintains documentation on setup specifics (users, rights, etc.)
Provides reports database status, activity, security, projects, etc.






4 year degree in Computer Science/Information Systems or related field.
3+ years of SQL Server Database Administration.
2+ years of Business Intelligence development.
2+ years of ETL processes with SSIS.
1+ years of .NET exposure.
Expert understanding of database design concepts.
Expert understanding of SQL Server stored procedures and T- SQL programming.
Knowledgeable of Power BI and data warehousing.
Experience with Azure a plus.
Experience with NoSQL a plus.
Significant experience implementing security into SQL Server environments.
Intermediate level Production DBA skills and practical experience (indexing, database consistency checks, backups and recovery, security, etc.).
Should have a general understanding of Windows.
Highly motivated, assertive self-starter that is goal-driven and detail-oriented.
Relies on experience and judgment to plan and accomplish goals. A wide degree of creativity and latitude is expected.
Team-oriented and dependable with good work habits and time management skills.
Strong interpersonal and communication skills.
Capable of working extended work hours based on project, systems or client needs.



PreCheck, Inc. has been listed on the Inc. 5000 fastest growing private companies in America 5 years in a row and looking for people to grow with it. We are focused on new technologies and developing skills. At PreCheck, you will have input in developments and see your work used in the industry with PreCheck's numerous internal and external clients as we provide Software as a Service (SaaS). We are looking for motivated individuals who strive for excellence to help PreCheck continue to succeed. 

Candidate must be authorized to work in the USA. No green card sponsorship is considered and relocation fees are not reimbursable. Drug and criminal background checks are required. 



",4 year,Healthcare - Health Services,"Houston, TX",NA,Database Developer
28,Information Technology,The Walters Art Museum,"

Reporting to the Manager of Information Technology, the Database Coordinator primarily designs, implements, administers, maintains and evaluates the Walters Art  Museum’s databases and provides the primary desktop and software-related technical support for problem resolution. When needed, the Database Coordinator provides technical support to the Head of Imaging and Intellectual Property with regard to ResourceSpace (data asset management system) and to the Assistant Registrar for Data and Images with regard to TMS (the collection management system). The Database Coordinator provides consistent backup support to the Information Technology Manager with server administration, user account maintenance, system documentation, help-desk support functions and participates in planning of future upgrades and technology enhancements.

 


Oversees user accounts/groups, recommends and manages security permissions and develops and implements related security policies in partnership with the Information Technology Manager.
Assists staff in identifying and producing their reporting and querying needs including the creation and revision of specified custom Crystal and SSRS reports and the identification of data entry requirements for staff that are necessary to create reports.

Implements, maintains, and troubleshoots database system integrations. 

Implements and maintains test environments for database systems where new processes and upgrades can be tested. Maintains the test environments with recent production data.

Develops and maintains comprehensive disaster recovery and backup plans for database systems and data. Monitors these processes to ensure appropriate coverage. 

Creates and maintains user guides, manuals and documentation for system administration, data entry and data retrieval.
Performs end-user client maintenance as related to database applications, including installation and troubleshooting.
Trains staff in database usage and provides end-users with daily support for all database related issues as help desk resource.
Conducts file transfers, imports, exports and dissemination of data and associated media to web based applications and partner organizations.
Uses security protocols, database administration protocols, table and metadata management to ensure data integrity, digital preservation of resources and a successful end user experience.
Keep database applications running in optimum condition by evaluating new version upgrades for all databases and testing and applying upgrades as needed. Maintains database application test environments to safely facilitate both this process and all database processes and development initiatives.
Anticipates future client and server hardware needs for database applications by developing growth scenarios and end-user needs requirements, and works closely with the Manager of Information technology on budgeting and planning to meet those needs.
Extends the functionality of applications by developing and maintaining SQL scripts, stored procedures, automated reporting, PHP utilities and other applications that facilitate imaging and information workflows, data sharing, interoperability and data integrity.
Works with end-users to define needs for customized application interfaces, data views and other user-interface components. Use vendor-provided tools to implement customizations or serve as the technical lead for developing larger-scale, outsourced customizations. 
Automates digital preservation and metadata schema protocols to as great extent as possible by using scripts, utilities and stored procedures.
Interacts with all necessary departments/divisions to analyze and gather report requirements for generating criteria and output.
Provides back-up support to the Information Technology Manager in supporting the network and infrastructure of the museum.

Qualifications include BA in Computer Science, Management Information Systems, or related field, three years of experience with various database applications and strong SQL scripting skills, or an equivalent combination of education, training and experience.  Experience with Crystal reports, SSRS Reporting and MySQL preferred. Must have good organizational skills, be detail oriented, and communicate effectively.  




 
 Salary is commensurate with experience. We offer an attractive benefits package. For consideration, send your resume, cover letter with salary requirement to [Click Here to Email Your Resumé]. Application end date is April 30, 2018. 
  
An Equal Opportunity, Equal Access Employer
A smoke and drug free workplace
",NA,Art - Photography - Journalism,"600 North Charles StreetBaltimore, Maryland, MD 21201",NA,Database Developer
29,Nonprofit - Social Services,Mason Frank,"
Mason Frank has partnered with a growing non-profit in NYC to find a candidate who can help ensure efficient database administration of the Salesforce CRM.The successful candidate will support the entire team to standardize data entry, administer the programmatic and development backbone for the organization, and enable success across teams.This is a critical, hands on position that offers opportunities for broad access to fund-raising, programs, and communications functions. We are seeking someone who is eager to contribute meaningfully to a hardworking team and organization, appreciates the scheduling flexibility and has deep interest in the non-profit community and a strong commitment to their own professional growth and development!Responsibilities
Develop an understanding of business programs and systems to appropriately input data and allow staff to pull clean, accurate reports
Create/update/track various types of Opportunity records (used for tracking resources, recommendation letters, donations, and communications)
Manage Salesforce integration's with various platforms
Create new fields, dashboards, reports, workflows and objects. Manage all hands on configuration and build
Create process docs and trainings to help staff understand Salesforce
Qualifications
Experience as a hands on Salesforce Administrator which a focus on data management
Extremely organized with meticulous attention to detail and follow through.
Excellent written and oral communications skills.
Ability to work with a small and entrepreneurial professional staff; flexibility in supporting other staff and volunteer team members and other functions as needed.
High level of professionalism with good interpersonal skills to work closely with staff and volunteers, as well as external partners.
Interest in cleaning up the database (e.g., eliminating or streamlining stray fields on page layouts of several volunteering types).
Comfort in Microsoft Office , especially Excel, with high level of general computer competency.
Demonstrated commitment to meeting high quality work standards.
Self-starter - ability to work well alone and with others.
Team-player attitude. We are a small group with a 'roll up your sleeves' culture, so we are looking for someone who is excited about lending a hand.
Passionate about young people making an impact, and commitment to social change and social entrepreneurship.
Friendly and outgoing personality, a sense of optimism and enthusiasm, and dedication to teamwork.
Mason Frank International is the global leader for Salesforce.com recruitment, supporting more Salesforce.com jobs than any other agency. We deal with both Salesforce.com Partners & End Users throughout North America. By specializing solely in placing candidates in the Salesforce.com market I have built relationships with most of the key employers in NYC and have an unrivalled understanding of where the best opportunities and Salesforce.com jobs are.I understand the need for discretion and welcome the opportunity to speak to any candidates that are considering a new career or job either now or in the future. Confidentiality is of course guaranteed. To apply for this role of for information on the the Salesforce.com market and some of the opportunities that are available I can be contacted on 212-594-1495 or [Click Here to Email Your Resumé].
",NA,Not for Profit - Charitable,"New York, NY","$50,000.00 - $65,000.00 /Year",Database Developer
