,category,company,details,experience,industry,location,salary,title
36,"Banking, Finance",Aerotek,"
Position: Business Analyst   Location: Minneapolis, MN 55402Pay: $20.00-$44.00/HR (based on experience)Shift: 1st Shift Monday-FridayStart Date: 04/30/2018Job Description:
Goal of the project is to come up with team specific Initiatives to streamline and transform the way we work
Requires coordinating with stakeholder teams to analyze business needs and work toward recommending solutions that meet sponsor/stakeholder needs
Partners with assigned teams to assess, research, analyze and document business needs in order to resolve business issues by recommending business solutions that meet sponsor/stakeholder needs
Significant independent judgment is used with some general direction given by supervisor
Facilitates small to large meetings and conducts information gathering sessions
Consults and coordinates with stakeholders to design and map business processes and procedures
Leads detailed requirement phases identifying, tracking, escalating and/or resolving requirements issues
Prepares and consolidates requirements documentation
Prepares or assists in the preparation of the implementation plan
 Qualifications:
Intermediate to advanced user proficiency with computer applications, such as Microsoft Office Suite and Visio (Required)
Beginner to Intermediate user proficiency with SQL
Ability to create clear and concise documentation
Detailed analytical skills and strong documentation experience
Knowledge of business and management principles involved in strategic planning, resource allocation, and change management
About Aerotek: We know that a company's success starts with its employees. We also know that an individual's success starts with the right career opportunity. As a Best of Staffing® Client and Talent leader, Aerotek's people-focused approach yields competitive advantage for our clients and rewarding careers for our contract employees. Since 1983, Aerotek has grown to become a leader in recruiting and staffing services. With more than 250 non-franchised offices, Aerotek's 8,000 internal employees serve more than 300,000 contract employees and 18,000 clients every year. Aerotek is an Allegis Group company, the global leader in talent solutions. Learn more at Aerotek.com.The company is an equal opportunity employer and will consider all applications without regards to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.If you would like to request a reasonable accommodation, such as the modification or adjustment of the job application process or interviewing process due to a disability, please call 888-237-6835 or email accommodation@aerotek .com for other accommodation options. However, if you have questions about this position, please contact the Recruiter located at the bottom of the job posting. The Recruiter is the sole point of contact for questions about this position.
",NA,Consulting,"Minneapolis, MN",$20.00 - $44.00 /Hour,Business Analyst
37,Information Technology,Mason Frank,"
Salesforce Business Analyst - San Diego, California - 3 month contractClient of mine within the IT industry is looking to bring on a Salesforce business analyst to join their expanding Salesforce team for a 3 month contract opportunity.Within this role you will be working directly with business partners to creating, analyzing and documenting business processes in addition to leading both technical and functional design discussions.Requirements:
5+ years hands-on Salesforce configuration experience
3+ years Salesforce development experience
Extensive Salesforce Lightning experience
Expert in requirements gathering, writing functional specifications and data mapping
Excellent communication skills - both written and verbal
Experience with high level customizations, workflows and dashboards
Salesforce Administrator certification required
To learn more about this opportunity please send your resume to Brianna at [Click Here to Email Your Resumé].U.S. Citizens and others authorized to work in the U.S. encouraged to apply.Mason Frank International is the leading Salesforce.com recruitment firm in the US, advertising more Salesforce.com / SFDC jobs than any other agency. We deal with both SFDC Partners & End Users throughout the world and we have never had more live requirements. By specializing solely in placing candidates in the SFDC market I have built relationships with most of the key employers in the US and have an unrivalled understanding of where the best opportunities & SFDC jobs are.Mason Frank International is acting as an Employment Agency in relation to this vacancy.
",5+ years,Other Great Industries,"San Diego, California, CA",$50.00 - $60.00 /Hour,Business Analyst
38,Information Technology,Genesis10,"

Genesis10 is currently seeking a Senior Business Analyst for a direct hire position, in the Austin, TX area.Senior Business AnalystOur client has an opening for an experienced Senior Business Analyst within Information Technology with a matrix reporting relationship to the different business units. They will act as an intermediary between Governance Services and the technical community, working with IT project teams and business users to collect, clarify, and document business requirements (using appropriate tools and models) from which applications and solutions are developed, implemented and supported. The business analyst is an active thought partner and application visionary who shapes business demand for technology. Responsibilities include: Works with the business units to create and maintain an operating plan to achieve the strategic vision using their operating platforms and software applications.  Partners with business and technologists to elicit, analyze, translate and document business requirements into technical requirements.  Builds and maintains a holistic view of all processes within Governance Services to understand dependencies, redundant processes, cross functional impacts with regards to the use of software, processes, workflow and reporting.  Communicates business priorities to IT in order to drive effective business solutions.  Conducts research to determine if solutions to business requirements currently exist within the organization, and if not, whether new solutions are feasible.  Leads and facilitates requirements and design sessions with user community. Develops use cases to explain/demonstrate business requirements/specifications to IT team, and contributes business partners' perspective during design reviews.  Works with internal and external developers, consultants, and business partners to meet technology project objectives. Creates documentation of business areas' system requirements and working with IT professionals to deliver effective technology solutions. Assists with user testing and training for new technology.  Identifying opportunities for better leveraging technology and improving business processes to support operational performance objectives and deliver better service to members. Evangelize the virtues of IT process management and the User Experience, and foster collaboration.

Skills and Abilities: Experience in identifying, translating and documenting requirements for custom software, technology configurations & implementations. Proven experience with process mapping and documentation, including change control and identifying opportunities for process improvement. Excellent understanding of business complexity and project interdependencies.  Intellectual curiosity and ability to question business units. Outstanding written and verbal communication skills Ability to quickly troubleshoot problem that may arise in work products/applications. Strong understanding of basic system engineering, object-oriented design, information risk, security guidelines and architecture standards.  Experience with software or SaaS implementations of enterprise-level.  Ability to serve as the translator between business area users and technical staff.  Ability to work effectively on large, cross-functional teams. Logical thinker with ability to process and synthesize complex and detailed business information and processes. Ability to work independently, lead and facilitate group work sessions. Passionate/enthusiastic about problem solving and leveraging a variety of tools (including technology) to improve processes and service delivery.  Strong customer service, analytical and research skills required. Must have a passion for championing excellence in customer experience. In depth understanding of various software development methodologies (e.g. Agile, Waterfall). Proficiency in use of Microsoft Office, Visio, Project Server, Team Services, SharePoint. Client is a Microsoft organization and majority of our custom code is .net. Change management experience is a plus.

Requirements: Bachelor's Degree in computer science, computer technology, business, or related field. 7 – 10 years of experience as a Business Analyst, preferably in consulting services, meeting management and/or board services. Business analysis experience in support of custom software solutions and SaaS implementation. CBAP or CBATL certification preferred. Lean, Green Belt experience is preferred.

Excellent employee benefits and amenities: medical/dental/life/disability insurance • retirement plan • paid holidays • generous paid leaves • free parking • on-site childcare/fitness/dry cleaning service/ATM machine • and more!If you are a qualified candidate interested in this opportunity, please apply.About Genesis10:Genesis10 is a leading U.S. business and technology consulting firm with hundreds of clients needing proven talent and solutions to power their strategic initiatives. If you are a high performing business or IT professional with solid, referenced experience, we want to meet you. Genesis10 recruiters and delivery professionals are highly accomplished career advocates, who get to know you beyond your resume to position you with the opportunities that fit your skills, experience and aspirations. We have benefit options to fit your needs and a support staff that works with you from placement throughout your engagement – project after project. To learn more about Genesis10 and to view all our available career opportunities, please visit us at www.genesis10.com. ""Genesis10 is an Equal Opportunity Employer, M/F/D/V” 
",NA,Other Great Industries,"Austin, TX 78759",NA,Business Analyst
39,Information Technology,Vaco Technology,"
You connect business and IT; we connect hiring managers with skilled Analysts like you! Don't be another faceless resume, let Vaco advocate for you! Right now, our client is seeking a Senior IT Business Analyst. At Vaco, we connect your work experience to the open job-promoting your strengths to the manager while preparing you for that specific interview.Our recruiters will provide you with great insight about trends in the market - keeping you up to date on compensation expectations, company culture and growth opportunities. If you want to partner with the best, apply today!As an IT Business Analyst, you will improve the company's efficiency and effectiveness ratios to drive increased profits across the enterprise. This highly visible role requires you to act as the liaison between our partners and IT; identifying and documenting gaps in IT and business processes in order to develop solutions.Additional responsibilities:
Identifying and analyzing problems and defining the scope of activities required to address the issues, including requirement definition, process review, impact assessment and operational streamlining
Conducting research and deep-dives for smaller and fast moving initiatives, which includes data analysis, process flow diagramming, etc.
Facilitating meetings with business partners to elicit opportunities, concerns, risks, and expected outcome of initiatives
Capturing scope/requirements using current (or approved prototype of) PMO documentation templates
Working with the IT project team and QI to validate that the documented requirements work as expected and are bug free


As a Senior IT Business Analyst, you will leverage your interpersonal skills as you build relationships throughout the organization. You will also utilize your prioritizing and multi-tasking skills as you manage several initiatives in a fast paced environment. It's a great opportunity to take your career to the next level!Specific requirements:• Bachelor's degree in Finance, Business Administration or related field• 7+ years of Business Analyst experience in an IT environment• Advanced knowledge of business analysis methodologies and software development methodologies• Advanced MS Excel skills required with strong Power Point and Project knowledge-or similar project tool experience, a plus• Experience eliciting formal business and functional requirements, including scope and requirements, requirements traceability matrix, use cases and process flow diagrams
",7+ years,Banking - Financial Services,"Lebanon, NC",$50.00 - $100.00 /Hour,Business Analyst
40,"Health Care, Information Technology, General Business",CareNational,"
Healthcare Business Analyst – Hospital System
Albuquerque, NM

Business Analyst Job Summary: 



Use data to tell stories that impact the lives of the patients and members.
Perform data research, analysis, prepare reports to communicate results, and support development of appropriate reporting/analytics solutions.
In addition to standard tools of SQL and Excel, focus on using SAS, Tableau, Business Objects, MedeAnalytics and other advanced platforms to bring our internal customers to a new paradigm of managing through data-driven tools.
Analyze and synthesize related and seemingly unrelated data into an audience appropriate story to support the business initiatives, accreditation, and regulatory compliance.
Act as a data steward and maintain the analytical foundation through business definitions and design of data marts to ensure integrity and reliability of analytics.
Serve as a liaison with internal business units and external entities to support reporting/analytics efforts.
Utilize strong technical skills, unquenchable curiosity, and a desire to engage new tools and help others.




Business Analyst Background:   



Bachelor of Science (B.S.) or Bachelor of Arts (B.A.) in Business Administration, Information Systems, Business Statistics and Analysis, or other technical field required; MBA or similar advanced degree strongly preferred.
Additional years of directly relevant experience may be considered in lieu of advanced degrees.
At least 1-6 years’ experience in data compilation, analysis and reporting, and utilizing appropriate tools, including SAS and SQL use. 
Demonstrated skills in leading a team through standard processes or projects.
Must demonstrate strong analytical skills/capabilities, communication skills (verbal and written), project management and presentation skills/capabilities. 
Strong working knowledge and/or experience with Microsoft Office products, relational databases, and other analytical tools.
Prior Business Objects and health care experience preferred.
Excellent written and oral communications is a MUST.
Requires detailed knowledge of business data analysis, utilizing computers, computer tools and/or information systems and procedures for compiling analyzing and reporting data, including interpretation of data.

 



ZIP CODE =  87113
",1-6 years,"Healthcare - Health Services, Managed Care, Computer Software","Albuquerque, NM","$42,000.00 - $102,000.00 /Year",Business Analyst
41,Information Technology,NA,"
Hyperion Functional Business Analyst
6+ Month Contract
$70-90/Hour
Atlanta, GA

Our industry leading client is currently seeking a Hyperion Functional Business Analyst to support financial data initiatives by gathering requirements and serving as a functional Hyperion SME. 

In this role you will liaise between technical teams and business teams to support Hyperion Essbase projects as well as work with internal and external customers to educate them on best practices on working with Hyperion. 

You will create and configure custom and/or packaged software solutions that support the needs of business teams.

For immediate consideration please send your resume to : [Click Here to Email Your Resumé]



Keywords: Hyperion, Hyperion Essbase, Essbase, Hyperion Business Analyst, Hyperion Functional Consultant, Business Analyst, Functional Consultant, 

Skills:


Experience working with Hyperion and/or Hyperion Essbase
Experience as a business analyst or functional consultant
Experience gathering requirements
Experience working with technical teams and business teams


",NA,Broadcasting - Radio - TV,"Atlanta, GA",$70.00 - $90.00 /Hour,Business Analyst
42,Information Technology,NA,"
IT Business Analyst – SQL/PowerBI 
 
We are in need of an IT Business Analyst that has experience developing functional design specifications and analyzing business requirements in a large enterprise environment.  This IT Business Analyst will also be responsible for using SQL to gather information to build reports using PowerBI
 
The ideal IT Business Analyst will come from a very strong background using SQL and will have experience building detailed reports using SSRS, Excel or PowerBI.  In addition, this IT Business Analyst position will support corporate initiatives by gathering, analyzing and documenting business requirements, researching and recommending best practices, and delivering end products that meet business objectives on time and on budget. This individual will be responsible for understanding both technical and business concepts of web technologies, and must be able to communicate those concepts to internal users and software developers. 
 
This position can offer strong compensation along Medical, Vision, Dental and a 401k program.  This position is not eligible for Visa sponsorship, nor can we work with 3rd party corporation.  

•       5+ years working as an IT Business Analyst 
•       3+ years of experience using SQL
•       Ability to build reports using PowerBI
•       Excellent analytical and problem solving skills. 
•       Experience with SAP is a huge plus 
 
 
For immediate consideration please send your resume to [Click Here to Email Your Resumé] 
",5+ years,Computer Software,"201 South Tryon StreetCharlotte, NC 28202",$50.00 - $55.00 /Hour,Business Analyst
43,"Banking, Finance, Professional Services",Pionear,"
Business Analysts
Large Financial Institution in New York, NY is looking for Business Analyst. Pay DOE, around 64K.   We are looking for professional candidates with a minimum of 2-3 years of experience. Experience in the Financial Services industry is a huge plus.  These positions have the opportunity for growth and long term advancement.  
 
 

• Analyze and resolve alerts generated through the company's various economic sanctions / OFAC (Office of Foreign Asset Control) filtering applications 
• Investigate referrals escalated by other filtering areas to arrive at final determination as to whether an item may be a positive match to an economic sanctions / OFAC target 
• Create and manage virtual files related to investigations in the case management system and follow-up with relevant parties to ensure completion of cases within required timeframes 
• Conduct targeted economic sanctions / OFAC related reviews of client accounts or other activity for evidence of possible violations 
• Undertake detailed research of customer and other data from internal and external sources to make informed decisions regarding proper disposition of cases 
• Provide support and economic sanctions / OFAC guidance to other business areas referring potential OFAC matches. 

Required: 
• Bachelor’s Degree 
• Minimum of 2-3 years previous compliance experience within last 3-4 years 
• Proficiency with Microsoft Office programs (ability to create spreadsheets, manipulate/sort/filter/format data in spreadsheets) 
• Comfort with Windows environment and ability to quickly learn proprietary technology applications 
• Strong organizational skills to manage significant case load within short time-frames for completion of cases 
• Detail-oriented to ensure quality 
• Ability to multi-task in a high pressure, fast-pasted environment  
• Ability to efficiently manage conflicting priorities 
• Highly analytical thinking 
• Excellent research and writing skills 

Desired: 
• OFAC, AML, CCD and KNY 
• Internal or External fraud 

Pionear is an equal opportunity employer 

 

",2-3 years,"Banking - Financial Services, Accounting - Finance","New York, NY","$64,000.00 /Year",Business Analyst
44,Information Technology,DISYS,"
JOB DESCRIPTION
 The Business Analyst will work with business and technology members of an Agile team to define the requirements for a web application redesign in the post-trade processing space. This role involves research, business analysis, user interface design, and design specifications. The BA is a subject matter expert who bridges communication between all representatives on the team, as well as with external stakeholders.   • Actively participates with other members of the Agile delivery team (Product Manager, Technical Product Managers, Information Architects, UX Designers, Mid-Tier Dev, UI Dev, QA Analysts and other BA’s) on the web redesign of a post-trade matching and settlement application  • Works with the team to translate business workflows, data, messaging, and business rules into user interface requirements using both visual (storyboards, wireframes, etc.) and written specifications (defining detailed user flows, functionality and data mapping in messages); determines and produces just-enough documentation for the design being delivered 

Researches, analyzes, and documents user needs and behaviors as required to inform the UI design; applies detailed knowledge of design principles and user needs to ensure that user interfaces are of high quality, usable and intuitive, perform well and are consistent with other product lines • Works cross-functionally to ensure UI design guidelines and best practices are followed and the design and performance can be achieved despite the technical constraints associated with applications requiring interactions around large amounts of data • Conducts design walkthroughs, demos and functionality feedback sessions with internal and external stakeholders • Fosters a culture of dedication, teamwork, problem solving, and continuous improvement • Partners with internal stakeholders such as Integration, the Client-Facing Documentation Team and the Client Support Team on operational readiness activities by sharing subject matter expertise on features and functions and uncovering operational requirements

",NA,"Computer Hardware, Banking - Financial Services","Boston, MA",NA,Business Analyst
45,Information Technology,Genesis10,"
Genesis10 is currently seeking a Business Analyst I with our client in the SEO industry in their Mountain View, CA location. This is 12 month contract position.Description:Seeking a Business Analyst IResponsibilities: Responsible for maintaining the back-end data as well as the front-end reporting interface (Tableau)  Guided by the principle of providing accurate and timely data through a user-friendly design Maintain, develop, and validate a series of Tableau dashboards  Report on essential business metrics to users across across the organization Interface with various data owners to understand and resolve data and metric calculation discrepancies, as well as add new metrics  You will strive to build an efficient and scalable infrastructure   Maintain, optimize, and develop a data mart with automated pipelines to multiple data sources to support reporting infrastructure 
Requirements: BA/BS degree, preferably of quantitative nature.  3-4 years of proven SQL experience for data manipulation, data mart development, and data pipeline configuration  Expert in Tableau dashboard building (including Tableau Server)  Demonstrated ability to understand new datasets and data structures  Strong business acumen  Passion for data
If you have the described qualifications and are interested in this exciting opportunity, please apply!About Genesis10:Genesis10 is a leading U.S. business and technology consulting firm with hundreds of clients needing proven talent and solutions to power their strategic initiatives.  If you are a high performing business or IT professional with solid, referenced experience, we want to meet you.  Genesis10 recruiters and delivery professionals are highly accomplished career advocates, who get to know you beyond your resume to position you with the opportunities that fit your skills, experience and aspirations.  We have benefit options to fit your needs and a support staff that works with you from placement throughout your engagement – project after project.   To learn more about Genesis10 and to view all our available career opportunities, please visit us at www.genesis10.com.  ""Genesis10 is an Equal Opportunity Employer, M/F/D/V”
",3-4 years,Internet - ECommerce,"Mountain View, CA",$50.69 - $72.41 /Hour,Business Analyst
46,"Business Opportunity, Management",Kelly Services,"
Our client, a multinational Technology company, is currently seeking an Operations Business Analyst for a 6 month temporary position with the opportunity for an extension.  The position is a virtual role (100% REMOTE). By working for our client, you will be exposed to a large multinational company (listed on NASDAQ) that designs, manufactures and sells networking equipment, work for a firm with over 70,000 employees, a firm with $45 billion dollars in revenue, work in a fast paced corporate environment and be an integral part to the Sales & Project Management team. Duration: 6 months, with possibility of extensionPay: $45.00 - $55.00/HOURMain Duties and Responsibilities: Description:As an Operations Business Analyst, you will partner with key stakeholders --both within and closely coupled with the Security business-- to ensure a lossless translation of our business strategy into execution. You will help the Security business achieve industry-leading profitable growth by running comprehensive Planning-Strategy cycles, supporting strategic initiatives, composing market insights and directly advising business leaders with the broader Security business community. Drive day-to-day operations of Executive Sponsor program, coordinating with the both Account Teams and Security Leadership to provide support for critical pipeline deals. Support production of both Annual and Long Range plans including administration of the overall Planning framework; drive standardized core processes such as SME inputs, meeting coordination, status reporting and interlock coordination. Responsible for monitoring and reporting on these business programs including: progress against success metrics, overall program health, stakeholder satisfaction and your improvement insights. Specific role includes the following activities: 
 Executive Sponsor program: coordinate over 100 pairings of Sales Specialists with appropriate executive sponsor. Ensure productive engagement 
 Coordinate Annual/Long Range planning: drive stakeholder contributions, schedule and coordinate working sessions, clarify/coach around program requirements, consolidate inputs into Plan-of-Record package, weekly status reporting 
 Coordinate the Executive Sponsorship program 

 Qualifications:
 Experience running cross-functional programs 
 Skilled at validating business cases, offering constructive feedback and 1:1 coaching 
 Excellent communication and organization skills: keep stakeholders informed and on schedule 
 Skilled at using collaboration platforms to provide 'self-serve' program information
 Newsletter writing and similar tools to keep stakeholders informed a plus 

 **Important information:  This position is recruited for by a remote Kelly office, not your local Kelly branch.  Please submit your resume to be considered for this position by pressing the “SUBMIT RESUME” button below.  If you have questions about the position, you may contact the recruiter recruiting for this position (1-352-585-2109, [Click Here to Email Your Resumé]), however, your resume should be uploaded via the “SUBMIT RESUME” button included within**
Why Kelly®?At Kelly
Services®, we work with the best. Our clients include 95 of the Fortune
100™ companies, and more than 70,000 hiring managers rely on Kelly annually to access
the best talent to drive their business forward. If you only make one career connection today, connect
with Kelly.
About
Kelly Services®
As a workforce advocate for over 70 years, we are proud to directly employ nearly 500,000 people
around the world and have a role in connecting thousands more with work through our global network of
talent suppliers and partners. Revenue in 2017 was $5.4 billion. Visit kellyservices.com and connect with us on Facebook, LinkedIn and Twitter.
Kelly Services is an equal opportunity employer including, but not limited to, Minorities, Females,
Individuals with Disabilities, Protected Veterans, Sexual Orientation, Gender Identity and is
committed to employing a diverse workforce. Equal Employment Opportunity
is The Law.
",NA,Other Great Industries,"San Jose, CA",$45.00 - $55.00 /Hour,Business Analyst
47,Finance,TalentHub Worldwide,"
Great opportunity working for highly reputable firm based in Midtown Manhattan delivering a full suite of banking, finance and capital market advisory services. This is a direct hire that is bonus eligible. 

As Business Analyst you are responsible for:- Financial statement (primarily P&L) review and budget vs. actual variance analysis on a monthly basis- P&L and Budget forecasting, includes detailed analysis of revenue forecasting by clients, types of engagements, new practice areas, etc. - Profitability Analysis and optimization, includes establishing measurement metrics (ex: staff productivity, revenue per staff member)- Analysis of the above will allow for the business analysts to recommend business changes and drive execution of these changes - Work with area leads (MD's, marketing and business development leads) to formulate appropriate budgets for each, that will roll up to company budget - Work directly with company President and Principals on all of the above and key business and growth initiatives (ie new industry practices, investment & asset management business, etc). Assist President with presentations for quarterly Board Meetings and internal Town Hall meetings, as well as monthly firm-wide state of the firm updates - Financial planning and analysis on reports sent from accounting team- Lead interactions with accounting team, and will need to establish strong working relationship with this team- Role may offer career expansion opportunities, such as eventual COO or CFO as company continues to expand
",NA,Accounting - Finance,"220 East 42nd StreetNew York, NY 10017","$90,000.00 - $100,000.00 /Year",Business Analyst
48,Information Technology,"American Cybersystems, Inc. (ACS Group)","
The Business Analyst oversees the execution of projects using agile methodologies. Ensures the project remains within the constraints of budget, schedule and scope.

Business Analyst Duties: 
- Lead projects as well as all employees and vendors
- Manages reporting, querying and workflow customization
- Coaching others around Scrum/Agile methodology
- Responsible for financials as well as planning and forecasting

Business Analyst Skills:
-Strong communication skills
-Adaptable to ever changing environment
-Proven experience managing projects with MS Project and Office 
-Proven Risk/Issue management experience 
-Experience as a Business Analyst to gather and document requirements/stories is an added plus 


-Minimum 5 years of experience required
-Experience leading ‘Scrum’ methodology
-Experience with JIRA
",5 years,Medical Equipment,"Columbus, OH",$40.00 - $50.00 /Hour,Business Analyst
49,Information Technology,Vaco Technology,"
You connect business and IT; we connect hiring managers with skilled Analysts like you! Don't be another faceless resume, let Vaco advocate for you! Right now, our client is seeking an IT Business Analyst. At Vaco, we connect your work experience to the open job-promoting your strengths to the manager while preparing you for that specific interview.Our recruiters will provide you with great insight about trends in the market - keeping you up to date on compensation expectations, company culture and growth opportunities. If you want to partner with the best, apply today!As an IT Business Analyst, your typical day may involve:
Meeting with business and IT users in requirements gathering/functional design sessions as well as capturing and publishing minutes from meetings
Creating required project documentation (Business Requirements documents, Functional design documents, testing scenarios, etc.), and maintaining project issues logs
Communicating with leadership on status of projects as well as assisting with maintaining project plans and interfacing with external vendors as required for project development
Triaging bugs and/or defects discovered by QA during testing
Participating in product launch and training activities


As an IT Business Analyst, you will leverage your interpersonal skills as you build relationships throughout the organization, and utilize your prioritizing and multi-tasking skills as you manage several initiatives in a fast-paced environment. It's a great opportunity to take your career to the next level!IT Business Analyst requirements:• Bachelor's degree or higher in Computer Science, Information Technology, Business, or Math, OR equivalent industry experience• 5+ years of experience as a Business Analyst (Business and Technology projects)• Application development experience and thorough understanding of basic SDLC processes • Solid knowledge of formal project management and development methodologies (PMBOK, MSF, SEI, Agile Methods, RUP, etc.)• Highly detail-oriented and well organized• Familiar with the full suite of Microsoft Office tools
",5+ years,Computer Software,"Nashville, TN","$75,000.00 - $85,000.00 /Year",Business Analyst
50,Information Technology,Anderson Frank,"
Business Analyst - Jacksonville, FL - $90 - $100kMy client is seeking a NetSuite Business Analyst to join their team in their Jacksonville office. You will be joining a NetSuite End User where you will be working directly with NetSuite ERP and CRM System. The ideal candidate will be responsible for planning and designing business procedures to optimize the NetSuite platform to align with business needs and resolve issues that arise.Qualifications:
Demonstrate experience working as a Systems Analyst within NetSuite ERP and OpenAir
Being able to create basic saved searches, custom reporting, and dashboard customizations
Demonstrate experience analyzing and improving business processes
Document business requirements, gaps, and solutions
Demonstrate experience mapping data, and loading data into NetSuite
Previous client facing Project Manager or Consulting experience preferred
You will have a great chance to play a key role and progress your career as you will be working directly with the CEO on coming up with creative business solutions to improve processes and procedures. If you meet the necessary qualifications and want the opportunity to further your experience with NetSuite, then don't wait to apply! Please send your resume to [Click Here to Email Your Resumé] or call me at 212-731-8272 for more information.  Anderson Frank International is the leading NetSuite recruitment firm in the US advertising more NetSuite roles any other agency. We deal with both NetSuite partners & End Users throughout the United States and we have never had more live requirements for NetSuite professionals.   By specializing solely in placing candidates in the NetSuite market we have built relationships with most of the key employers in the US and have an unrivalled understanding of where the best opportunities and NetSuite jobs are. Anderson Frank International Ltd is acting as an Employment Agency in relation to this vacancy.

NetSuite, Florida, Jacksonville, St. Augustine, Business Analyst, SuiteFlow, Analyst, NetSuite ERP, NetSuite OneWorld, Business Systems Analyst, Systems Analyst, NetSuite CRM, eCommerce, Florida, , NetSuite, Florida, NetSuite Administrator
",NA,Computer Software,"Jacksonville, FL","$90,000.00 - $100,000.00 /Year",Business Analyst
51,Human Resources,FRG Technology Consulting,"
 Senior Business Analyst/ Indianapolis, Indiana/ $35/hourI am currently seeking senior Business Analysts located in Indianapolis, Indiana with a starting hourly wage ranging from $30-$35, this candidate must have at least 10 years' of experience, excellent communication skills, 5+ years as a business analyst, 2+ years of employee benefits processes in the US local market, 4+ years of HR business processes, and excellent client engagement skillsThis candidate will be responsible in facilitating effective 2-way communication between client and the relevant delivery business unit stakeholders, work with client, project managers, architect and dev team to deliver quality, effective software requirements in line with their existing SDLC process.This candidate will be working within a Multicultural team , leading, mentoring and coaching more junior consultants supporting user experience consultants to design customer preferred wireframes strong, logical, and investigative skills.If this sounds like a position that would be suitable for yourself or a colleague, please contact me directly Via phone or Email, thanks for inquiringTel: (215) 240-7358Email: [Click Here to Email Your Resumé]
",5+ years,Consulting,"Indianapolis, IN",$30.00 - $35.00 /Hour,Business Analyst
52,Information Technology,DISYS,"
Position Summary: Immediate need for a Senior Business Analyst.  Candidates should be able to demonstrate competency across all areas of business analysis. Responsibilities of the Business Analyst include enabling revenue growth by conducting market research and business intelligence analysis to validate B2B integration strategies.  The Business Analyst will also lead the solution analysis definition for reporting and business intelligence services. Additional responsibilities for the Business Analyst include maturing the business analyst discipline by mentoring less experienced business analysts and leading initiatives to improve onboarding and career development. •    Lead solution analysis, definition , and acceptance in application development lifecycle (including technology possibilities and limitations)  •    Gather, interpret, and translate customer needs into functional and nonfunctional requirements – translate business problems into requirements that facilitate application development  •    Analyze and assess data usage and product performance for maintenance prioritization and compliance with service level agreements Experience with Tableau or SAS is greatly preferred.  Apply now!  

Digital Intelligence Systems, LLC. is an Equal Opportunity Employer, M/F/D/V. We do not discriminate against any employee or applicant because they inquired about, discussed, or disclosed compensation. Email recruitinghelp @ disys.com to contact us if you are an individual with a disability and require accommodation in the application process.
",NA,Transportation,"Cary, NC",$40.00 - $50.00 /Hour,Business Analyst
53,Information Technology,Vaco Technology,"
Vaco is looking for a Business Analyst with Property & Casualty Insurance experience for our client in Sarasota.The Business Analyst position is responsible for working within the Systems & IT Team. This individual is responsible for developing system requirement specifications, coordinating development to meet business or other requirements, researching problems, and planning solutions.Education and/or Experience:
Bachelor's degree in Information Systems or related discipline required
1 - 3 years of Business Analyst and/or Project Management experience required
Strong analytical and project management skills required, including a thorough understanding of how to interpret customer business needs and translate them into application and operational requirements
Prior experience in the insurance industry ( Property & Casualty)

Must be able to work under tight deadlines efficiently and with high quality
Must possess strong organizational skills with demonstrated attention to detail
Must be flexible and able to adapt in a changing business environment
Must possess a positive attitude and strong work ethic
Excellent verbal and written communication skills and the ability to interact professionally with a diverse group (executives, managers, and subject matter experts)
Must be proficient in the following: Microsoft Office 2003 and 2007 (Excel, Access, Word, Power Point, Visio)
Licenses and / or Certifications:Systems certifications and / or licenses are preferred.
",1 - 3 years,Computer Software,"Venice, FL","$60,000.00 - $70,000.00 /Year",Business Analyst
