,category,company,details,experience,industry,location,salary,title
68,Other,TSI,"
TSI, is a leading supplier of specialized business process outsourcing (BPO) services that are delivered in our call centers through a diverse workforce across North America supporting clients in multiple vertical markets comprised of banks, energy and utility companies, health care providers, universities, and government organizations. We support the entire customer lifecycle that includes customer acquisition, full loan servicing, delinquency management, and collections utilizing a combination of voice, chat, email, SMS, and interactive voice messaging channels. As a result, employees enjoy the opportunity to grow, develop and build long-term careers in exciting industries, supporting the best brands in business, all while earning tenure with a specialty BPO leader. TSI represents a new company name, but one with over 40 years of experience and success serving these markets. About The Role TSI has a open position on its analytics team to better leverage our vast sets of first party and third party data to improve the efficiency and effectiveness of our global operations teams. This will be a key role with significant visibility to senior leadership and potential for positive impact on the business. Responsibilities:  Build and execute dynamic models to estimate liquidations on prospective portfolios Work with senior leadership to create explanatory material showcasing TSI’s models Review and assess existing collections strategies including account prioritization, contact strategies, performance/productivity Build new scoring and segmentation models that predict the likelihood of a consumer to pay an outstanding balance Customize treatment approaches by asset type and industry vertical: what accounts to call when and with what intensity, cure vs. payment plan Evaluate ways to optimize overall spend with third party data vendors Develop and maintain machine learning infrastructure that powers our scoring and segmentation models and contact strategies  Qualifications:  Strong analysis and modeling with SAS and SAS JMP. Must be able to write production quality code. Knowledge of Bayesian probability. Previous experience with, or research in, experimental design Strong SQL experience. Data will be sourced from our Data Warehouse using MS SQL Server. Must be able to handle complex joins and subqueries to quickly analyze and export datasets Ability to clearly communicate insights and learnings to the business. Experience with presenting to groups and senior leadership is a plus Record of delivering high quality products on time Practical self-starter; motivated to learn and improve Ability and willingness to roll up your sleeves and get things done   Work Environment:   Office environment.   Ability to lift and/or move 20 pounds with or without accommodation.    We provide Equal Employment Opportunity for all individuals regardless of race, color, religion, gender, age, national origin, marital status, sexual orientation, status as a protected veteran, genetic information, status as a qualified individual with a disability and any other basis protected by federal, state or local laws. 
",NA,Other Great Industries,"Lake Forest, IL",NA,Data Scientist
69,Entry Level,Atos,"
Atos SE (Societas Europaea) is a leader in digital services with pro forma annual revenue of circa € 12 billion and circa 100,000 employees in 72 countries. Serving a global client base, the Group provides Consulting & Systems Integration services, Managed Services & BPO, Cloud operations, Big Data & Cyber-security solutions, as well as transactional services through Worldline, the European leader in the payments and transactional services industry. With its deep technology expertise and industry knowledge, the Group works with clients across different business sectors: Defense, Financial Services, Health, Manufacturing, Media, Utilities, Public sector, Retail, Telecommunications, and Transportation. Atos is focused on business technology that powers progress and helps organizations to create their firm of the future. The Group is the Worldwide Information Technology Partner for the Olympic & Paralympic Games and is listed on the Euronext Paris market. Atos operates under the brands Atos, Atos Consulting, Atos Worldgrid, Bull, Canopy, Unify and Worldline. Job Description We are looking for a Data Scientist that will help us discover the information hidden in vast amounts of data, and help us make smarter decisions to deliver even better solutions. Your primary focus will be in applying data mining techniques, doing statistical analysis, and building high quality prediction systems integrated with our processes.  You will be able to grow in competences on both the technical side of by working with Senior level members of the team participating in development and implementation of Big Data projects. You will be in charge of pure Data Scientist tasks with a focus on OCR and Computer vision by building a smart solution of document processing to generate analytics.   • Selecting features, building and optimizing classifiers using machine learning techniques (R, Python). • Data mining using state-of-the-art methods. • Extending company’s data with third party sources of information when needed. • Enhancing data collection procedures to include information that is relevant for building analytic systems. • Processing, cleansing, and verifying the integrity of data used for analysis. • Doing ad-hoc analysis and presenting results in a clear manner. • Creating automated anomaly detection systems and constant tracking of its performance.    Job Requirements    • Experience in Spark and Spark Streaming. • Experience with DataViz tools (Tableau, SpotFire) and Data Science tools (R, Python). • Excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, etc. • Experience in Hadoop (Cloudera, HortonWorks and/or MapR) Architecture, Deployment and Development. • Experience with common data science toolkits, such as R and Python. Excellence in at least one of these is highly desirable • Great communication skills • Experience in Data Engineering tools and techniques -Map Reduce, pig, Hive, Hbase, Oozie, Spark, solr. • Good applied statistics skills, such as distributions, statistical testing, regression, etc. • Experience in OCR technics and Computer vision.    Your Application If you wish to apply for this position, please click below to complete our online application form and attach your CV in either Word, rtf or text format. Atos does not discriminate on the basis of race, religion, colour, sex, age, disability or sexual orientation. All recruitment decisions are based solely on qualifications, skills, knowledge and experience and relevant business requirements. We are committed to making reasonable adjustments to the applications process for people with disabilities.
",NA,Other Great Industries,"Harrison, NY",NA,Data Scientist
70,Science,QTI Group,"
Summary:
The QTI Group is recruiting for a Sr Data Scientist for a 12-month contract with one of our clients in Chicago.
Responsibilities:
This highly experienced expert in big data will analyze data for actionable insights by:


Identifying the data-analytics problems that offer the greatest opportunities to the organization.


Determining the correct data sets and variables.


Collecting large sets of structured and unstructured data from disparate sources.


Cleaning and validating the data to ensure accuracy, completeness, and uniformity.


Devising and applying models and algorithms to mine the stores of big data, analyze data to identify patterns, trends and projections.


Communicating findings to stakeholders at various levels within the organization with little oversight.





B.S. in Computer Science, Statistics, or appropriate field required. M.S. preferred.


At least 7 years of professional experience.


Experience extracting, cleansing, combining and manipulating large, and diverse data sources for analysis.


Experience performing advanced statistical analysis.


Experience with scripting languages.


Experience with machine learning, natural language processing, statistics, and geospatial analysis.


Experience with statistical and modeling software tools, such as SAS or R.


Relational database and SQL skills.


Strong written and verbal communication skills.


",7 years,Other Great Industries,"Chicago, IL",NA,Data Scientist
71,Engineering,Synergis,"
Title: Sr Data Scientist Location: Irvine, CA Direct HireOur client, a leader in the vehicle valuation and automotive research industry, is looking for an experienced Data Scientist to join their team in Irvine. If you are looking for a great company culture offering a flexible work environment and career growth, consider this the place for you. The Data Scientist will be responsible for designing and implementing processes and layouts for complex, large- scale data sets used for modeling, machine learning, automation, and research purposes. This position is in the Chief Data Office where statistical analysis, machine learning, and use of Big Data is critical to the success of the business. Is a member of a group with advanced skills in the use of predictive modeling, statistics, trend analysis, and other data science techniques to collect, explore, and identify the right data to be analyzed from internal and external sources to explain or predict behavior and/or solve a variety of business problems and monetize products for sale. The ideal candidate will possess one or more strengths in areas of machine learning to include deep learning, natural language processing, forecasting, reinforcement learning, optimization, and classification. Requirements:Proficiency and Expertise in multiple toolsets to include R, Python, Java, Spark, H2O, Hadoop Ecosystem, Tensorflow, and others. The ideal candidate will have domain expertise in one or more business verticals to include; supply chain, finance, engineering, operations, and planning. Strong best practices in data science process to include data collection, data cleansing, data validation, data modeling, model evaluation, visualization of insights, communicating insights to business leaders and others, and a strong sense of identifying the right questions to ask of the data. Education: Preferred Bachelors of Science in Computer Science, Math or Scientific Computing; Data Analytics, Machine Learning or Business Analyst nanodegree; or equivalent experience. Experience: Typically requires 8-10 years experience or PhD or Masters in an approved field with a minimum of 2 years of relevant experience.For immediate consideration please contact Vanessa Princi: [Click Here to Email Your Resumé] Synergis is a top IT and creative staffing firm, and a workforce solutions partner serving businesses and job seekers nationwide. We are proud to be an Employer of Choice and widely recognized as one of the industry’s fastest growing IT and Creative staffing companies. Our success is a result of our commitment to the best—the best people, the best placements, the best solutions and the best results.

Proficiency and expertise in multiple toolsets to include R, Python, Java, Spark, H20, Hadoop Ecosystem, Tensorflow and others.
",2 years,Automotive - Motor Vehicles - Parts,"Irvine, CA",NA,Data Scientist
72,NA,Perr&amp;Knight,"
Data ScientistPerr&Knight has always done quantitative research, but with the availability of big data now we’re leveraging more sophisticated analytics for our clients.  That's why we're looking to hire an experienced Data Scientist in our Actuarial consulting area in Boca Raton, Florida. In a work environment that’s casual and independent, you'll work directly with insurance clients to design analytic solutions for each project. Plus, as our analytics area is growing, you’ll be able to shape which software tools the department will use and, if necessary, to train others. To bolster your skills and make you an even more valuable resource, we’ll also encourage you to attend data science conferences and stay informed on the latest tools and technologies. This is a solid opportunity to join our actuarial team and use machine learning algorithms and statistics to help our clients successfully navigate the future. It will appeal to individuals mature enough to work independently on client projects and meet deadlines.As our Boca Raton, Florida-based Data Scientist, your first mission upon hire will be to gain a thorough understanding of our actuarial and analytics business processes and position yourself in our growing analytics area to use your expertise and, ultimately, to lead the direction of the unit. We'll count on you to perform complex programming and analytics to determine pricing and market segmentation opportunities for our insurance industry clients. The Data Scientist will have direct contact with clients and may eventually assume supervisor responsibilities. We're seeking problem solvers who want to analyze data and creatively come up with solutions for clients. Your work will vary with each client, keeping the job interesting and challenging. Someone who would shine in this role has strong statistical knowledge along with proven project management skills and has the ability to balance his or her statistical analysis with client deadlines. We’ll measure your performance not only on how well you follow best practices in analytics, but also on your ability to work with others, to have good project management skills and to create and maintain positive client interactions.To recap.  In this role you'll identify, collect, verify and prepare  client data and external data for use in predictive analytic engagements; handle big data and construct datasets to facilitate analytics in the business of insurance; use variable selection and regularization techniques; develop optimal models/machine learning algorithms following industry best practices and latest industry developments; design and implement metrics to monitor model expectations against experience to determine areas of model weakness; recommend changes to client underwriting selection criteria, rating factors and other business operations based on the output from the predictive models; and prepare written reports of findings for discussion and/or presentation to clients. What You Bring to the Table:• Knowledge and understanding of statistical theory and machine learning techniques, including generalized linear models, decision trees, AI and clustering techniques.• 3+ years of relevant statistical modeling and data mining work experience.• Excellent programming skills including expertise in R and SQL. Ability to use advanced techniques to handle big data with structured and unstructured data.• Strong Project Management skills in order to meet deliverables• Ability to work both independently and collaboratively with professionals from other disciplines who may be geographically dispersed• Excellent oral and written communication skillsTop Candidates Have:• Predictive Analytic certification• Experience in consulting/insurance industry• Are located near or are willing to relocate to one of our offices in Santa Monica, CA; Jersey City, NJ; Fort Worth, TX; Cincinnati OH, or Boca Raton, FL office.About Perr&Knight:Founded in 1994, Perr&Knight provides insurance consulting and software solutions to the property & casualty and accident & health industries. Services include actuarial consulting, product development, insurance policy and forms consulting, regulatory compliance, state filings, licensing, technology consulting, statistical reporting, data services, and predictive analytics. Software includes StateFilings.com, a leading cloud-based state filings management solution. With offices in Santa Monica, Boca Raton, the New York Metro Area, Fort Worth, and Cincinnati, and more than 100 insurance professionals, Perr&Knight is among the largest independent actuarial and insurance consulting firms in the United States.

As our Boca Raton, Florida-based Data Scientist, your first mission upon hire will be to gain a thorough understanding of our actuarial and analytics business processes and position yourself in our growing analytics area to use your expertise and, ultimately, to lead the direction of the unit. We'll count on you to perform complex programming and analytics to determine pricing and market segmentation opportunities for our insurance industry clients. The Data Scientist will have direct contact with clients and may eventually assume supervisor responsibilities. We're seeking problem solvers who want to analyze data and creatively come up with solutions for clients. Your work will vary with each client, keeping the job interesting and challenging. Someone who would shine in this role has strong statistical knowledge along with proven project management skills and has the ability to balance his or her statistical analysis with client deadlines. We’ll measure your performance not only on how well you follow best practices in analytics, but also on your ability to work with others, to have good project management skills and to create and maintain positive client interactions.To recap.  In this role you'll identify, collect, verify and prepare  client data and external data for use in predictive analytic engagements; handle big data and construct datasets to facilitate analytics in the business of insurance; use variable selection and regularization techniques; develop optimal models/machine learning algorithms following industry best practices and latest industry developments; design and implement metrics to monitor model expectations against experience to determine areas of model weakness; recommend changes to client underwriting selection criteria, rating factors and other business operations based on the output from the predictive models; and prepare written reports of findings for discussion and/or presentation to clients. What You Bring to the Table:• Knowledge and understanding of statistical theory and machine learning techniques, including generalized linear models, decision trees, AI and clustering techniques.• 3+ years of relevant statistical modeling and data mining work experience.• Excellent programming skills including expertise in R and SQL. Ability to use advanced techniques to handle big data with structured and unstructured data.• Strong Project Management skills in order to meet deliverables• Ability to work both independently and collaboratively with professionals from other disciplines who may be geographically dispersed• Excellent oral and written communication skillsTop Candidates Have:• Predictive Analytic certification• Experience in consulting/insurance industry• Are located near or are willing to relocate to one of our offices in Santa Monica, CA; Jersey City, NJ; Fort Worth, TX; Cincinnati OH, or Boca Raton, FL office.Related Keywords: statistical theory, machine learning, predictive analytics, statistical modeling, data mining, linear models, decision trees, AI, clustering techniques, technical project management
",3+ years,Insurance,"West Palm Beach, FL",NA,Data Scientist
73,Engineering,Crowe Horwath LLP,"
Job SummaryGiven substantial growth and impact at Crowe, the machine learning team has formed into an official unit, Advanced Data Science (ADS), which is responsible for all machine learning and artificial intelligence throughout the firm. This team works on a wide variety of projects utilizing numerous areas of machine learning, including: supervised regression/classification, unsupervised learning, anomaly detection, NLP, reinforcement learning, deep learning, forecasting, etc.Leverage large sets of structured and unstructured data to develop tactical and strategic insights. Collaborate with analytic and data teams to set objectives, approaches, and work plans. Research and evaluate new analytical methodologies, approaches, and solutions. Develop and validate statistical forecasting models and tools. Interpret and communicate analytic results to analytical and non-analytical business partners and executive decision makers.There is also a separate Machine Learning Engineer position that is posted, which is a different from a data scientist, and more of the HPC dev-ops work.QualificationsEducationAdvanced degree (Masters at a minimum) in a quantitative field in one or more of the following:
Statistics 
Computer Science
Data Science
Engineering
Physics
Mathematics
Computational Social Science
[or similar academic pedigree]

Experience2+ years of experience in advanced analytics and machine learning model development and validation2+ years of experience working on analytic-based projects and delivering results within scope, funding, and duration Required Skills
Experience with a statistical package and various programming languages such as R, Python, Java, C++, SAS, Matlab, etc.
Experience with standard classification and regression techniques, including dimension reduction, feature selection and hypothesis testing
Strong communication skills with ability to explain modeling results to non-technical users
Capacity for a high degree of autonomy and out-of-the-box thinking
Preferred Skills
Experience with forecasting, anomaly detection, and clustering techniques
Neural networks (Feed-forward, CNN, RNN)
Experience writing SQL queries and linking to enable read/write to the database
Parallel Processing (CPU & GPU)
Cluster and cloud computing: Spark, Mesos, Azure ML, Kubernetes, etc.
API Implementation (Flask, plumber)
About the Team: Applied Technology professionals at Crowe lead the software development efforts for the firm and build technology solutions in a consistent and reliable way.  Applied Technology owns the software development competency for the firm, which is tied to standardized processes, practices, policies and controls for client-facing products and projects.  Team members share expertise across various industries, targeting manufacturing and distribution, government, healthcare, financial services, and private equity groups based on demand from other Business Units.  You will learn and build on a wide range of technologies in an environment where innovation and new ideas are highly encouraged.  Hop on board to join one of the fastest growing technology consulting practices in the industry!Our Benefits:At Crowe, we know that great people is what makes a great firm.  We value our people and offer employees a comprehensive benefits package.  Learn more about what working at Crowe can mean for you!How You Can Grow:We will nurture your talent in an inclusive culture that values diversity.  You will have the chance to meet on a consistent basis with your Career Coach that will guide you in your career goals and aspirations. Learn more about where talent can prosper!Visit Crowe Careers to find out how you can grow your career and make an impact every day!    More about Crowe Horwath:Crowe Horwath LLP (www.crowehorwath.com) is one of the largest public accounting, consulting and technology firms in the United States. Crowe uses its deep industry expertise to provide audit services to public and private entities while also helping clients reach their goals with tax, advisory, risk and performance services. Crowe is recognized by many organizations as one of the country's best places to work. Crowe serves clients worldwide as an independent member of Crowe Horwath International, one of the largest global accounting networks in the world. The network consists of more than 200 independent accounting and advisory services firms in more than 130 countries around the world.Company OverviewYour Journey at Crowe Starts Here:At Crowe Horwath LLP, you have the opportunity to deliver innovative solutions to today’s complex business issues.   Crowe’s accounting, consulting, and technology personnel are widely recognized for their in-depth expertise and understanding of sophisticated process frameworks and enabling technologies, along with their commitment to delivering measurable results that help clients build business value.  Our focus on emerging technology solutions along with our commitment to internal career growth and exceptional client value has resulted in a firm that is routinely recognized as a “Best Place to Work.”  We are 75 years strong and still growing.  Come grow with us!
",2+ years,Accounting - Finance,"Chicago, IL 60601",NA,Data Scientist
74,Other,BAE Systems,"
Job Description Leverage technical and analytical expertise to explore and examine data from multiple disparate sources with the goal of discovering patterns and previously hidden insights, which in turn can provide a competitive advantage or address a pressing business problem. Leverage knowledge of advanced mathematical and statistical concepts and computer science expertise to bridge the gap between technologists and mathematicians and ensure that software solutions meet analytic requirements. Contribute as part of the software product development team with responsibility across the entire life cycle, including requirements gathering and analysis, process and systems definition, data analysis, presentation of analysis to peers, leadership, and customers in a format that is understandable and supports decision making.Typical Education & Experience Bachelor's Degree and 12 years work experience or equivalent experienceRequired Skills and Education - Strong statistical data analysis background and a good understanding of a variety of algorithms and techniques- Experience in designing and implementing optimized strategies for data acquisition, ingest (batch and streaming), storage, and processing of structured and unstructured data-Experience with designing and implementing machine learning, data mining, statistics, or graph algorithms- Experience with at least one statistical programming language such as Matlab, R and Python-Experience with Big Data, Cloud computing technologies, NoSQL systems, or Lambda architectures-Experience with general purpose object–oriented programming, including Java, Python, Scala, or JavaScript and ability to build working prototype solutions- Excellent verbal and written communication skills-Experience with source control and dependency management software, including Git or Maven-Experience in developing solutions with and integrating and extending free and open–source software (FOSS) or COTS products-Ability to obtain a security clearance-BS degree required Preferred Skills and Education -Experience with Department of Defense (Army/Navy/Air force/etc.) and Intelligence Agencies-Experience with Amazon Web Services (AWS) or Microsoft Azure Cloud services-Experience with the Big Data ecosystem, including HDFS, Hive, HBase, Accumulo, or Spark-Experience with Storm, Kafka, NiFi, or similar ETL frameworks-Experience with writing analytics using MapReduce, Pig, SQL, or SparkSQL-MS degree in CS or Software Engineering About BAE Systems Electronic Systems BAE Systems is a premier global defense and security company with approximately 90,000 employees delivering a full range of products and services for air, land and naval forces, as well as advanced electronics, security, information technology solutions and customer support and services.The Electronic Systems (ES) sector spans the commercial and defense electronics markets with a broad portfolio of mission-critical electronic systems, including flight and engine controls; electronic warfare and night vision systems; surveillance and reconnaissance sensors; secure networked communications equipment; geospatial imagery intelligence products and systems; mission management; and power-and energy-management systems. Headquartered in Nashua, New Hampshire, ES employs approximately 13,000 people globally, with engineering and manufacturing functions primarily in the United States, United Kingdom, and Israel. Equal Opportunity Employer/Females/Minorities/Veterans/Disabled/Sexual Orientation/Gender Identity/Gender Expression
",12 years,Other Great Industries,"San Diego, CA 92127",NA,Data Scientist
75,Information Technology,Experis,"
The Data Scientist will focus on building predictive models to narrow our acquisition prospects list to help improve the yield rate, build profiles for our clients most profitable customers and find out the ""look-alikes"" in the prospect database, build a default risk model based on utility payments and use the findings to expand the client target list to include those credit fail prospects. The Data Scientist will also generate insights from online activities, identify the key behaviors during the acquisition and renewal phase as well as before attrition. You will then use se those learning's to ensure the client can present the right offers in front of the right customers and/ or proactively take actions to prevent attrition. Additionally the Data Scientist will develop pricing elasticity models to tests to optimize total acquisition and retention value. Help identify the key variables needed to build customers life journey dataset to help extend the lifetime value of the customers. Must be able to work very closely with the business and to rationale the findings and propose action plans to the business.- Understand the importance of long term sustainability of the projects and willing to develop and train others to perform the tasks. This individual must also be able to deal with a large quantity of imperfect and sometimes conflicting datasets and have a strong desire to understand the data, cleanse the data and be able to identify the right data to be used.Experis is an Equal Opportunity Employer (EOE/AA)
",NA,Energy - Utilities - Gas - Electric,"Houston, TX",NA,Data Scientist
76,"Engineering, Science",Vencore,"
Overview
Vencore is a proven provider of information solutions, engineering and analytics for the U.S. Government. With more than 40 years of experience working in the defense, civilian and intelligence communities, Vencore designs, develops and delivers high impact, mission-critical services and solutions to overcome its customers most complex problems. Headquartered in Chantilly, Virginia, Vencore employs 3,800 engineers, analysts, IT specialists and other professionals who strive to be the best at everything they do. Vencore is an AA/EEO Employer - Minorities/Women/Veterans/Disabled

Responsibilities

This position calls for a SME to investigate and document the causes, risks, and impacts of sensor data and algorithm anomalies for PIR systems.The investigations shall include in-depth research into the following areas: 
(a) radiometric performance
(b) spatial performance
(c) temporal performance
(d) software and algorithm validation
(e) network/data flow
(f) data/report dissemination
The SME will recommend courses-of-action (COAs) to the Government that address the anomalous behavior, and shall include modifications to current sensor PCPAD tools, validate the capabilities, and implement or transition them into the NASIC architecture.

Qualifications

Requires 5 to 8 years with BS/BA or 3 to 5 years with MS/MA or 0 to 2 years with PhD.Required


Bachelor/Master degree in computer science or data science related area with applicable experience
Strong background in multiple data science areas, such as math/statistics, machine/deep learning, data mining, data management, web technologies, or databases.
At least 5 years’ experience in engineering and machine learning.
Extensive experience with PIR systems
Demonstrated knowledge of ISR data processing, exploitation, and dissemination (PED)
Ability to work independently and in a team environment
Strong technical writing and briefing skills

",5 to 8 years,Other Great Industries,"Dayton, OH 45435",NA,Data Scientist
77,"Accounting, Finance",AccruePartners,"
WHO OUR CLIENT IS: Large division of an established, fully integrated healthcare services organization, with over 15 locations across the Southeast Industry experiencing significant growth and consolidation; our client is at the forefront of this growth with several acquisitions and plans to expand on the horizon Tenured leadership team with the opportunity to work with some of the best in the industry
WHY YOU SHOULD CONSIDER THIS OPPORTUNITY: Fast-paced environment in a quickly-evolving industry Beautiful corporate offices with a team-oriented work environment 
Leadership role that will have a great deal of visibility to higher-ups across the organization Newly appointed Chief Data and Analytics Officer has great vision and is growing a niche department
THE ROLE YOU WILL PLAY: Create algorithms to deliver data outputs and visualizations based on business objectives Conduct research to present data findings to broader company leadership and teams Use data findings and subsequent research to create compelling narratives to drive our client’s business requirements Opportunity to mentor a team of data interns
HOW YOU ARE QUALIFIED: Ability to code using R/Python Motivated self-starter who thinks outside the box Experience working with data visualization tools (Shiny, Qlik, etc.), other open source stack tools a plus Demonstrated skills and algorithmic capability in ML/AI/NLP/Time Series, etc. Ability to quickly learn/apply new technology and tools

",NA,Other Great Industries,"Charlotte, NC 28204",NA,Data Scientist
78,Science,SCOM,"
Data Scientist IIIThe consultant will play a critical role in documenting business/functional requirements related to predictive analytics, write test scripts, serve as an expert in translating complex data into key strategy insights and valuable actions. Discover business narratives told by the data and present them to management. Guide and mentor junior data scientists to achieve short and long term project goals. Develop and test heuristics. Create and run models. Perform data exploration and data mining. Create business intelligence, dashboards, visualizations, and/or other advanced analytics reports to adequately tell the business narrative and offer recommendations that are practiced, actionable, and have material impact, in addition to being well-supported by analytical models and data. Required Qualifications: Masters degree in business analytics or an advanced computer programming field, statistics, physics, mathematics, engineering, computer science, management of information systems, or related fields or an MBA. Work experience in addition to degree: 10+ years. Licenses, certifications or registrations: Certified Analytics Professional (CAP) from INFORMS. Job-specific knowledge, skills or abilities: Working knowledge of statistics, programming and predictive modeling. Working knowledge of code writing. Previous experience working in data mining or natural language processing. Possess advanced statistics/machine learning knowledge and implementation skills. #LI-AK1s•com is an Equal Opportunity Employer - All qualified applicants will receive consideration without regard to race, color, religion, gender, national origin, age, disability, veteran status, or any other factor determined to be unlawful under applicable law.
",NA,Other Great Industries,"Charlotte, NC",NA,Data Scientist
79,"General Business, Information Technology, Insurance",Oliver James Associates,"
Global Insurance business are seeking to expand their already experienced Data Science and Analytics team. They have transformed the business through the use of Data and meaningful stories, and now want to further develop the team!You will have exposure to senior stakeholders in the business, thus must be able to communicate with non-technical and technical individuals.Call me today for a confidential career discussion!Global Insurance business are seeking to expand their already experienced Data Science and Analytics team. They have transformed the business through the use of Data and meaningful stories, and now want to further develop the team!You will have exposure to senior stakeholders in the business, thus must be able to communicate with non-technical and technical individuals.Call me today for a confidential career discussion!The Data Scientist Should have: - Degree/ Masters in Maths / Statistics / Engineering / Finance - Modeling and Machine Learning - Capable of developing meaningful stories - R, SAS, Python or similar- Experience predictive modelerI am arranging interviews immediately therefore reach out today to discuss! [Click Here to Email Your Resumé] 6468332684
",NA,Insurance,"Columbus, OH",NA,Data Scientist
80,Science,"Acuity, Inc.","
Overview
Acuity, Inc. is a leading management and technology consulting firm that specializes in serving the federal government. Our innovative, collaborative and rewarding work environment has earned repeat honors from the Washington Business Journal’s Best Places to Work and SmartCEO Corporate Culture awards.Acuity, Inc. seeks dynamic, self-motivated individuals with experience as a Data Scientist who can clean, organize and visualize streamlined processes with customer data.  We are looking for experienced Data Scientists that can work closely with customers and be a liaison with the team.   

Responsibilities

What you’ll be doing: 
Work within a team of like-minded professionals to design, build and deploy critical business and mission applications in a production environment 
Assess the data architecture of a “legacy” application and re-design it for a highly scalable cloud application built in conformance with a microservices architecture
Develop data design elements (model, schema, dictionary, taxonomies, and related artifacts) for the to-be cloud application that will provide services to a global base of customers
Assist in the creation of guidance and recommendations supporting the development, implementation, and management of data analytic capabilities to include data discovery, data access, and visualization 
Create executive level reports and briefings on data architecture, data management/policies, and data analytics
Assist in the development of enterprise data governance policies and procedures, ensure the appropriate use of datasets across the enterprise
Work in support of an advanced technical team to serve as the technical lead for matters relating to data
Design and implement appropriate data environments for those applications, engineer suitable data management and governance procedures and provide production support 
Develop data solutions in development and staging environments to exercise the design and ensure it will meet the requirements for availability and ongoing sustainment




Master’s degree and 5-8 years’ experience in data engineering, architecture or science, or a Bachelor’s degree and 10-12 years’ experience
Ability to produce clear and concise documents and diagrams capturing data relationships, storage topologies, system interactions, and operational procedures using MS Visio, MS Excel and MS Word.
Minimum 5 years’ experience working on complex data/database projects as a data analyst, data architect, or database engineer
Active Secret Clearance mandatory
Desired Technical Skills and Competencies:
Certified Data Management Professional (CDMP), Microsoft Certified Solutions Associate (Business Intelligence) or equivalent certification(s) strongly desired
Unix scripting (Ruby, Perl, Python, shell)
Experience withcommercial data governance tools
Knowledge and understanding of various Architectural Frameworks (DoDAF, TOGAF, FEAF, etc)
Amazon AWS or Microsoft Azure Cloud Certification or equivalent
#CB
",5-8 years,Other Great Industries,"Washington, DC",NA,Data Scientist
